FLIGHT_NUMBER,TAIL_NUMBER,AIRLINE
27,N466WN,WN
2346,N251WN,WN
3121,N633SW,WN
3375,N1EAMQ,MQ
833,N250AY,US
37,N523SW,WN
2206,N3DWAA,AA
1261,N466AA,AA
2592,N3769L,DL
1963,N918WN,WN
4511,N16559,EV
5577,N938SW,OO
257,N932FR,F9
259,N472UA,UA
1416,N37422,UA
494,N319AS,AS
239,N471UA,UA
92,N468AS,AS
2471,N900PC,DL
1898,N535UW,US
250,N375JB,B6
520,N516NK,NK
1263,N66803,UA
1132,N57855,UA
4182,N11193,EV
1375,N220FR,F9
1143,N017AA,AA
4589,N825SK,OO
1369,N935FR,F9
6379,N724SK,OO
2610,N864AS,OO
3558,N610MQ,MQ
3503,N748SW,WN
4504,N630SK,OO
3862,N413WN,WN
667,N850UA,UA
287,N656JB,B6
4858,N429SW,OO
3580,N7702A,WN
4564,N16183,EV
126,N618WN,WN
566,N552UW,US
1005,N905FR,F9
2413,N916DL,DL
265,N941WN,WN
2132,N223WN,WN
5541,N873AS,EV
3941,N11164,EV
208,N837UA,UA
5233,N787SK,OO
2852,N7733B,WN
590,N557WN,WN
2161,N327NW,DL
2565,N371DA,DL
6453,N727SK,OO
106,N491HA,HA
3253,N288WN,WN
478,N586JB,B6
2021,N500WR,WN
678,N942UW,US
1497,N35204,UA
471,N586UW,US
1648,N555AA,AA
5210,N928EV,OO
440,N907WN,WN
6003,N16918,EV
681,N912FR,F9
3413,N513MQ,MQ
6169,N14148,EV
480,N602AW,US
5589,N922EV,EV
2779,N602SW,WN
4592,N609SW,WN
507,N978AT,DL
2438,N4YNAA,AA
2242,N8324A,WN
942,N849VA,VX
5190,N854AS,EV
2129,N299WN,WN
2259,N355NW,DL
1439,N930DN,DL
337,N8617E,WN
6076,N16561,EV
2425,N851AA,AA
188,N7752B,WN
690,N412UA,UA
6451,N582SW,OO
667,N922FR,F9
5500,N954SW,OO
1255,N952FR,F9
1600,N298JB,B6
6276,N952SW,OO
6249,N117SY,OO
1287,N343NB,DL
1493,N3JYAA,AA
674,N749US,US
3270,N667MQ,MQ
1391,N860AA,AA
3768,N355SW,WN
6583,N899SK,OO
4537,N238WN,WN
4736,N27152,EV
4992,N844AS,EV
2569,N905EV,EV
1276,N986DL,DL
4531,N459SW,OO
5434,N744EV,EV
3674,N516MQ,MQ
469,N460WN,WN
2324,N321US,DL
328,N614AS,AS
230,N454UA,UA
915,N944JB,B6
3052,N663MQ,MQ
1041,N3AJAA,AA
4727,N14993,EV
2692,N957AT,DL
6466,N740SK,OO
922,N668DN,DL
2456,N4WJAA,AA
1211,N547US,DL
3545,N688MQ,MQ
7398,N299SW,OO
1110,N460UA,UA
622,N803UA,UA
1829,N375DA,DL
1460,N14214,UA
795,N906FR,F9
329,N583JB,B6
430,N273WN,WN
1192,N67815,UA
2377,N424AA,AA
1629,N479AA,AA
1279,N947FR,F9
2140,N674DL,DL
337,N651JB,B6
3526,N535MQ,MQ
2184,N631SW,WN
3180,N909MQ,MQ
383,N924WN,WN
1613,N959WN,WN
926,N6714Q,DL
1899,N716UW,US
3233,N712SW,WN
4592,N386SW,WN
2610,N864AS,OO
1847,N758US,US
2287,N004AA,AA
4975,N788SK,OO
1143,N016AA,AA
827,N554WN,WN
896,N715UW,US
1716,N954UW,US
2575,N866AS,OO
1616,N75410,UA
772,N492UA,UA
1509,N77296,UA
972,N988DL,DL
54,N607JB,B6
515,N837UA,UA
3620,N500MQ,MQ
160,N203JB,B6
781,N922DX,DL
4090,N11539,EV
225,N8309C,WN
302,N568JB,B6
46,N703TW,DL
3,N395HA,HA
5661,N31131,EV
6523,N732SK,OO
4704,N11187,EV
4687,N461SW,OO
3746,N774SW,WN
3634,N611MQ,MQ
5566,N117SY,OO
1487,N595AA,AA
3287,N667MQ,MQ
5269,N873AS,EV
1409,N936DN,DL
5916,N16911,EV
1683,N467WN,WN
1315,N3742C,DL
662,N926WN,WN
313,N487AA,AA
3041,N8638A,WN
4157,N8626B,WN
4352,N10575,EV
2970,N679MQ,MQ
1679,N3FTAA,AA
1447,N7743B,WN
1658,N3JPAA,AA
3088,N638MQ,MQ
2994,N902MQ,MQ
67,N713AS,AS
868,N559WN,WN
2022,N617DL,DL
1923,N338NB,DL
1752,N708UW,US
773,N715UW,US
495,N392SW,WN
913,N938FR,F9
581,N423WN,WN
5531,N846AS,EV
358,N3KGAA,AA
3048,N624MQ,MQ
301,N453UA,UA
258,N630WN,WN
761,N8600F,WN
3964,N926WN,WN
4630,N26141,EV
5696,N833AS,EV
3063,N519MQ,MQ
1207,N3DPAA,AA
62,N703JB,B6
4234,N16961,EV
3470,N621MQ,MQ
710,N276AY,US
392,N712JB,B6
1982,N920AT,DL
5494,N932SW,OO
2436,N3767,DL
1120,N756SA,WN
2784,N299WN,WN
759,N267JB,B6
3204,N534MQ,MQ
6183,N14158,EV
1864,N631AW,US
2463,N631AA,AA
3345,N848MQ,MQ
481,N329JB,B6
855,N376NW,DL
423,N844UA,UA
4307,N12922,EV
314,N571AA,AA
2084,N928DN,DL
660,N661AW,US
941,N835VA,VX
3047,N655MQ,MQ
5948,N12569,EV
910,N949WN,WN
2434,N424AA,AA
2088,N833AW,US
4594,N461SW,OO
674,N666DN,DL
5332,N132EV,EV
1260,N130DL,DL
123,N286WN,WN
5509,N128SY,OO
442,N525NK,NK
2348,N4YMAA,AA
897,N847VA,VX
5995,N21129,EV
5013,N856AS,EV
4574,N930WN,WN
1688,N913DL,DL
1166,N26226,UA
85,N652JB,B6
699,N7723E,WN
706,N948FR,F9
1692,N821DN,DL
4,N603SW,WN
642,N510UA,UA
5579,N730SK,OO
826,N797MX,WN
4296,N18557,EV
1889,N8306H,WN
2371,N342NW,DL
232,N7722B,WN
1014,N3ACAA,AA
1226,N33294,UA
623,N559UW,US
721,N571UW,US
1017,N5DLAA,AA
2334,N975AT,DL
4588,N417WN,WN
4723,N21144,EV
4767,N806SK,OO
1761,N954DL,DL
5006,N858AS,EV
588,N591NW,DL
1532,N900DE,DL
4125,N389SW,WN
448,N621SW,WN
6231,N724SK,OO
3961,N12567,EV
4820,N707SA,WN
299,N618JB,B6
284,N931FR,F9
330,N439UA,UA
5308,N937EV,EV
3425,N617MQ,MQ
4338,N13965,EV
968,N8301J,WN
1118,N202WN,WN
1092,N303DQ,DL
936,N3DLAA,AA
604,N553AS,AS
24,N585AS,AS
215,N830UA,UA
802,N944WN,WN
2542,N880AS,EV
5161,N125SY,OO
1403,N606JB,B6
1875,N651AW,US
365,N478HA,HA
567,N524UW,US
1506,N37419,UA
3245,N537MQ,MQ
3498,N818MQ,MQ
5633,N917SW,OO
1607,N75410,UA
570,N675UA,UA
4603,N17159,EV
146,N400WN,WN
3374,N814MQ,MQ
1223,N3HEAA,AA
3692,N819MQ,MQ
1746,N36272,UA
73,N59053,UA
935,N447WN,WN
844,N8626B,WN
5299,N136EV,EV
2719,N468CA,OO
1533,N906DE,DL
2641,N988CA,OO
1091,N3LBAA,AA
991,N344NB,DL
1558,N57016,UA
882,N855VA,VX
523,N465WN,WN
1031,N392SW,WN
1560,N858AA,AA
3572,N606MQ,MQ
3220,N505MQ,MQ
241,N823DN,DL
3505,N7715E,WN
5626,N923SW,OO
1693,N967AT,DL
3060,N682MQ,MQ
794,N742SW,WN
3811,N48901,EV
97,N3EVAA,AA
2558,N902EV,EV
316,N3AXAA,AA
462,N717TW,DL
2055,N183UW,US
50,N399HA,HA
3101,N506MQ,MQ
486,N7723E,WN
5204,N787SK,OO
1075,N3ALAA,AA
4271,N14186,EV
1905,N7811F,WN
159,N956WN,WN
649,N587NK,NK
330,N3HDAA,AA
1303,N977AT,DL
1839,N991DL,DL
454,N831UA,UA
1999,N318US,DL
334,N4YMAA,AA
4230,N11106,EV
740,N382SW,WN
2054,N738US,US
1210,N393AA,AA
7420,N629BR,OO
675,N627SW,WN
3415,N484WN,WN
358,N558JB,B6
296,N565AA,AA
5269,N927EV,EV
1140,N462WN,WN
2470,N5CGAA,AA
5482,N859AS,EV
1587,N8638A,WN
140,N236WN,WN
6386,N594SW,OO
605,N638JB,B6
22,N603JB,B6
101,N433LV,WN
246,N283WN,WN
2565,N315US,DL
2142,N366NW,DL
436,N263WN,WN
3001,N690MQ,MQ
476,N517JB,B6
3415,N966WN,WN
3365,N9EAMQ,MQ
11,N467AS,AS
4986,N250WN,WN
2980,N510MQ,MQ
4656,N822SK,OO
1699,N958AT,DL
1476,N3FNAA,AA
2274,N496AA,AA
2210,N466AA,AA
2280,N895AT,DL
3681,N542MQ,MQ
1847,N8606C,WN
6442,N719SK,OO
5192,N676CA,EV
475,N536UW,US
1687,N3FFAA,AA
5496,N861AS,EV
469,N718SW,WN
956,N844VA,VX
1148,N417WN,WN
674,N692DL,DL
163,N951WN,WN
5406,N903SW,OO
1469,N36207,UA
1941,N839AW,US
55,N922DL,DL
4607,N15555,EV
785,N550UA,UA
3476,N620MQ,MQ
526,N760US,US
474,N524VA,VX
1471,N503AA,AA
5383,N676CA,EV
4588,N633SK,OO
4177,N12160,EV
234,N228UA,UA
4366,N385SW,WN
6114,N16147,EV
2074,N960AT,DL
2672,N268WN,WN
126,N626NK,NK
2532,N375NC,DL
193,N382SW,WN
2003,N920AT,DL
819,N343NB,DL
5264,N792SK,OO
3095,N634MQ,MQ
1248,N16234,UA
1484,N4XNAA,AA
3234,N641SW,WN
3933,N640SW,WN
3591,N936WN,WN
2325,N425AA,AA
2201,N541AA,AA
29,N471AA,AA
1972,N189UW,US
2599,N659SW,WN
3184,N614MQ,MQ
5294,N569SW,OO
677,N437UA,UA
1166,N624JB,B6
5932,N13123,EV
1469,N6712B,DL
2018,N552NW,DL
1229,N7727A,WN
1052,N3JBAA,AA
140,N431AS,AS
3943,N16999,EV
1395,N4XCAA,AA
738,N705UW,US
238,N7707C,WN
7414,N432SW,OO
3532,N612MQ,MQ
894,N587UW,US
1137,N358JB,B6
1132,N3765,DL
408,N220FR,F9
1061,N221FR,F9
3367,N615MQ,MQ
1179,N67171,DL
1831,N482WN,WN
869,N7730A,WN
1498,N14107,UA
1530,N918DH,DL
5220,N738SK,OO
358,N484HA,HA
4528,N430SW,OO
307,N3LNAA,AA
2603,N485WN,WN
4551,N448SW,OO
979,N8618N,WN
4466,N440SW,OO
4690,N459SW,OO
6283,N471CA,OO
6404,N771SK,OO
2700,N885AS,OO
4819,N813SK,OO
276,N488HA,HA
407,N208FR,F9
936,N458WN,WN
3273,N14177,EV
75,N3ERAA,AA
4971,N181PQ,EV
12,N786AA,AA
889,N269WN,WN
369,N144DA,DL
1451,N69818,UA
1163,N363NW,DL
599,N642AW,US
4185,N8324A,WN
1449,N3HPAA,AA
2882,N7722B,WN
3241,N654MQ,MQ
2177,N958UW,US
4988,N754SK,OO
1919,N128UW,US
562,N461AS,AS
1347,N505AA,AA
2158,N806DN,DL
69,N799AS,AS
471,N579UW,US
944,N4XFAA,AA
5192,N754SK,OO
1220,N11206,UA
50,N762AS,AS
1526,N309JB,B6
1194,N8612K,WN
3662,N675MQ,MQ
1878,N998AT,DL
1097,N3751B,DL
147,N633NK,NK
148,N610WN,WN
16,N596AS,AS
5238,N702SK,OO
4491,N609SK,OO
2525,N921DL,DL
197,N636WN,WN
3214,N931MQ,MQ
1691,N16234,UA
1872,N956DN,DL
3356,N524MQ,MQ
238,N473UA,UA
335,N707SA,WN
1435,N828JB,B6
203,N801UA,UA
1109,N918FR,F9
2410,N3FYAA,AA
5679,N15986,EV
1472,N583JB,B6
4837,N804SK,OO
1027,N385SW,WN
5153,N760EV,EV
1581,N38727,UA
2765,N226WN,WN
420,N314US,DL
1044,N257WN,WN
83,N756AS,AS
2419,N859AA,AA
540,N8618N,WN
5801,N17115,EV
237,N802UA,UA
4498,N449SW,OO
1270,N29129,UA
4099,N685SW,WN
870,N477WN,WN
2578,N686DA,DL
1279,N38727,UA
4544,N16961,EV
4123,N12924,EV
6261,N108SY,OO
3059,N650MQ,MQ
89,N3CBAA,AA
736,N498UA,UA
4558,N345SA,WN
2115,N368JB,B6
793,N712US,US
2765,N486WN,WN
718,N220FR,F9
376,N375SW,WN
5369,N691CA,EV
4530,N209WN,WN
2171,N939DN,DL
1377,N482AA,AA
2523,N904EV,EV
805,N7715E,WN
3476,N358SW,WN
550,N622AS,AS
2335,N434AA,AA
4175,N12924,EV
1044,N257WN,WN
2059,N708UW,US
3662,N620MQ,MQ
3574,N477WN,WN
52,N515SW,WN
4568,N814SK,OO
1104,N219FR,F9
1146,N3GWAA,AA
4190,N420WN,WN
373,N448UA,UA
3269,N18557,EV
1312,N819DN,DL
743,N341NW,DL
2651,N924AT,DL
3228,N646MQ,MQ
921,N8643A,WN
2665,N967AT,DL
4020,N786SW,WN
705,N214FR,F9
212,N707SA,WN
557,N820UA,UA
4606,N609SK,OO
2465,N975DL,DL
810,N360NB,DL
2501,N876AS,EV
2120,N760US,US
222,N229JB,B6
5117,N166PQ,EV
3469,N688MQ,MQ
566,N552NW,DL
1161,N3EAAA,AA
1036,N7752B,WN
2059,N700GS,WN
1683,N450WN,WN
429,N938WN,WN
719,N155UW,US
406,N447WN,WN
301,N481HA,HA
1626,N663SW,WN
4401,N27190,EV
380,N394SW,WN
1701,N503JB,B6
926,N501AA,AA
611,N712US,US
2426,N439WN,WN
3957,N18557,EV
661,N628SW,WN
2955,N905MQ,MQ
756,N680DA,DL
3328,N608SW,WN
1098,N4YBAA,AA
668,N7727A,WN
2424,N813DN,DL
2402,N216JB,B6
12,N275WN,WN
753,N225WN,WN
5756,N835AS,EV
4321,N14162,EV
792,N941DL,DL
3514,N713SW,WN
5419,N858AS,EV
4551,N8965E,OO
349,N815UA,UA
1613,N963DN,DL
2278,N3772H,DL
2673,N245WN,WN
341,N663DN,DL
5540,N472CA,OO
501,N717UW,US
414,N461AS,AS
3739,N555LV,WN
4426,N441WN,WN
4516,N170PQ,OO
5225,N291SW,OO
1483,N768SW,WN
3263,N683MQ,MQ
1535,N38257,UA
4317,N14168,EV
15,N935JB,B6
461,N531AS,AS
2287,N467AA,AA
501,N8654B,WN
1320,N3BNAA,AA
2458,N932DL,DL
2501,N879AS,EV
2215,N4XDAA,AA
2036,N267JB,B6
471,N520UW,US
4371,N217JC,WN
5500,N751SK,OO
1846,N723UW,US
5149,N920EV,EV
5113,N528CA,EV
308,N412UA,UA
1323,N915DL,DL
1776,N954UW,US
845,N519AS,AS
1792,N908DA,DL
1531,N684DA,DL
5240,N730SK,OO
2488,N3ANAA,AA
1885,N770UW,US
4167,N18556,EV
395,N3AKAA,AA
2339,N4YAAA,AA
6378,N976SW,OO
2264,N3KSAA,AA
1,N715JB,B6
6361,N770SK,OO
4552,N625CA,OO
166,N556AA,AA
3555,N510MQ,MQ
1330,N201AA,AA
832,N3765,DL
3034,N939MQ,MQ
1897,N573UW,US
2438,N920DE,DL
4994,N394SW,WN
664,N493UA,UA
684,N902AW,US
867,N508SW,WN
3210,N6EAMQ,MQ
5243,N926EV,EV
2494,N3BKAA,AA
2050,N8303R,WN
221,N906FR,F9
342,N439UA,UA
3771,N905WN,WN
1585,N231JB,B6
3207,N905MQ,MQ
5601,N753SK,OO
317,N3MBAA,AA
7420,N448SW,OO
2938,N482WN,WN
1989,N327NB,DL
129,N7714B,WN
4102,N16559,EV
4809,N231WN,WN
682,N7738A,WN
3678,N902MQ,MQ
2840,N513MQ,MQ
3463,N522MQ,MQ
6153,N14998,EV
4457,N8652B,WN
2252,N3BPAA,AA
2560,N371NW,DL
5652,N973SW,OO
3607,N607MQ,MQ
382,N4YMAA,AA
841,N568UA,UA
3953,N12157,EV
4611,N11535,EV
490,N467WN,WN
654,N591JB,B6
5158,N926EV,EV
1808,N564UW,US
523,N763US,US
2245,N422WN,WN
651,N7719A,WN
4123,N709SW,WN
3054,N933MQ,MQ
5426,N582SW,OO
953,N529VA,VX
941,N903WN,WN
1762,N710UW,US
1682,N808DN,DL
5803,N14171,EV
2255,N514AA,AA
5478,N270YV,OO
3143,N657MQ,MQ
568,N698DL,DL
299,N7740A,WN
452,N435UA,UA
874,N854VA,VX
1612,N75428,UA
875,N535AS,AS
6292,N730SK,OO
3675,N8EGMQ,MQ
626,N471AS,AS
3036,N660MQ,MQ
1583,N3LSAA,AA
1447,N3KNAA,AA
231,N649JB,B6
3155,N679MQ,MQ
6399,N693BR,OO
2397,N751AT,DL
3643,N671MQ,MQ
4824,N187PQ,OO
1795,N808AW,US
2386,N130DL,DL
2980,N524MQ,MQ
1236,N613SW,WN
2474,N3KYAA,AA
315,N432WN,WN
3833,N910WN,WN
3479,N601WN,WN
1146,N274JB,B6
619,N619AS,AS
2026,N671DN,DL
902,N908DE,DL
1456,N64809,UA
756,N112US,US
4113,N14998,EV
1578,N34460,UA
4796,N803SK,OO
5248,N884AS,EV
495,N710TW,DL
3043,N673MQ,MQ
3593,N936WN,WN
5384,N580SW,OO
1729,N571UW,US
5678,N14959,EV
276,N704SW,WN
4514,N781CA,OO
4476,N809SK,OO
1204,N527JB,B6
1331,N618DL,DL
3053,N292WN,WN
1225,N8621A,WN
3128,N510MQ,MQ
240,N792AS,AS
1066,N932WN,WN
1284,N219FR,F9
221,N853VA,VX
902,N948FR,F9
2065,N558UW,US
4312,N14907,EV
1995,N191UW,US
2569,N902EV,EV
1946,N916DE,DL
6320,N703SK,OO
1547,N3KNAA,AA
4569,N294WN,WN
642,N657AW,US
6244,N728SK,OO
5923,N14116,EV
4518,N8311Q,WN
1169,N192JB,B6
1790,N802AW,US
1693,N69810,UA
1375,N960AT,DL
745,N7740A,WN
240,N786AS,AS
5950,N13955,EV
466,N373DA,DL
1842,N340NW,DL
3471,N526MQ,MQ
3487,N795SW,WN
3263,N16999,EV
5631,N984CA,OO
2800,N668MQ,MQ
2256,N380SW,WN
1214,N24212,UA
2591,N435SW,OO
5161,N103SY,OO
4682,N16961,EV
1998,N8318F,WN
2152,N951UW,US
483,N819UA,UA
1651,N934DN,DL
3499,N346SW,WN
4233,N14171,EV
4500,N13133,EV
5626,N969SW,OO
4995,N952SW,OO
5808,N16571,EV
5,N775JB,B6
3605,N662MQ,MQ
2102,N828DN,DL
896,N958WN,WN
2696,N906SW,OO
2120,N947DL,DL
4670,N429SW,OO
113,N476HA,HA
2492,N7734H,WN
5168,N752SK,OO
2019,N267JB,B6
2552,N339NB,DL
460,N626AS,AS
591,N816UA,UA
4918,N419WN,WN
4200,N14998,EV
3283,N658MQ,MQ
42,N3JUAA,AA
15,N382HA,HA
2176,N447WN,WN
3381,N907MQ,MQ
311,N473UA,UA
816,N190JB,B6
1214,N359NW,DL
388,N269WN,WN
1536,N223WN,WN
334,N854VA,VX
5554,N538CA,EV
1401,N5FEAA,AA
2033,N946UW,US
3594,N219WN,WN
1085,N403WN,WN
5130,N166PQ,EV
1225,N8621A,WN
749,N914UY,US
619,N494WN,WN
2609,N919DE,DL
1001,N694SW,WN
1224,N3AYAA,AA
1598,N3FLAA,AA
4721,N771SA,WN
373,N4XXAA,AA
3651,N932MQ,MQ
2269,N523US,DL
1658,N75410,UA
1972,N172US,US
2172,N907DA,DL
3467,N223AG,OO
6198,N770SK,OO
734,N927FR,F9
1176,N960DL,DL
6189,N18120,EV
156,N500WR,WN
3305,N298WN,WN
646,N415UA,UA
262,N653JB,B6
619,N531NK,NK
710,N426UA,UA
2421,N288WN,WN
1426,N6708D,DL
4991,N948SW,OO
1181,N438WN,WN
1672,N952DL,DL
748,N509JB,B6
648,N429WN,WN
5642,N793SK,OO
872,N3768,DL
2422,N983DL,DL
2267,N3LYAA,AA
5360,N741EV,EV
4678,N14168,EV
1640,N13248,UA
677,N518AS,AS
3553,N505MQ,MQ
1842,N708UW,US
2141,N940DL,DL
180,N588NK,NK
1418,N87507,UA
231,N387SW,WN
401,N3763D,DL
2598,N492SW,OO
3479,N232WN,WN
1135,N39423,UA
2570,N876AS,EV
2339,N4WJAA,AA
4161,N7752B,WN
1740,N157UW,US
1337,N257WN,WN
148,N3BWAA,AA
2325,N514AA,AA
1011,N281JB,B6
1093,N3DCAA,AA
1011,N004AA,AA
521,N330NW,DL
932,N179JB,B6
1978,N745VJ,US
5923,N12126,EV
478,N992DL,DL
1318,N5CDAA,AA
799,N272AY,US
5657,N507CA,OO
4851,N616QX,OO
1443,N17133,UA
2233,N353NW,DL
269,N561AA,AA
5377,N221SW,OO
657,N829UA,UA
267,N5ESAA,AA
3153,N848MQ,MQ
1479,N3CPAA,AA
1172,N658DL,DL
1844,N584UW,US
1231,N972DL,DL
4283,N11536,EV
388,N416WN,WN
4560,N803SK,OO
4534,N437SW,OO
45,N374SW,WN
2620,N868CA,OO
1635,N39423,UA
3574,N782SA,WN
720,N550UA,UA
380,N601WN,WN
1563,N475AA,AA
4735,N11551,EV
1114,N8318F,WN
2680,N907WN,WN
994,N548AA,AA
1892,N468WN,WN
6401,N745SK,OO
427,N394DL,DL
2141,N944UW,US
6014,N17524,EV
464,N782SA,WN
4107,N632SW,WN
1149,N39423,UA
913,N840VA,VX
2540,N909EV,EV
4259,N19966,EV
762,N404UA,UA
5375,N580SW,OO
1608,N202AA,AA
1012,N193JB,B6
230,N247JB,B6
3133,N635MQ,MQ
769,N453UA,UA
160,N780SW,WN
3187,N683MQ,MQ
2597,N924DL,DL
3415,N671MQ,MQ
5417,N937SW,OO
276,N7708E,WN
1831,N750SA,WN
675,N309JB,B6
365,N431AS,AS
2128,N126DL,DL
2256,N477WN,WN
443,N8607M,WN
704,N908FR,F9
3316,N515MQ,MQ
2525,N980DL,DL
805,N842UA,UA
1806,N190UW,US
2297,N692DL,DL
1106,N66814,UA
6277,N479CA,OO
124,N8607M,WN
2494,N3BKAA,AA
168,N385AA,AA
872,N3737C,DL
1164,N329NW,DL
1434,N548US,DL
3942,N14977,EV
3393,N606MQ,MQ
2085,N370NW,DL
991,N920WN,WN
3904,N480WN,WN
4015,N7711N,WN
1364,N511SW,WN
1650,N34460,UA
1767,N452WN,WN
593,N7728D,WN
15,N787AA,AA
2226,N6706Q,DL
328,N213UA,UA
2416,N340NW,DL
600,N607NK,NK
419,N762SW,WN
369,N481UA,UA
1657,N3GWAA,AA
1716,N901DE,DL
4382,N8313F,WN
1347,N570JB,B6
2990,N674MQ,MQ
696,N505NK,NK
462,N436UA,UA
401,N624JB,B6
748,N675DL,DL
3073,N527MQ,MQ
1118,N3JKAA,AA
2030,N368NW,DL
686,N569UW,US
1394,N997DL,DL
2532,N3766,DL
1444,N57869,UA
4110,N16911,EV
1595,N627DL,DL
1145,N814DN,DL
112,N365SW,WN
1658,N3KXAA,AA
134,N955WN,WN
1989,N633AW,US
106,N401WN,WN
918,N954FR,F9
4662,N633SK,OO
2445,N377NW,DL
121,N489WN,WN
6533,N114SY,OO
4516,N16546,EV
354,N240WN,WN
1161,N37274,UA
638,N813UA,UA
6452,N295SW,OO
611,N704US,US
3151,N505MQ,MQ
1837,N725SW,WN
1084,N375JB,B6
4160,N466WN,WN
5294,N295SW,OO
885,N221WN,WN
3389,N607MQ,MQ
4646,N11535,EV
2605,N492SW,OO
888,N268WN,WN
6295,N784SK,OO
717,N178JB,B6
966,N459WN,WN
830,N418WN,WN
2482,N924AT,DL
1328,N559AA,AA
1469,N466AA,AA
514,N378SW,WN
2243,N472WN,WN
2552,N365NB,DL
3326,N715SW,WN
349,N488UA,UA
785,N654AW,US
388,N7709A,WN
504,N851UA,UA
5347,N915SW,OO
4430,N13123,EV
1614,N413WN,WN
1230,N664DN,DL
4269,N12540,EV
152,N706JB,B6
500,N577AS,AS
1460,N14228,UA
1483,N358NW,DL
3846,N8642E,WN
1274,N496AA,AA
1667,N567AA,AA
5445,N561SW,OO
1784,N947DL,DL
2061,N801AW,US
1742,N58101,UA
48,N659SW,WN
5587,N795SK,OO
2624,N866AS,OO
15,N752AT,DL
2276,N918DL,DL
7392,N659BR,OO
288,N210FR,F9
705,N928FR,F9
15,N944JB,B6
1228,N37437,UA
397,N3BTAA,AA
301,N622NK,NK
2010,N957UW,US
2326,N744SW,WN
939,N902FR,F9
1838,N962WN,WN
2845,N676MQ,MQ
1939,N918DE,DL
296,N4XXAA,AA
3140,N5PBMQ,MQ
1633,N4YBAA,AA
5595,N936EV,EV
793,N8627B,WN
770,N504NK,NK
5437,N270YV,OO
1113,N974DL,DL
718,N558AS,AS
2987,N6EAMQ,MQ
865,N729JB,B6
910,N853VA,VX
1343,N3KXAA,AA
3270,N16559,EV
4580,N12167,EV
5990,N12569,EV
1633,N4XSAA,AA
277,N4YRAA,AA
1067,N3LKAA,AA
2007,N551UW,US
1253,N3LKAA,AA
3046,N653MQ,MQ
1136,N531JB,B6
4170,N14543,EV
1718,N756SA,WN
5287,N759EV,EV
2571,N901EV,EV
5044,N707EV,EV
5436,N608QX,EV
2835,N631MQ,MQ
156,N3MBAA,AA
2486,N994AT,DL
3483,N7706A,WN
2987,N532MQ,MQ
341,N667DN,DL
1021,N38451,UA
1106,N599JB,B6
1250,N939FR,F9
4741,N437SW,OO
612,N151UW,US
4857,N923WN,WN
1909,N282WN,WN
4808,N823SK,OO
4249,N13989,EV
4148,N14158,EV
1070,N261WN,WN
355,N747SA,WN
5056,N839AS,EV
1878,N738CB,WN
2343,N373SW,WN
3470,N661MQ,MQ
258,N839UA,UA
102,N208WN,WN
915,N944JB,B6
102,N315AS,AS
809,N955UW,US
7397,N675BR,OO
461,N507JB,B6
2981,N826MQ,MQ
5493,N119SY,OO
986,N5EHAA,AA
5503,N703SK,OO
1857,N167US,US
3398,N486WN,WN
725,N538UW,US
1952,N954AT,DL
5216,N791SK,OO
1885,N939DL,DL
1735,N33284,UA
3415,N941MQ,MQ
2150,,US
1054,N3LLAA,AA
4537,N15983,EV
322,N3GXAA,AA
3284,N806MQ,MQ
7401,N560SW,OO
786,N760SW,WN
73,N516AS,AS
672,N429UA,UA
3692,N411WN,WN
825,N956UW,US
270,N479UA,UA
462,N718TW,DL
1571,N27205,UA
1490,N37427,UA
2515,N830AS,EV
1070,N213FR,F9
5686,N835AS,EV
6196,N773SK,OO
4454,N805SK,OO
3929,N707SA,WN
1038,N426WN,WN
1237,N789SW,WN
1476,N3ASAA,AA
5407,N724EV,EV
51,N563JB,B6
415,N967WN,WN
1200,N959DN,DL
569,N469WN,WN
887,N452UA,UA
992,N203WN,WN
690,N909AW,US
3098,N931MQ,MQ
2587,N435SW,OO
6392,N495CA,OO
2561,N910DL,DL
961,N758SW,WN
3940,N14991,EV
4975,N116SY,OO
5054,N724EV,EV
5713,N832AS,EV
550,N553WN,WN
3461,N623MQ,MQ
285,N484UA,UA
349,N025AA,AA
1304,N998AT,DL
2730,N468CA,OO
1236,N178JB,B6
1612,N909DA,DL
1176,N3ENAA,AA
1536,N933DN,DL
6407,N766SK,OO
2459,N382SW,WN
4213,N497WN,WN
1013,N763JB,B6
6534,N975SW,OO
683,N525AS,AS
662,N562AS,AS
444,N631SW,WN
2692,N995AT,DL
4146,N13995,EV
1781,N124US,US
469,N523VA,VX
2576,N368NW,DL
2332,N7712G,WN
3497,N926WN,WN
2425,N853AA,AA
4363,N288WN,WN
701,N419WN,WN
396,N485HA,HA
3585,N211WN,WN
3564,N431WN,WN
277,N483AA,AA
771,N500WR,WN
1551,N541US,DL
2321,N824DN,DL
5245,N926SW,OO
891,N165US,US
4970,N258WN,WN
165,N785SW,WN
930,N930DN,DL
2577,N435SW,OO
1363,N903DE,DL
867,N632NK,NK
2109,N813AW,US
1849,N322NB,DL
331,N439UA,UA
2034,N699DL,DL
5413,N934SW,OO
6338,N582SW,OO
62,N536AS,AS
379,N650SW,WN
5024,N710EV,EV
2317,N3DHAA,AA
354,N240WN,WN
1098,N978DL,DL
552,N639JB,B6
249,N238JB,B6
4493,N442SW,OO
208,N5EHAA,AA
771,N474WN,WN
