FLIGHT_NUMBER,TAIL_NUMBER,AIRLINE
1329,N901DA,DL
123,N246LV,WN
65,N788AS,AS
2463,N5ENAA,AA
6359,N786SK,OO
1823,N259WN,WN
5451,N750EV,EV
5916,N16911,EV
4655,N296WN,WN
318,N621NK,NK
2102,N286WN,WN
1132,N3LUAA,AA
182,N735SA,WN
1326,N532US,DL
599,N273WN,WN
3341,N611MQ,MQ
4629,N187PQ,OO
1653,N3DXAA,AA
4240,N22909,EV
7,N372AA,AA
133,N828JB,B6
563,N368SW,WN
3617,N817MQ,MQ
6550,N506CA,OO
4499,N16999,EV
741,N932FR,F9
328,N469WN,WN
4628,N11547,EV
3970,N939WN,WN
151,N907DE,DL
3397,N8615E,WN
1383,N475AA,AA
1628,N365NW,DL
174,N432WN,WN
1964,N555NW,DL
3404,N643MQ,MQ
493,N493UA,UA
3943,N620SW,WN
5390,N606LR,EV
1070,N218FR,F9
4741,N608SW,WN
1295,N935FR,F9
3758,N7724A,WN
304,N483HA,HA
1756,N13248,UA
2896,N607MQ,MQ
1800,N8317M,WN
1724,N930DL,DL
4029,N7720F,WN
605,N400WN,WN
1816,N236JB,B6
1565,N206WN,WN
977,N309US,DL
4969,N103SY,OO
7411,N443SW,OO
770,N451UA,UA
1264,N3LEAA,AA
2534,N398DA,DL
305,N258WN,WN
816,N298JB,B6
5359,N873AS,EV
3852,N907WN,WN
3563,N379SW,WN
4513,N549CA,OO
3585,N528MQ,MQ
5275,N614QX,EV
1199,N415WN,WN
3138,N946WN,WN
103,N515SW,WN
1617,N287WN,WN
21,N796AA,AA
1274,N561JB,B6
2049,N807DN,DL
706,N530NK,NK
973,N8309C,WN
714,N529UA,UA
2259,N356NW,DL
1762,N23708,UA
81,N660DL,DL
2377,N426AA,AA
313,N4UCAA,AA
1118,N236JB,B6
1193,N75426,UA
2434,N768SW,WN
2070,N757UW,US
1114,N14731,UA
40,N373SW,WN
3389,N650SW,WN
365,N931FR,F9
2638,N709BR,OO
2506,N978AT,DL
1899,N357NB,DL
2507,N965DL,DL
1946,N634SW,WN
270,N952WN,WN
608,N459AS,AS
3548,N625MQ,MQ
1763,N271LV,WN
1943,N522US,DL
2480,N896AT,DL
1133,N981AT,DL
403,N665JB,B6
774,N562WN,WN
711,N505NK,NK
824,N337JB,B6
2930,N682MQ,MQ
588,N822DN,DL
339,N493HA,HA
6083,N22971,EV
512,N299WN,WN
2579,N464SW,OO
3450,N649MQ,MQ
4718,N15980,EV
64,N799AS,AS
223,N624NK,NK
401,N492UA,UA
1877,N341NW,DL
2579,N869AS,OO
112,N328JB,B6
3136,N935MQ,MQ
2545,N880AS,EV
503,N811DZ,DL
241,N3KMAA,AA
5332,N197PQ,EV
4589,N14173,EV
401,N604SW,WN
993,N804JB,B6
1890,N125UW,US
6177,N13975,EV
2692,N789SW,WN
709,N506NK,NK
1900,N623DL,DL
2454,N3FJAA,AA
1759,N993DL,DL
179,N794AA,AA
2597,N220WN,WN
5404,N873AS,EV
12,N757LV,WN
496,N299WN,WN
1302,N4YAAA,AA
1408,N357NW,DL
4905,N614SW,WN
2931,N826MQ,MQ
5363,N741EV,EV
1212,N77510,UA
4113,N8621A,WN
3123,N600WN,WN
1465,N707SA,WN
970,N3GAAA,AA
4992,N114SY,OO
400,N417WN,WN
3222,N683MQ,MQ
5332,N752EV,EV
1709,N153UW,US
5411,N961SW,OO
5483,N391CA,EV
3941,N22971,EV
2243,N3AHAA,AA
2874,N382SW,WN
954,N918WN,WN
3656,N627MQ,MQ
6266,N746SK,OO
654,N194UW,US
1763,N713UW,US
3751,N7727A,WN
5347,N752EV,EV
868,N3733Z,DL
5175,N732SK,OO
4278,N795SW,WN
1568,N590AA,AA
1903,N714US,US
4988,N744SK,OO
425,N587UW,US
2478,N4XJAA,AA
4447,N16183,EV
6324,N728SK,OO
5536,N743SK,OO
5959,N12967,EV
1057,N14250,UA
148,N3JMAA,AA
221,N451UA,UA
3228,N646MQ,MQ
419,N717TW,DL
1062,N989DL,DL
4124,N8641B,WN
35,N3MCAA,AA
688,N619AS,AS
403,N746JB,B6
4980,N730SK,OO
1263,N240WN,WN
5525,N937EV,EV
774,N434UA,UA
925,N527JB,B6
526,N536JB,B6
766,N502UA,UA
2594,N359NB,DL
1089,N354JB,B6
455,N680AW,US
2728,N506CA,OO
183,N784JB,B6
580,N449UA,UA
173,N491HA,HA
1107,N3HVAA,AA
4988,N916SW,OO
1509,N3FXAA,AA
2257,N3HHAA,AA
1437,N952WN,WN
1794,N822AW,US
4637,N8652B,WN
4393,N615SW,WN
3435,N855MQ,MQ
3068,N688MQ,MQ
5154,N740EV,EV
1293,N73291,UA
2557,N556NW,DL
324,N405UA,UA
903,N509JB,B6
2163,N364NB,DL
6234,N971SW,OO
4511,N648SW,WN
1298,N711ZX,DL
1489,N76517,UA
252,N3GLAA,AA
5231,N925SW,OO
253,N779UA,UA
1525,N3DGAA,AA
2113,N963UW,US
4997,N912SW,OO
688,N768JB,B6
1386,N931DL,DL
869,N8634A,WN
469,N534NK,NK
2321,N371DA,DL
1710,N37277,UA
5365,N723EV,EV
1563,N827JB,B6
7391,N565SW,OO
2136,N946UW,US
1728,N355SW,WN
460,N664AW,US
1163,N899AT,DL
431,N565UW,US
847,N601NK,NK
2295,N768SW,WN
4216,N14177,EV
729,N770SA,WN
512,N964WN,WN
2464,N8620H,WN
1364,N922DL,DL
6316,N121SY,OO
873,N6702,DL
1403,N342NB,DL
1709,N989AT,DL
39,N7704B,WN
5550,N932EV,OO
559,N513AS,AS
2108,N907DA,DL
3146,N629MQ,MQ
1044,N560WN,WN
616,N838UA,UA
3660,N542MQ,MQ
2971,N284WN,WN
970,N933AT,DL
4662,N616QX,OO
2390,N953AT,DL
2478,N935AT,DL
972,N910AT,DL
2067,N375NC,DL
1115,N494AA,AA
2702,N738CB,WN
5635,N744SK,OO
575,N553UW,US
5151,N914EV,EV
1744,N215WN,WN
978,N4XXAA,AA
3064,N652MQ,MQ
720,N519NK,NK
315,N487HA,HA
783,N529VA,VX
3860,N748SW,WN
4200,N948WN,WN
3449,N827MQ,MQ
6227,N730SK,OO
548,N755US,US
1723,N828AW,US
1543,N933DL,DL
329,N378SW,WN
4007,N625SW,WN
112,N791SW,WN
110,N485HA,HA
2143,N680DA,DL
5635,N788SK,OO
4522,N685BR,OO
1646,N443WN,WN
4211,N796SW,WN
5260,N943SW,OO
5927,N14158,EV
671,N157UW,US
536,N466UA,UA
260,N610WN,WN
101,N138DL,DL
915,N297WN,WN
6077,N41104,EV
1186,N67812,UA
6077,N18120,EV
1002,N359SW,WN
3036,N827MQ,MQ
208,N451UA,UA
639,N520UW,US
4719,N947WN,WN
1611,N54711,UA
2243,N433LV,WN
2696,N889AS,OO
2757,N6EAMQ,MQ
4900,N633SW,WN
3462,N673MQ,MQ
4712,N554CA,OO
1873,N923DN,DL
169,N901WN,WN
5246,N937EV,EV
2349,N002AA,AA
4438,N28529,EV
331,N603NK,NK
1866,N633AW,US
2330,N541US,DL
1269,N76288,UA
334,N716SW,WN
4038,N372SW,WN
479,N604AW,US
4648,N452SW,OO
559,N275WN,WN
4607,N170PQ,OO
94,N902DE,DL
2596,N863AS,OO
222,N622VA,VX
3359,N852MQ,MQ
1059,N206WN,WN
1849,N722US,US
113,N488HA,HA
5095,N931EV,EV
1094,N651JB,B6
2578,N862AS,OO
2595,N3758Y,DL
2528,N378SW,WN
1451,N806JB,B6
1869,N768US,US
6149,N16963,EV
3677,N675MQ,MQ
4570,N602SW,WN
2935,N542MQ,MQ
267,N442UA,UA
1717,N918DH,DL
1548,N996DL,DL
4804,N693CA,OO
5456,N965SW,OO
388,N527NK,NK
4709,N609SK,OO
825,N548UA,UA
1330,N505AA,AA
2699,N897SK,OO
795,N853VA,VX
4669,N794SW,WN
211,N8607M,WN
6275,N973SW,OO
2528,N919AT,DL
3061,N813MQ,MQ
5142,N607LR,EV
3456,N217AG,OO
4386,N742SW,WN
1165,N455WN,WN
5532,N840AS,EV
2402,N266JB,B6
2581,N916DN,DL
2267,N696DL,DL
3327,N403WN,WN
2589,N465SW,OO
27,N528AS,AS
782,N954WN,WN
1642,N3AWAA,AA
497,N757UW,US
1729,N563UW,US
3326,N229WN,WN
5173,N740SK,OO
2699,N468WN,WN
285,N779JB,B6
5269,N794SK,OO
566,N542UW,US
4494,N779CA,OO
4383,N603SW,WN
380,N639SW,WN
1772,N126DL,DL
2137,N8638A,WN
52,N946WN,WN
1566,N3759,DL
5390,N712EV,EV
1761,N903DE,DL
4674,N935SW,OO
5593,N762SK,OO
304,N493HA,HA
5335,N919EV,EV
112,N850AA,AA
546,N515SW,WN
2816,N7708E,WN
2576,N869AS,OO
1793,N535UW,US
3348,N657MQ,MQ
732,N203FR,F9
1786,N819DN,DL
361,N550UA,UA
34,N660SW,WN
994,N420WN,WN
5798,N10575,EV
301,N233LV,WN
4173,N935WN,WN
751,N826UA,UA
1994,N905WN,WN
3450,N922MQ,MQ
1939,N908DL,DL
1904,N604SW,WN
1508,N920AT,DL
1108,N929FR,F9
3015,N240WN,WN
2480,N968AT,DL
4662,N633SK,OO
1604,N525US,DL
357,N3HAAA,AA
4176,N12996,EV
5673,N15912,EV
2308,N936DL,DL
472,N498UA,UA
4751,N19966,EV
643,N809JB,B6
1494,N73256,UA
222,N471UA,UA
4446,N443SW,OO
651,N483UA,UA
3045,N638MQ,MQ
4628,N14570,EV
450,N569UW,US
696,N533NK,NK
1992,N704US,US
6605,N506CA,OO
2334,N505AA,AA
2529,N946DL,DL
516,N922WN,WN
2247,N3GYAA,AA
491,N742SW,WN
1640,N537JB,B6
1565,N206WN,WN
591,N7813P,WN
188,N3DNAA,AA
209,N604NK,NK
3067,N515MQ,MQ
397,N430WN,WN
1067,N3DRAA,AA
1274,N923DL,DL
1274,N357NB,DL
687,N756SA,WN
690,N496UA,UA
483,N763US,US
2855,N532MQ,MQ
2515,N905EV,EV
1304,N395DN,DL
1166,N65832,UA
4375,N12142,EV
5645,N472CA,OO
5467,N857AS,EV
566,N566UW,US
466,N583AS,AS
2595,N924DL,DL
5584,N873AS,EV
185,N202WN,WN
509,N835AW,US
1940,N724UW,US
1517,N24224,UA
41,N243WN,WN
2272,N663SW,WN
107,N620NK,NK
4654,N14543,EV
913,N388SW,WN
5160,N744EV,EV
22,N794AA,AA
2008,N283AY,US
6176,N15912,EV
4096,N14177,EV
1968,N806AW,US
55,N534AS,AS
3,N903JB,B6
3064,N664MQ,MQ
491,N529VA,VX
6,N559JB,B6
4403,N296WN,WN
833,N249AU,US
4678,N26545,EV
1010,N13718,UA
6408,N760SK,OO
4450,N28529,EV
1022,N579JB,B6
2376,N917DE,DL
414,N464UA,UA
627,N602AW,US
6104,N11137,EV
3003,N602MQ,MQ
1826,N460WN,WN
44,N765AS,AS
3563,N365SW,WN
1489,N3EVAA,AA
4383,N26141,EV
341,N281JB,B6
3086,N503MQ,MQ
571,N476UA,UA
1345,N439AA,AA
73,N788AS,AS
659,N650AW,US
120,N493HA,HA
1509,N655DL,DL
573,N657JB,B6
5655,N774SK,OO
4483,N16546,EV
2203,N5CPAA,AA
269,N487UA,UA
3041,N8638A,WN
270,N705SW,WN
5244,N878AS,EV
1845,N684DA,DL
4563,N442SW,OO
1804,N583NW,DL
1937,N918DH,DL
577,N418WN,WN
3698,N630MQ,MQ
1116,N520JB,B6
1306,N999DN,DL
1104,N78511,UA
1975,N346SW,WN
2242,N8319F,WN
335,N487HA,HA
3590,N690MQ,MQ
5064,N708EV,EV
3416,N806MQ,MQ
1094,N38454,UA
320,N613AS,AS
873,N659DL,DL
3450,N629MQ,MQ
1231,N37252,UA
1037,N77518,UA
431,N936WN,WN
1692,N811DZ,DL
3294,N920WN,WN
6377,N930SW,OO
661,N286WN,WN
2539,N902EV,EV
439,N703SW,WN
2227,N556NW,DL
15,N527AS,AS
1291,N670DN,DL
1398,N438AA,AA
89,N591JB,B6
520,N754UW,US
2927,N634MQ,MQ
1901,N716SW,WN
4462,N679CA,OO
1315,N357NW,DL
3643,N820MQ,MQ
1879,N956AT,DL
1416,N990DL,DL
1918,N671DN,DL
1623,N556WN,WN
4375,N728SW,WN
722,N910FR,F9
1116,N508SW,WN
3590,N685MQ,MQ
4700,N13992,EV
2743,N7720F,WN
2909,N625MQ,MQ
67,N713AS,AS
493,N467AS,AS
1182,N69813,UA
2695,N895AT,DL
3152,N624MQ,MQ
1242,N77525,UA
711,N604SW,WN
4742,N404WN,WN
2606,N465SW,OO
4523,N11184,EV
850,N748UW,US
1588,N16234,UA
5056,N917EV,EV
460,N376DA,DL
4834,N915EV,OO
545,N489HA,HA
314,N470WN,WN
4498,N13968,EV
3433,N631MQ,MQ
2136,N358NB,DL
806,N8311Q,WN
205,N284WN,WN
4877,N929WN,WN
336,N317WN,WN
718,N710SW,WN
3564,N845MQ,MQ
5303,N232PQ,EV
4517,N16541,EV
2392,N3KFAA,AA
379,N859AA,AA
4197,N12564,EV
4643,N453SW,OO
4391,N937WN,WN
3338,N923WN,WN
895,N182UW,US
187,N632VA,VX
670,N586AS,AS
5442,N851AS,EV
4440,N13978,EV
710,N838VA,VX
1366,N245WN,WN
3447,N902MQ,MQ
4411,N29906,EV
4478,N800SK,OO
1743,N906WN,WN
629,N556UW,US
623,N207FR,F9
1683,N13113,UA
4495,N27200,EV
134,N184JB,B6
475,N607NK,NK
2579,N464SW,OO
390,N3CAAA,AA
1180,N3KXAA,AA
372,N446WN,WN
501,N546AS,AS
5463,N221SW,OO
2962,N622MQ,MQ
3572,N676MQ,MQ
1555,N8618N,WN
2285,N362NW,DL
799,N270AY,US
374,N621NK,NK
406,N384SW,WN
1915,N550UW,US
2465,N920DE,DL
2504,N830AS,EV
6210,N507CA,OO
3063,N809MQ,MQ
3225,N671MQ,MQ
383,N622AS,AS
2066,N953DL,DL
3397,N663MQ,MQ
763,N8615E,WN
2530,N246LV,WN
3296,N628MQ,MQ
1481,N929DL,DL
1272,N644SW,WN
406,N7713A,WN
2098,N785SW,WN
4755,N13989,EV
1789,N640AW,US
4885,N719SW,WN
1790,N247JB,B6
395,N491HA,HA
2401,N273JB,B6
4528,N817SK,OO
1318,N348NB,DL
2345,N8652B,WN
5243,N693BR,OO
1390,N968AT,DL
2166,N946DL,DL
3417,N8647A,WN
1582,N37255,UA
351,N845VA,VX
4233,N11194,EV
1896,N536UW,US
142,N556AA,AA
1752,N604SW,WN
3278,N684MQ,MQ
1568,N502AA,AA
1286,N4YEAA,AA
1455,N689DL,DL
5745,N836AS,EV
555,N445WN,WN
5431,N965SW,OO
3624,N852MQ,MQ
800,N935FR,F9
135,N628NK,NK
1560,N856AA,AA
2414,N3GEAA,AA
5520,N614QX,EV
665,N355JB,B6
759,N468UA,UA
2358,N973DL,DL
885,N925WN,WN
3162,N928MQ,MQ
390,N3CAAA,AA
872,N586AS,AS
667,N627NK,NK
4465,N603SK,OO
1395,N4XRAA,AA
3055,N815MQ,MQ
5051,N937EV,EV
525,N176UW,US
4411,N497WN,WN
5099,N861AS,EV
1554,N3KSAA,AA
1692,N663DN,DL
4363,N7705A,WN
4588,N225WN,WN
3632,N606MQ,MQ
3098,N650MQ,MQ
5181,N870AS,EV
5464,N308SW,OO
476,N768US,US
4414,N488WN,WN
3025,N656MQ,MQ
421,N832AW,US
4719,N463WN,WN
863,N814AW,US
904,N623NK,NK
5381,N979SW,OO
5014,N604QX,EV
1187,N363NW,DL
4452,N613SK,OO
673,N658AW,US
2978,N531MQ,MQ
3415,N482WN,WN
4512,N496WN,WN
264,N796JB,B6
3635,N849MQ,MQ
1636,N33286,UA
1686,N307JB,B6
1835,N963WN,WN
1827,N947UW,US
4382,N11548,EV
6359,N579SW,OO
4746,N273WN,WN
1425,N904DA,DL
116,N236JB,B6
153,N3CDAA,AA
2505,N267WN,WN
4028,N903WN,WN
3424,N508MQ,MQ
2276,N656JB,B6
1790,N109UW,US
4115,N240WN,WN
41,N3LMAA,AA
2464,N4XKAA,AA
2469,N3LDAA,AA
413,N563UW,US
529,N8607M,WN
1111,N922DX,DL
4473,N11150,EV
1041,N3HKAA,AA
1125,N47414,UA
1176,N14230,UA
1748,N37465,UA
1680,N5BSAA,AA
3041,N918MQ,MQ
1731,N358NW,DL
430,N791SW,WN
6467,N986SW,OO
1308,N304JB,B6
2900,N685MQ,MQ
888,N666DN,DL
2307,N998DL,DL
4569,N420WN,WN
1843,N3758Y,DL
1945,N817AW,US
3641,N692MQ,MQ
1389,N824DN,DL
586,N406UA,UA
1490,N627DL,DL
1484,N553AA,AA
6037,N13995,EV
2104,N332NB,DL
655,N652JB,B6
1083,N508AA,AA
5169,N779SK,OO
348,N407WN,WN
887,N560WN,WN
218,N236JB,B6
2225,N941DL,DL
204,N768SW,WN
1878,N631SW,WN
2131,N653JB,B6
4743,N368SW,WN
2612,N863AS,OO
81,N514AA,AA
1536,N24706,UA
688,N643JB,B6
2685,N631SW,WN
710,N842VA,VX
5790,N11191,EV
2624,N866AS,OO
2564,N948DN,DL
1975,N944DN,DL
2527,N906EV,EV
436,N484WN,WN
4571,N15910,EV
2771,N430WN,WN
1179,N3DXAA,AA
4288,N685SW,WN
1918,N835AW,US
1218,N597AA,AA
1279,N928FR,F9
4153,N13955,EV
2916,N0EGMQ,MQ
4291,N13965,EV
1748,N828DN,DL
4970,N786SK,OO
478,N909DL,DL
2158,N806DN,DL
4538,N13202,EV
4304,N475WN,WN
482,N373JB,B6
289,N416UA,UA
1769,N626AW,US
3767,N222WN,WN
1627,N4XHAA,AA
1119,N26215,UA
5640,N561SW,OO
247,N912FR,F9
1049,N383SW,WN
235,N805UA,UA
4573,N429SW,OO
1600,N475AA,AA
3241,N616MQ,MQ
245,N748SW,WN
291,N466UA,UA
436,N935WN,WN
4592,N629BR,OO
2092,N542US,DL
650,N519NK,NK
2643,N709BR,OO
342,N342NW,DL
3487,N504MQ,MQ
3415,N232WN,WN
3398,N910WN,WN
5195,N787SK,OO
979,N891AT,DL
5743,N836AS,EV
1489,N4XLAA,AA
1963,N575UW,US
5517,N932SW,OO
222,N307AS,AS
3614,N922MQ,MQ
4271,N13123,EV
778,N198UW,US
1798,N925AT,DL
867,N620NK,NK
2416,N794JB,B6
4231,N15910,EV
4520,N809CA,OO
162,N437WN,WN
1219,N549US,DL
1302,N496AA,AA
43,N566AA,AA
59,N7720F,WN
243,N363SW,WN
525,N439UA,UA
1420,N39450,UA
5168,N108SY,OO
2077,N634SW,WN
929,N594JB,B6
358,N468AS,AS
792,N917DN,DL
2238,N755SA,WN
2579,N998DL,DL
336,N488UA,UA
1350,N642AA,AA
3954,N11109,EV
4653,N13566,EV
3939,N14568,EV
5314,N908SW,OO
1605,N892AT,DL
1593,N930DN,DL
4774,N552WN,WN
1457,N75851,UA
388,N454UA,UA
1553,N37290,UA
5556,N132EV,EV
4481,N418SW,OO
2068,N508AY,US
1614,N203WN,WN
1629,N226WN,WN
1734,N423WN,WN
5305,N878AS,EV
3860,N763SW,WN
4507,N8650F,WN
1750,N834AW,US
1883,N585JB,B6
1271,N805DN,DL
1946,N333NW,DL
5552,N604QX,EV
869,N8600F,WN
4991,N479CA,OO
683,N943WN,WN
4647,N15912,EV
5286,N922EV,EV
1714,N415WN,WN
5581,N538CA,EV
1444,N3JTAA,AA
4577,N430SW,OO
2659,N918DL,DL
220,N003AA,AA
4290,N8604K,WN
6156,N17146,EV
563,N705AS,AS
1763,N760SW,WN
1892,N541UW,US
1359,N474AA,AA
4743,N18120,EV
225,N843UA,UA
368,N916WN,WN
1980,N302DQ,DL
1083,N24224,UA
1777,N953UW,US
6153,N14573,EV
1961,N8308K,WN
5315,N986SW,OO
5914,N16976,EV
2096,N964DL,DL
2592,N492SW,OO
2371,N3DJAA,AA
331,N618NK,NK
127,N419AS,AS
3952,N11176,EV
2964,N646MQ,MQ
1123,N928FR,F9
1692,N821DN,DL
4891,N720EV,EV
1983,N837AW,US
4132,N476WN,WN
1459,N38257,UA
554,N438WN,WN
4375,N18102,EV
380,N3LGAA,AA
2088,N926DL,DL
715,N947UW,US
4706,N18557,EV
1433,N268WN,WN
1246,N335NW,DL
1200,N69830,UA
833,N828DN,DL
1727,N538UW,US
4572,N614SK,OO
1482,N318JB,B6
1746,N968AT,DL
3215,N673MQ,MQ
1834,N704US,US
4834,N935SW,OO
7371,N823AS,OO
1714,N827DN,DL
1631,N38727,UA
3285,N923MQ,MQ
5556,N765SK,OO
1091,N501AA,AA
1479,N3KYAA,AA
744,N611AS,AS
1042,N69835,UA
529,N103US,US
4337,N906WN,WN
2,N838VA,VX
5228,N759EV,EV
1623,N466AA,AA
4506,N11155,EV
2510,N904EV,EV
5937,N17138,EV
313,N4XRAA,AA
4570,N8653A,WN
234,N820UA,UA
74,N468AA,AA
3313,N781WN,WN
853,N621JB,B6
499,N508JB,B6
3581,N906MQ,MQ
4758,N16147,EV
1270,N968AT,DL
629,N556UW,US
1817,N520UW,US
18,N374HA,HA
3102,N674MQ,MQ
3258,N686MQ,MQ
1041,N535JB,B6
434,N674UA,UA
3393,N905MQ,MQ
1985,N520SW,WN
1212,N015AA,AA
1636,N3JNAA,AA
3216,N537MQ,MQ
146,N480WN,WN
2183,N945UW,US
411,N468UA,UA
2872,N211WN,WN
2703,N916WN,WN
6401,N727SK,OO
487,N621SW,WN
2492,N7734H,WN
1888,N292JB,B6
1540,N8619F,WN
936,N3LLAA,AA
2017,N3740C,DL
2252,N3AJAA,AA
1740,N39463,UA
4480,N430SW,OO
591,N307AS,AS
4448,N548CA,OO
3024,N7707C,WN
329,N3LLAA,AA
252,N417WN,WN
4495,N12900,EV
6072,N17560,EV
569,N162UW,US
688,N636JB,B6
3018,N617MQ,MQ
404,N765US,US
1314,N3BSAA,AA
6017,N14916,EV
4455,N820SK,OO
1834,N580UW,US
404,N426UA,UA
2057,N571UW,US
1279,N923FR,F9
1157,N53441,UA
1411,N7812G,WN
466,N915WN,WN
424,N194DN,DL
2452,N966DL,DL
668,N834UA,UA
192,N925WN,WN
627,N423AS,AS
67,N5BRAA,AA
3059,N600MQ,MQ
5796,N41104,EV
3187,N647MQ,MQ
6449,N121SY,OO
4364,N14993,EV
1198,N3LDAA,AA
2486,N3BKAA,AA
437,N549AS,AS
951,N809JB,B6
83,N558AA,AA
2445,N612SW,WN
1218,N17244,UA
1887,N279JB,B6
4087,N14162,EV
6008,N16911,EV
5315,N593ML,OO
6335,N568SW,OO
285,N355JB,B6
483,N834UA,UA
660,N676AW,US
1292,N575AA,AA
1484,N956DL,DL
660,N620NK,NK
3687,N637MQ,MQ
144,N616NK,NK
4557,N24103,EV
2295,N626SW,WN
1104,N3MBAA,AA
1119,N78524,UA
2252,N301DQ,DL
420,N354SW,WN
4342,N16961,EV
1761,N705UW,US
1234,N3LYAA,AA
4386,N14960,EV
912,N525NK,NK
1639,N8615E,WN
317,N307JB,B6
2451,N3DMAA,AA
2889,N552JB,B6
2365,N966AT,DL
5164,N710EV,EV
441,N901WN,WN
5299,N926SW,OO
486,N373JB,B6
2316,N125DL,DL
3412,N932WN,WN
3114,N8600F,WN
3634,N905MQ,MQ
6023,N13161,EV
5597,N720EV,EV
2057,N810AW,US
1224,N3DYAA,AA
4880,N774SW,WN
2835,N775SW,WN
2512,N900DE,DL
76,N793AS,AS
1321,N218FR,F9
4760,N463SW,OO
652,N490UA,UA
937,N361SW,WN
6167,N11551,EV
1594,N13716,UA
4679,N659BR,OO
2052,N928DN,DL
3248,N673MQ,MQ
626,N172US,US
2391,N366NB,DL
2037,N825AW,US
5458,N566SW,OO
782,N248WN,WN
422,N902FR,F9
5506,N122SY,OO
3058,N429WN,WN
1273,N025AA,AA
692,N909AW,US
4933,N371CA,EV
4333,N11140,EV
1336,N3DUAA,AA
314,N473AA,AA
5610,N931EV,EV
843,N8312C,WN
1671,N68453,UA
4469,N813SK,OO
1242,N595AA,AA
5543,N712EV,EV
5203,N789SK,OO
803,N564JB,B6
2932,N900MQ,MQ
1068,N540US,DL
5562,N472CA,OO
1061,N630WN,WN
479,N679AW,US
151,N965DL,DL
3682,N900WN,WN
1625,N8309C,WN
4664,N822SK,OO
2037,N768US,US
1178,N77006,UA
1778,N965UW,US
942,N8611F,WN
5998,N13958,EV
475,N172US,US
4702,N170PQ,OO
1601,N37281,UA
1736,N659SW,WN
5533,N982SW,OO
1419,N3FGAA,AA
660,N403WN,WN
1825,N936DL,DL
248,N5EKAA,AA
454,N547JB,B6
1273,N36280,UA
768,N594AS,AS
1692,N821DN,DL
8,N408AS,AS
667,N303DQ,DL
1140,N38451,UA
4838,N8303R,WN
2035,N922DL,DL
227,N4XPAA,AA
4640,N12135,EV
723,N937DL,DL
5415,N701BR,OO
1105,N245WN,WN
4457,N765SW,WN
3163,N644MQ,MQ
1972,N319NB,DL
4770,N8982A,OO
64,N662DN,DL
62,N703JB,B6
773,N740SW,WN
720,N178US,US
3362,N631MQ,MQ
2870,N900MQ,MQ
2451,N368NB,DL
3145,N375SW,WN
3402,N9EAMQ,MQ
668,N409AS,AS
2217,N6712B,DL
2703,N622SW,WN
705,N924FR,F9
3415,N421LV,WN
4215,N48901,EV
223,N487HA,HA
3417,N644MQ,MQ
2070,N709SW,WN
2939,N937WN,WN
605,N529NK,NK
2563,N301NB,DL
971,N626NK,NK
6506,N978SW,OO
323,N929JB,B6
763,N725UW,US
2265,N288WN,WN
3558,N604MQ,MQ
5978,N16911,EV
1970,N810AW,US
5039,N730EV,EV
6453,N978SW,OO
6237,N982SW,OO
2605,N555LV,WN
2646,N423SW,OO
179,N486HA,HA
2561,N909EV,EV
3482,N223AG,OO
4806,N806SK,OO
996,N354NW,DL
1403,N66837,UA
2047,N128UW,US
317,N603SW,WN
6125,N14117,EV
4504,N960WN,WN
2428,N906AT,DL
3274,N14920,EV
224,N852AA,AA
5200,N110SY,OO
361,N553AS,AS
364,N3LRAA,AA
409,N509NK,NK
5597,N604QX,EV
989,N857AA,AA
762,N514NK,NK
1932,N703TW,DL
810,N437UA,UA
1255,N939FR,F9
908,N927FR,F9
1784,N520UW,US
4151,N12900,EV
555,N128UW,US
4729,N8611F,WN
2622,N492SW,OO
310,N201AA,AA
444,N8656B,WN
1301,N514AA,AA
3602,N677MQ,MQ
585,N400WN,WN
466,N413AS,AS
741,N668AW,US
5995,N21129,EV
551,N935DL,DL
4728,N685BR,OO
6298,N976SW,OO
2087,N522US,DL
2333,N371NB,DL
1144,N937DN,DL
18,N399HA,HA
1080,N559WN,WN
1165,N316JB,B6
952,N3757D,DL
4210,N8640D,WN
4727,N604SK,OO
1629,N226WN,WN
2083,N317US,DL
237,N850UA,UA
4548,N8308K,WN
61,N636WN,WN
582,N820AW,US
461,N167US,US
2181,N957UW,US
4543,N7724A,WN
1150,N3KNAA,AA
3933,N203WN,WN
1638,N12216,UA
2388,N454AA,AA
902,N951FR,F9
1308,N503AA,AA
6252,N967SW,OO
1755,N958UW,US
712,N919FR,F9
5277,N856AS,EV
1445,N14704,UA
513,N476WN,WN
3839,N14568,EV
4174,N48901,EV
342,N634NK,NK
1316,N3FEAA,AA
3420,N668MQ,MQ
336,N346SW,WN
1475,N914DL,DL
489,N765US,US
1266,N77430,UA
5046,N931EV,EV
467,N658AW,US
747,N259WN,WN
2976,N291WN,WN
675,N302AS,AS
477,N209WN,WN
4102,N250WN,WN
942,N561AA,AA
380,N625AS,AS
812,N433UA,UA
1410,N37470,UA
1379,N599AA,AA
1469,N6708D,DL
3957,N964WN,WN
1369,N346NB,DL
1167,N900PC,DL
1575,N961DN,DL
132,N8607M,WN
1870,N966AT,DL
1224,N403AA,AA
12,N38257,UA
5405,N730EV,EV
6195,N913SW,OO
5346,N580SW,OO
1438,N947DN,DL
2119,N323NB,DL
1757,N33714,UA
110,N7746C,WN
