FLIGHT_NUMBER,TAIL_NUMBER,AIRLINE
5911,N13538,EV
4284,N355SW,WN
4444,N823SK,OO
5591,N981EV,EV
4477,N468WN,WN
5338,N874AS,OO
1982,N522SW,WN
3383,N716SW,WN
530,N644AS,AS
768,N969DL,DL
2531,N907EV,EV
596,N479UA,UA
4107,N388SW,WN
904,N619NK,NK
1126,N76522,UA
435,N679AW,US
3244,N699MQ,MQ
1454,N37253,UA
4474,N21130,EV
1613,N935DN,DL
458,N233LV,WN
1361,N3KYAA,AA
3060,N562WN,WN
2901,N670MQ,MQ
19,N687DL,DL
2438,N950DL,DL
6008,N14542,EV
1688,N3CHAA,AA
342,N3FBAA,AA
2399,N3DJAA,AA
1677,N598AA,AA
6180,N14198,EV
1601,N69810,UA
1403,N3AEAA,AA
285,N8623F,WN
4694,N13968,EV
1605,N585AA,AA
2711,N468CA,OO
675,N334JB,B6
5698,N820AS,EV
5482,N931EV,EV
1191,N714CB,WN
548,N719SW,WN
2045,N806AW,US
222,N475WN,WN
1762,N36476,UA
416,N627NK,NK
4531,N14204,EV
6342,N568SW,OO
508,N844UA,UA
1953,N573UW,US
2851,N645MQ,MQ
99,N435AS,AS
2603,N904WN,WN
4295,N953WN,WN
1747,N978DL,DL
2488,N3CUAA,AA
40,N373SW,WN
1463,N3JJAA,AA
461,N7752B,WN
1619,N904DA,DL
2547,N438WN,WN
704,N924FR,F9
2081,N911DL,DL
3075,N941MQ,MQ
1573,N4YSAA,AA
3650,N687MQ,MQ
3698,N673MQ,MQ
1699,N395SW,WN
848,N935DL,DL
1863,N959UW,US
378,N3APAA,AA
4843,N8903A,OO
2062,N319US,DL
4169,N15574,EV
2067,N834AW,US
2528,N924DL,DL
4649,N729SW,WN
1862,N936DN,DL
971,N570JB,B6
733,N568JB,B6
4817,N358SW,WN
225,N483UA,UA
4664,N12163,EV
631,N519NK,NK
207,N829UA,UA
169,N631SW,WN
4895,N719EV,EV
1295,N3JEAA,AA
2675,N929AT,DL
4481,N443SW,OO
6218,N789SK,OO
739,N8621A,WN
2571,N931WN,WN
2482,N370NB,DL
1821,N121UW,US
3206,N503MQ,MQ
5549,N105SY,OO
761,N529JB,B6
4353,N12145,EV
5805,N13964,EV
5198,N718SK,OO
370,N410UA,UA
2591,N926DH,DL
459,N433AS,AS
3259,N519MQ,MQ
3463,N525MQ,MQ
138,N613JB,B6
143,N8307K,WN
1954,N927DA,DL
1502,N3EPAA,AA
397,N421LV,WN
2844,N852MQ,MQ
55,N562AS,AS
1664,N597AA,AA
4933,N871AS,EV
230,N417UA,UA
3580,N708SW,WN
641,N8310C,WN
709,N644SW,WN
3496,N7726A,WN
4739,N814SK,OO
6064,N36915,EV
2283,N197JB,B6
2528,N919AT,DL
3621,N697MQ,MQ
515,N483HA,HA
169,N397SW,WN
4186,N13550,EV
2695,N944SW,OO
920,N927FR,F9
3568,N527MQ,MQ
735,N594JB,B6
695,N284JB,B6
1099,N501AA,AA
1333,N662DN,DL
6459,N752SK,OO
1682,N906DL,DL
3642,N853MQ,MQ
4530,N631SW,WN
326,N410WN,WN
1753,N354JB,B6
3467,N216AG,OO
3405,N638MQ,MQ
3462,N224AG,OO
508,N421LV,WN
5454,N563SW,OO
362,N940WN,WN
883,N592NW,DL
1134,N3CHAA,AA
3926,N264LV,WN
143,N487HA,HA
109,N475WN,WN
3735,N778SW,WN
492,N410UA,UA
5205,N105SY,OO
1152,N16701,UA
4321,N562WN,WN
4737,N16976,EV
3387,N635MQ,MQ
5401,N937EV,EV
567,N792AS,AS
755,N151UW,US
1868,N944WN,WN
1376,N900DE,DL
721,N591JB,B6
3573,N467WN,WN
5174,N783SK,OO
2069,N590NW,DL
4743,N748SW,WN
1662,N826DN,DL
529,N8634A,WN
2597,N932DL,DL
350,N228JB,B6
368,N216WR,WN
3649,N514MQ,MQ
1782,N949DN,DL
3289,N602MQ,MQ
612,N615NK,NK
4453,N14568,EV
3545,N662MQ,MQ
1284,N67812,UA
417,N292JB,B6
1265,N936DL,DL
387,N599AA,AA
1553,N37422,UA
2216,N3LJAA,AA
524,N527AS,AS
2753,N670MQ,MQ
515,N626SW,WN
609,,F9
5567,N861AS,EV
1221,N3DTAA,AA
4290,N8302F,WN
379,N614SW,WN
1348,N905FR,F9
336,N659SW,WN
5156,N922EV,EV
4672,N8923A,OO
2871,N637SW,WN
520,N701GS,WN
328,N791AS,AS
3496,N417WN,WN
3392,N617MQ,MQ
1114,N39450,UA
5922,N13989,EV
4981,N871AS,EV
1246,N81449,UA
5330,N479CA,OO
881,N6709,DL
387,N493HA,HA
507,N915AT,DL
1727,N57862,UA
4320,N14143,EV
2900,N941MQ,MQ
4017,N949WN,WN
420,N629VA,VX
1178,N12218,UA
4838,N8307K,WN
1716,N57855,UA
2862,N249WN,WN
898,N508AY,US
1266,N590JB,B6
173,N3741S,DL
810,N128UW,US
3456,N512MQ,MQ
676,N161UW,US
2965,N7724A,WN
785,N530US,DL
5512,N930SW,OO
383,N779UA,UA
5974,N14173,EV
2387,N904DE,DL
1754,N814AW,US
10,N237WN,WN
36,N220WN,WN
1290,N927FR,F9
663,N906AW,US
1158,N371NW,DL
576,N946WN,WN
2631,N338NB,DL
3163,N933MQ,MQ
4471,N438SW,OO
4259,N13903,EV
1224,N3JFAA,AA
3306,N618MQ,MQ
2473,N914DE,DL
3622,N515MQ,MQ
1523,N68817,UA
953,N6714Q,DL
6490,N951SW,OO
2895,N636MQ,MQ
5289,N605QX,EV
1091,N254WN,WN
5257,N786SK,OO
2256,N575AA,AA
2489,N314NB,DL
4194,N14950,EV
400,N435WN,WN
1386,N913DL,DL
5520,N920EV,EV
605,N805AW,US
4577,N263WN,WN
1466,N905DL,DL
2548,N909EV,EV
2068,N508AY,US
1884,N492WN,WN
3266,N13914,EV
24,N784AA,AA
5324,N579SW,OO
1671,N24212,UA
4618,N693CA,OO
460,N642AW,US
576,N7745A,WN
2974,N658MQ,MQ
243,N718SW,WN
1846,N526SW,WN
1133,N337JB,B6
1410,N197JB,B6
5582,N857AS,EV
718,N210FR,F9
750,N520SW,WN
1170,N179JB,B6
4235,N751SW,WN
409,N622AS,AS
1531,N57864,UA
2379,N3JBAA,AA
356,N534NK,NK
6402,N760SK,OO
2250,N433LV,WN
7391,N561SW,OO
1589,N916DN,DL
467,N650AW,US
4601,N608SK,OO
1421,N979AT,DL
4277,N634SW,WN
927,N306DQ,DL
913,N843VA,VX
1302,N906DL,DL
339,N515NK,NK
6172,N27200,EV
1253,N3KBAA,AA
2135,N950UW,US
604,N602AW,US
500,N514UA,UA
410,N498UA,UA
2685,N632SW,WN
2203,N5EAAA,AA
4580,N17169,EV
3256,N14998,EV
794,N441WN,WN
5290,N850AS,EV
2364,N262WN,WN
192,N3DWAA,AA
5628,N771SK,OO
952,N521JB,B6
119,N491HA,HA
1172,N3KUAA,AA
6442,N295SW,OO
2645,N967AT,DL
3278,N852MQ,MQ
345,N630NK,NK
4516,N816SK,OO
821,N112US,US
685,N435WN,WN
5189,N605QX,EV
6274,N594SW,OO
687,N624SW,WN
5200,N724EV,EV
309,N221WN,WN
4573,N14977,EV
787,N928FR,F9
1409,N937DN,DL
818,N596AS,AS
6590,N944SW,OO
2199,N426WN,WN
2636,N988CA,OO
237,N418UA,UA
640,N161UW,US
5429,N960SW,OO
7438,N452SW,OO
1581,N3764D,DL
320,N218WN,WN
887,N584UW,US
304,N4XDAA,AA
3334,N638MQ,MQ
5988,N14173,EV
4752,N15985,EV
931,N927FR,F9
301,N955WN,WN
650,N479WN,WN
281,N821DN,DL
342,N915DL,DL
1547,N24729,UA
4484,N170PQ,OO
6491,N745SK,OO
5492,N921EV,EV
6264,N585SW,OO
4583,N910EV,OO
1157,N375NC,DL
2015,N905DE,DL
2011,N539UW,US
289,N379SW,WN
60,N779AS,AS
2169,N265WN,WN
2350,N896AT,DL
466,N588HA,HA
726,N832UA,UA
1294,N919FR,F9
5603,N847AS,EV
444,N8305E,WN
2482,N970AT,DL
4971,N181PQ,EV
4950,N758EV,EV
490,N382DA,DL
2085,N352NW,DL
2082,N953UW,US
1889,N801AW,US
61,N931WN,WN
6105,N16911,EV
1623,N137DL,DL
1165,N75436,UA
198,N785SW,WN
3125,N678MQ,MQ
2369,N801DZ,DL
3186,N652MQ,MQ
565,N430UA,UA
174,N486WN,WN
419,N475UA,UA
206,N480UA,UA
294,N420UA,UA
5179,N753EV,EV
5562,N927SW,OO
454,N6702,DL
1751,N28457,UA
223,N409AS,AS
1722,N153UW,US
760,N502UA,UA
4814,N928WN,WN
1717,N606JB,B6
4749,N8315C,WN
906,N522VA,VX
2589,N417SW,OO
38,N528SW,WN
1441,N3CBAA,AA
4769,N461SW,OO
4702,N822SK,OO
5101,N153PQ,EV
466,N741SA,WN
2483,N962DL,DL
2663,N398SW,WN
1091,N959DN,DL
2151,N958UW,US
1590,N383SW,WN
4974,N938SW,OO
95,N3DDAA,AA
2139,N946UW,US
276,N451WN,WN
3142,N1EAMQ,MQ
5689,N820AS,EV
4086,N14543,EV
581,N522UA,UA
700,N531JB,B6
1856,N786SW,WN
1478,N65832,UA
1274,N4YFAA,AA
1511,N663JB,B6
2196,N950UW,US
1417,N302NB,DL
816,N187JB,B6
556,N548UA,UA
2160,,US
2106,N366NB,DL
615,N625AS,AS
5430,N868AS,EV
313,N484HA,HA
4534,N12567,EV
246,N460UA,UA
720,N585UW,US
866,N918FR,F9
173,N484HA,HA
5171,N186PQ,EV
2593,N417SW,OO
286,N496UA,UA
989,N857AA,AA
72,N861AA,AA
1377,N4YBAA,AA
1219,N757AT,DL
146,N8317M,WN
45,N353SW,WN
2317,N3KRAA,AA
27,N845VA,VX
272,N842UA,UA
4522,N781CA,OO
887,N746SW,WN
1583,N3LEAA,AA
1070,N903DE,DL
419,N744SW,WN
4202,N8637A,WN
1462,N852AA,AA
1760,N69839,UA
881,N821DN,DL
5385,N882AS,EV
3297,N7743B,WN
2783,N190JB,B6
1568,N570AA,AA
5445,N567SW,OO
1445,N701GS,WN
2310,N959DL,DL
5190,N563SW,OO
1918,N612DL,DL
240,N769AS,AS
1261,N608SW,WN
1181,N322US,DL
126,N775SW,WN
358,N503JB,B6
369,N409UA,UA
3254,N634MQ,MQ
4226,N11127,EV
4464,N707SA,WN
1063,N969DL,DL
1989,N349NB,DL
300,N401UA,UA
682,N627AS,AS
4492,N430SW,OO
4399,N13161,EV
1490,N3HYAA,AA
710,N588NK,NK
841,N754SW,WN
1761,N76265,UA
4817,N340LV,WN
2278,N377NW,DL
1683,N450WN,WN
941,N909DE,DL
3684,N824MQ,MQ
1348,N952DL,DL
5290,N854AS,EV
1974,N824AW,US
750,N8608N,WN
1036,N723SW,WN
128,N731SA,WN
404,N905FR,F9
6275,N770SK,OO
1735,N915US,US
3639,N7748A,WN
964,N840VA,VX
927,N309DE,DL
1627,N586NW,DL
1742,N17126,UA
2536,N343NW,DL
1505,N78438,UA
3227,N636MQ,MQ
1118,N247JB,B6
6251,N763SK,OO
765,N549UA,UA
1328,N585AA,AA
2040,N274AY,US
3415,N639MQ,MQ
5317,N871AS,EV
1865,N167US,US
64,N765AS,AS
4950,N755EV,EV
4226,N13989,EV
160,N258JB,B6
2419,N663SW,WN
4997,N719EV,EV
1984,N806AW,US
3859,N245WN,WN
5132,N134EV,EV
1072,N273WN,WN
4481,N430SW,OO
2823,N508MQ,MQ
2521,N877AS,EV
894,N851UA,UA
367,N621VA,VX
493,N805UA,UA
1511,N605JB,B6
368,N444WN,WN
5320,N929SW,OO
1344,N4XDAA,AA
1954,N913US,US
41,N442WN,WN
103,N4WJAA,AA
4395,N13979,EV
2455,N991DL,DL
2178,N907DL,DL
1194,N315US,DL
3402,N806MQ,MQ
506,N646JB,B6
3943,N644SW,WN
3546,N614MQ,MQ
1544,N3CWAA,AA
5594,N147PQ,EV
2455,N915DL,DL
201,N937AT,DL
4806,N824SK,OO
5742,N833AS,EV
1139,N906DL,DL
3884,N740SW,WN
3498,N254WN,WN
1,N385HA,HA
469,N534NK,NK
295,N916WN,WN
1408,N4XUAA,AA
1160,N906WN,WN
1311,N434WN,WN
6053,N14186,EV
4471,N549CA,OO
5161,N122SY,OO
302,N491HA,HA
3655,N535MQ,MQ
4449,N16963,EV
479,N221WN,WN
15,N395HA,HA
887,N754SW,WN
4922,N7720F,WN
1639,N508JB,B6
2476,N551NW,DL
1726,N820DN,DL
5492,N920EV,EV
5365,N569SW,OO
1385,N4YAAA,AA
252,N3CWAA,AA
2532,N904EV,EV
371,N408WN,WN
5179,N186PQ,EV
1477,N6705Y,DL
4594,N913EV,OO
729,N617NK,NK
328,N483HA,HA
1493,N3FXAA,AA
3515,N7741C,WN
1494,N952DN,DL
435,N624AG,DL
1187,N492AA,AA
2906,N264LV,WN
2123,N954DN,DL
1045,N358SW,WN
119,N757LV,WN
117,N477HA,HA
269,N585AA,AA
2176,N957UW,US
606,N613NK,NK
4802,N549CA,OO
2241,N757AT,DL
1120,N905DL,DL
4087,N11140,EV
725,N565AS,AS
1790,N754SW,WN
1921,N633AW,US
1512,N779JB,B6
1011,N468WN,WN
555,N476HA,HA
4828,N617QX,OO
261,N908FR,F9
1617,N920AT,DL
815,N402WN,WN
2560,N912WN,WN
1538,N595AA,AA
763,N634NK,NK
3240,N677MQ,MQ
1421,N959AT,DL
804,N750SA,WN
4529,N772SW,WN
2441,N654DL,DL
3932,N8637A,WN
105,N491HA,HA
14,N5DJAA,AA
1541,N5CEAA,AA
1411,N376AA,AA
5652,N471CA,OO
1986,N919DL,DL
993,N648JB,B6
994,N454AA,AA
6132,N14998,EV
930,N8619F,WN
2721,N7724A,WN
5343,N761ND,EV
1209,N376DA,DL
4648,N431SW,OO
4115,N11539,EV
761,N547UA,UA
4628,N11121,EV
5991,N15555,EV
1896,N960DN,DL
171,N756SA,WN
3375,N518MQ,MQ
3265,N625SW,WN
4392,N16183,EV
265,N5DKAA,AA
3554,N243WN,WN
1868,N988DL,DL
1698,N3CVAA,AA
4581,N606SK,OO
289,N3LVAA,AA
6413,N594SW,OO
1632,N905DA,DL
871,N838VA,VX
450,N190UW,US
5240,N713EV,EV
324,N8647A,WN
7379,N8965E,OO
2333,N4XMAA,AA
4465,N609SK,OO
1406,N806DN,DL
2543,N357NB,DL
1471,N585AA,AA
3671,N508SW,WN
4670,N13969,EV
1357,N5EUAA,AA
1199,N272WN,WN
629,N527AS,AS
4581,N16954,EV
4414,N24128,EV
3392,N617MQ,MQ
1169,N3735D,DL
995,N495WN,WN
2509,N3731T,DL
3594,N245WN,WN
35,N515SW,WN
1296,N37252,UA
4545,N675BR,OO
1839,N948UW,US
5545,N975SW,OO
1711,N932DL,DL
4352,N11106,EV
1916,N368JB,B6
190,N485HA,HA
574,N617NK,NK
1160,N369NW,DL
1078,N26215,UA
4509,N249WN,WN
574,N624AW,US
411,N419UA,UA
1787,N663SW,WN
640,N555AY,US
5315,N961SW,OO
4697,N445SW,OO
51,N528SW,WN
1369,N788SA,WN
3304,N639MQ,MQ
1501,N8328A,WN
2730,N886AS,OO
5476,N186PQ,EV
2331,N731SA,WN
1080,N012AA,AA
1714,N202UW,US
1028,N3GRAA,AA
1400,N943DN,DL
218,N480HA,HA
1859,N633AW,US
954,N568JB,B6
4150,N16112,EV
2293,N360NB,DL
3644,N821MQ,MQ
354,N490WN,WN
1018,N39728,UA
769,N525AS,AS
457,N183UW,US
471,N649AW,US
4261,N29917,EV
1519,N23721,UA
5556,N740EV,EV
5431,N615QX,EV
1494,N76522,UA
1766,N738US,US
240,N815DN,DL
3180,N603MQ,MQ
4650,N445SW,OO
4122,N403WN,WN
649,N177US,US
481,N8319F,WN
5295,N494CA,OO
1103,N3EWAA,AA
4373,N436WN,WN
4247,N444WN,WN
218,N837VA,VX
2014,N998AT,DL
121,N228WN,WN
499,N580JB,B6
3042,N621MQ,MQ
5793,N25134,EV
567,N408AS,AS
488,N486UA,UA
465,N566JB,B6
4107,N16999,EV
923,N927FR,F9
4672,N426SW,OO
546,N528SW,WN
4915,N919EV,EV
1691,N851AA,AA
2985,N611MQ,MQ
1234,N3LDAA,AA
330,N798SW,WN
674,N660DL,DL
4204,N13968,EV
2353,N8301J,WN
2410,N3DGAA,AA
600,N8316H,WN
4704,N11187,EV
3846,N8322X,WN
1752,N741UW,US
6410,N946SW,OO
3055,N852MQ,MQ
700,N628SW,WN
111,N375JB,B6
3852,N551WN,WN
10,N951WN,WN
6230,N709SK,OO
2455,N917DE,DL
124,N7BCAA,AA
1353,N928DL,DL
4362,N523SW,WN
849,N939WN,WN
3674,N516MQ,MQ
4158,N494WN,WN
1891,N812AW,US
1228,N37293,UA
1554,N3AKAA,AA
398,N3KPAA,AA
1617,N3JXAA,AA
3196,N668MQ,MQ
2746,N896SK,OO
1265,N955WN,WN
3078,N531MQ,MQ
2783,N644SW,WN
3930,N11192,EV
1079,N76288,UA
3671,N939MQ,MQ
144,N7722B,WN
2500,N876AS,EV
3256,N648MQ,MQ
2157,N950UW,US
1522,N3GTAA,AA
4534,N14148,EV
4959,N7746C,WN
362,N207WN,WN
48,N687SW,WN
90,N651JB,B6
4541,N13975,EV
4626,N802SK,OO
5980,N12924,EV
6187,N18114,EV
1277,N948FR,F9
3945,N13995,EV
4649,N460SW,OO
3028,N522MQ,MQ
2502,N904EV,EV
1190,N24706,UA
4826,N463SW,OO
788,N947FR,F9
1165,N659SW,WN
189,N4YUAA,AA
1737,N77431,UA
494,N509AY,US
4659,N7815L,WN
3933,N245WN,WN
1175,N37408,UA
208,N328JB,B6
259,N838UA,UA
1860,N523US,DL
366,N741SA,WN
5401,N860AS,EV
1470,N919DE,DL
2007,N651SW,WN
1386,N558AA,AA
1082,N24224,UA
2433,N3LVAA,AA
4381,N33182,EV
1572,N789JB,B6
1773,N953UW,US
2462,N908DA,DL
4997,N752SK,OO
315,N826UA,UA
144,N615NK,NK
1493,N903DE,DL
2379,N274JB,B6
4715,N8982A,OO
56,N523SW,WN
4548,N161PQ,OO
890,N717SA,WN
3479,N778SW,WN
4626,N416WN,WN
2808,N698MQ,MQ
6570,N907SW,OO
794,N665JB,B6
4403,N950WN,WN
695,N519UW,US
4466,N34110,EV
479,N687DL,DL
899,N528NK,NK
3123,N654SW,WN
894,N998DL,DL
576,N524AS,AS
3932,N14920,EV
600,N827UA,UA
4734,N525SW,WN
1159,N733SA,WN
3080,N619MQ,MQ
201,N625SW,WN
850,N562AS,AS
743,N993DL,DL
838,N513AS,AS
1307,N673DL,DL
2058,N375SW,WN
1807,N244WN,WN
6512,N979SW,OO
740,N434UA,UA
4988,N938SW,OO
1993,N198UW,US
1869,N745VJ,US
610,N507AY,US
1991,N905DA,DL
1724,N67827,UA
118,N904WN,WN
369,N5ELAA,AA
4567,N12160,EV
4104,N264LV,WN
3499,N219AG,OO
3401,N684MQ,MQ
1229,N345SA,WN
4010,N340LV,WN
4646,N16559,EV
266,N431WN,WN
1168,N3KMAA,AA
121,N763AS,AS
4705,N8884E,OO
2967,N918MQ,MQ
1105,N143DA,DL
1008,N3ADAA,AA
1404,N618JB,B6
411,N855UA,UA
278,N491HA,HA
1106,N934DN,DL
556,N922WN,WN
1602,N597AA,AA
5048,N716EV,EV
4146,N252WN,WN
675,N622NK,NK
1133,N451WN,WN
1008,N920FR,F9
6620,N506CA,OO
398,N846UA,UA
1881,N985DL,DL
4509,N16112,EV
2004,N371NB,DL
838,N586JB,B6
461,N515NK,NK
4428,N11181,EV
4139,N11155,EV
1303,N938AT,DL
4638,N823SK,OO
3032,N907MQ,MQ
3401,N518MQ,MQ
1176,N966DL,DL
2537,N966DL,DL
121,N709SW,WN
489,N354JB,B6
2510,N242WN,WN
568,N455UA,UA
2967,N686MQ,MQ
970,N959AT,DL
1339,N3LNAA,AA
4169,N13975,EV
561,N8632A,WN
6267,N719SK,OO
404,N638VA,VX
862,N831AW,US
432,N441WN,WN
1890,N912WN,WN
3210,N537MQ,MQ
4213,N11565,EV
6056,N27190,EV
165,N491HA,HA
1201,N7713A,WN
3620,N508MQ,MQ
5194,N932SW,OO
455,N610WN,WN
4772,N806SK,OO
590,N353SW,WN
20,N587HA,HA
2218,N426AA,AA
5592,N952SW,OO
60,N796AS,AS
1023,N404WN,WN
1863,N927AT,DL
4549,N906WN,WN
2047,N764US,US
586,N586JB,B6
4585,N611SK,OO
3891,N7720F,WN
1295,N910DE,DL
1473,N734SA,WN
2009,N249WN,WN
1986,N956DL,DL
5040,N859AS,EV
338,N3JBAA,AA
2126,N819AW,US
473,N509AY,US
1534,N985DL,DL
270,N5FCAA,AA
3310,N219WN,WN
3221,N618MQ,MQ
1108,N773SA,WN
84,N961DL,DL
1122,N77520,UA
4578,N438SW,OO
2001,N236JB,B6
4254,N559WN,WN
451,N985DL,DL
1683,N386DA,DL
5419,N922EV,EV
4208,N382SW,WN
1178,N627VA,VX
3479,N700GS,WN
3254,N683MQ,MQ
343,N8649A,WN
3495,N668MQ,MQ
6030,N14568,EV
6056,N13550,EV
850,N581AS,AS
2020,N561UW,US
852,N730US,US
555,N276WN,WN
4549,N241WN,WN
1265,N400WN,WN
6359,N292SW,OO
388,N488HA,HA
1065,N376SW,WN
976,N4YTAA,AA
2983,N518MQ,MQ
3948,N245WN,WN
2414,N3GSAA,AA
1199,N638JB,B6
579,N152UW,US
2376,N807DN,DL
574,N602NK,NK
1036,N552WN,WN
1816,N725UW,US
1275,N5FTAA,AA
2635,N698DL,DL
687,N804JB,B6
3646,N653MQ,MQ
683,N534NK,NK
4997,N607SW,WN
4895,N723EV,EV
7380,N463SW,OO
3670,N656MQ,MQ
6247,N766SK,OO
3071,N676MQ,MQ
2304,N485AA,AA
1681,N38417,UA
1161,N3FKAA,AA
2591,N866AS,OO
1620,N14731,UA
163,N613JB,B6
3008,N699MQ,MQ
2561,N466WN,WN
1642,N606SW,WN
43,N659SW,WN
5425,N884AS,EV
5657,N824AS,OO
1050,N610WN,WN
4093,N21144,EV
1522,N930DN,DL
1721,N75858,UA
2844,N838MQ,MQ
2044,N956UW,US
5419,N936EV,EV
5137,N759EV,EV
1460,N591JB,B6
2054,N710UW,US
3284,N830MQ,MQ
1449,N989DL,DL
6446,N118SY,OO
3200,N1EAMQ,MQ
484,N764SW,WN
1828,N652AW,US
441,N914DL,DL
188,N294WN,WN
5679,N15986,EV
727,N708AS,AS
2797,N758SW,WN
402,N612SW,WN
1786,N831DN,DL
1863,N792SW,WN
5803,N15973,EV
1295,N57852,UA
1351,N8624J,WN
6168,N16561,EV
704,N625JB,B6
4379,N17115,EV
4552,N223WN,WN
285,N291WN,WN
798,N630VA,VX
35,N3JWAA,AA
4218,N19554,EV
5547,N929SW,OO
610,N464AS,AS
282,N822DN,DL
1283,N276WN,WN
1643,N958WN,WN
4711,N821SK,OO
2530,N920DE,DL
316,N618NK,NK
567,N8655D,WN
5445,N563SW,OO
4337,N452WN,WN
165,N616NK,NK
2941,N550WN,WN
7402,N8923A,OO
5333,N917EV,EV
544,N831UA,UA
5193,N708SK,OO
5030,N883AS,EV
1216,N4YJAA,AA
2084,N681DA,DL
882,N233LV,WN
3925,N942WN,WN
1447,N638SW,WN
825,N549UA,UA
1431,N760SW,WN
4768,N625CA,OO
1296,N565AA,AA
1344,N603AT,DL
3173,N670MQ,MQ
626,N915US,US
4163,N279WN,WN
303,N616NK,NK
2548,N3748Y,DL
1626,N14731,UA
1256,N375JB,B6
3459,N662MQ,MQ
4687,N616QX,OO
2298,N928DL,DL
5558,N860AS,EV
1364,N943DN,DL
206,N246LV,WN
1530,N950DN,DL
2946,N657MQ,MQ
691,N827UA,UA
3402,N806MQ,MQ
1827,N551WN,WN
454,N461AS,AS
1433,N720WN,WN
6169,N12172,EV
3362,N507MQ,MQ
2916,N532MQ,MQ
514,N505UA,UA
2233,N379SW,WN
1730,N292JB,B6
2346,N7720F,WN
5362,N936EV,EV
71,N3JWAA,AA
589,N298JB,B6
435,N445UA,UA
1285,N530US,DL
1975,N540UW,US
545,N934WN,WN
1309,N590AA,AA
7364,N299SW,OO
568,N624AW,US
5259,N794SK,OO
976,N574AA,AA
404,N8630B,WN
4482,N446SW,OO
618,N673AW,US
401,N589JB,B6
1032,N3FLAA,AA
4838,N8615E,WN
478,N793SA,WN
7389,N576SW,OO
4419,N17169,EV
2035,N935DN,DL
1616,N965DN,DL
4715,N14543,EV
351,N3GYAA,AA
1671,N73259,UA
600,N609NK,NK
5317,N567SW,OO
821,N558JB,B6
2319,N760SW,WN
2777,N629SW,WN
1670,N75854,UA
710,N836VA,VX
210,N843VA,VX
989,N215WN,WN
289,N428UA,UA
2530,N762SW,WN
3326,N676MQ,MQ
602,N519JB,B6
4238,N14953,EV
1468,N8623F,WN
1933,N283JB,B6
496,N772SW,WN
165,N537AS,AS
89,N561JB,B6
5196,N708SK,OO
4125,N645SW,WN
1622,N345NB,DL
2018,N948UW,US
4991,N910SW,OO
4618,N802SK,OO
2621,N466SW,OO
4857,N461SW,OO
2011,N966DL,DL
2173,N540US,DL
1253,N3BPAA,AA
51,N391HA,HA
2191,N940DN,DL
4372,N451WN,WN
908,N766SW,WN
1769,N689DL,DL
1174,N77258,UA
82,N556AS,AS
667,N562UW,US
1241,N857AA,AA
5374,N479CA,OO
36,N587HA,HA
761,N8301J,WN
3656,N8308K,WN
1556,N3BXAA,AA
2963,N688MQ,MQ
1790,N258JB,B6
1690,N64809,UA
481,N193JB,B6
690,N581UW,US
4132,N11539,EV
17,N388HA,HA
5306,N951SW,OO
1490,N826DN,DL
2110,N968DL,DL
709,N428UA,UA
5162,N760SK,OO
1761,N68836,UA
793,N204FR,F9
617,N408AS,AS
683,N528NK,NK
9,N792SW,WN
403,N657AW,US
6364,N929EV,OO
1782,N575UW,US
1709,N584UW,US
1268,N8625A,WN
1537,N463WN,WN
934,N737JW,WN
4909,N218WN,WN
2145,N957UW,US
1759,N73299,UA
2632,N709BR,OO
3034,N939MQ,MQ
2904,N809MQ,MQ
4987,N919EV,EV
764,N528AS,AS
1725,N922DL,DL
324,N418UA,UA
612,N829UA,UA
3212,N630WN,WN
4894,N878AS,EV
6183,N24103,EV
2516,N830AS,EV
2636,N327NW,DL
1082,N27205,UA
435,N490WN,WN
641,N215UA,UA
388,N416WN,WN
614,N620NK,NK
1746,N704SW,WN
3687,N621MQ,MQ
5360,N861AS,EV
4824,N625CA,OO
2547,N877AS,EV
6579,N899SK,OO
456,N558UW,US
4690,N804SK,OO
2214,N333NB,DL
4648,N23139,EV
3585,N936WN,WN
1527,N741SA,WN
1841,N607AT,DL
4716,N659BR,OO
4821,N613QX,OO
6511,N787SK,OO
5485,N916EV,EV
875,N929AT,DL
1774,N109UW,US
1906,N750UW,US
3011,N643MQ,MQ
5462,N938SW,OO
4315,N14902,EV
61,N762AS,AS
1943,N178US,US
3125,N690MQ,MQ
2525,N428WN,WN
3279,N905MQ,MQ
1598,N75854,UA
6298,N951SW,OO
1974,N725UW,US
484,N260WN,WN
55,N920DL,DL
898,N645SW,WN
6097,N14514,EV
242,N3JMAA,AA
6287,N937SW,OO
2419,N985DL,DL
396,N768UA,UA
250,N923WN,WN
4667,N807SK,OO
4593,N8982A,OO
4633,N611SK,OO
2013,N680DA,DL
2119,N317US,DL
1322,N214FR,F9
64,N765AS,AS
469,N517NK,NK
555,N422UA,UA
3208,N635MQ,MQ
1183,N488AA,AA
1749,N737US,US
1654,N695DL,DL
5320,N308SW,OO
6401,N744SK,OO
3040,N635MQ,MQ
2151,N602SW,WN
44,N232WN,WN
1895,N648SW,WN
2793,N769SW,WN
1541,N917DN,DL
1132,N17245,UA
1200,N68822,UA
1219,N65832,UA
2983,N528MQ,MQ
5609,N567SW,OO
2076,N317US,DL
1699,N39450,UA
756,N770UW,US
469,N654AW,US
10,N374HA,HA
