FLIGHT_NUMBER,SCHEDULED_ARRIVAL,SCHEDULED_DEPARTURE,DESTINATION_AIRPORT,ORIGIN_AIRPORT
6293,1504,1343,SFO,ACV
2510,1733,1615,BTR,DFW
5207,1721,1546,SAN,SFO
526,1555,1415,STL,MSY
2213,1557,1416,ATL,MLB
1041,1416,1105,CLT,DFW
2594,1103,815,DEN,LGA
5562,2016,1836,ORD,FSD
1701,2210,2040,DAL,ATL
3556,935,810,LAX,SAT
2245,1316,844,RSW,MSP
3062,1104,850,OKC,ORD
545,2145,1930,PHX,SNA
2602,1037,835,JFK,DTW
1572,2308,1855,BDL,DFW
1058,1525,1355,MCO,ATL
955,2320,1805,IAD,DEN
2694,2139,2059,FAT,PHX
1781,1953,1845,MSY,CLT
4535,1530,1240,ELP,LAX
5309,1200,1040,ONT,SFO
6398,2212,1941,BOI,SFO
1814,1752,1435,PBI,LGA
3077,1738,1625,SGF,DFW
4510,1343,1214,MKE,EWR
1146,1158,727,EWR,IAH
4435,1021,845,LBB,IAH
6522,1730,1700,LAX,PHX
4471,1254,1135,GEG,MSP
549,915,600,TPA,ISP
3360,2155,2035,PWM,BWI
4648,1445,1345,GJT,SLC
62,940,800,JNU,ANC
2701,1117,955,ELP,PHX
3660,1655,1330,MCO,DAL
502,1135,900,SNA,SEA
946,2250,2045,SEA,SJC
1076,1229,1000,ORD,MIA
1920,1827,1501,BWI,MSP
2109,1424,705,DTW,SAN
3614,1403,1315,ABI,DFW
4589,1216,1115,LGB,SLC
2599,2229,1949,ABQ,LAX
6537,906,730,DEN,SLC
722,1159,945,ORD,DFW
1521,1208,925,LAS,MIA
2454,845,515,MIA,BOS
190,1725,1652,HNL,LIH
732,1520,1340,RSW,ATL
4655,1855,1620,ELP,LAS
33,2044,1705,PDX,BOS
355,1840,1720,SNA,OAK
2594,1520,1355,SMF,LAX
1859,1337,1205,CLT,PIT
1749,2349,1825,AUS,SFO
2244,1403,1225,DCA,DTW
952,1455,1330,DAL,MSY
2223,2155,1941,TUS,ATL
863,2128,1715,OGG,PDX
2954,1530,1229,DFW,GJT
272,1339,1125,SFO,SEA
1431,1117,826,LAX,IAD
1208,759,646,JFK,IAD
361,451,2355,SJU,BOS
1471,2020,1850,DEN,HOU
1689,1805,1535,BWI,FLL
1660,1123,600,DFW,SMF
825,1610,1505,LAS,SNA
335,2320,1800,MCO,DEN
4243,1100,1045,SNA,PHX
2601,1635,1507,JFK,BUF
3564,1015,835,LGA,GSO
3,1034,800,EWR,MCO
504,2023,1800,PHX,MSP
781,1410,1305,MDW,RDU
2218,1520,1125,HNL,LAX
750,720,600,JFK,BOS
2699,1530,1445,FAT,PHX
883,1900,1745,LAX,DAL
560,1042,835,SEA,PHX
397,1720,1135,FLL,DEN
3267,1825,1725,FLL,TPA
5159,2250,1914,PIT,IAH
7432,1612,1520,SLC,TWF
383,1725,1610,SNA,SJC
83,1055,800,ANC,SEA
4297,1051,850,DTW,EWR
5670,1433,1333,SHV,IAH
258,1254,1210,KOA,HNL
298,1245,1017,LGA,MCO
6237,1232,957,FSD,DEN
471,1020,855,SNA,DEN
3660,1025,930,DFW,ABI
1830,810,705,CLT,RDU
4201,1920,1720,DAY,EWR
2594,1045,800,DEN,LGA
6359,1702,1537,ACV,SFO
1683,2335,2125,PHX,SNA
7397,2212,2110,SGU,SLC
799,2046,1805,MCO,PHL
7363,1509,1345,ABR,MSP
719,1902,1737,DEN,SLC
197,935,630,PHX,BNA
275,1629,808,JFK,LAX
2067,1801,1707,GSP,ATL
131,1928,1825,DEN,DFW
3563,1505,1415,DEN,MCI
1830,900,600,EWR,MDW
4833,2040,1920,PHX,ELP
1945,2143,2009,CLE,CLT
2390,126,1940,DTW,PHX
1534,1145,1011,DEN,IAH
130,841,600,JFK,RSW
6112,2020,1859,ORD,STL
366,830,705,SMF,LGB
1256,2219,2059,BOS,IAD
2206,1904,1635,DCA,MIA
1580,609,2311,SFO,OGG
5426,1527,1409,SFO,RDD
90,800,543,ORD,DFW
956,2343,2135,RDU,MIA
3408,1550,1010,HOU,OAK
1752,1826,1700,ATL,CHS
2511,2345,2020,RDU,HOU
4264,2025,1807,IAH,STL
680,1903,1803,MSY,IAH
3269,1018,850,BNA,ORD
4758,1930,1928,ORD,GRR
4992,1400,1248,ATL,BQK
5353,1908,1625,AVL,ORD
461,2154,2115,BLI,SEA
2253,2140,1840,PBI,JFK
1598,1300,845,FLL,ORD
943,1930,1800,HOU,TPA
143,1825,1705,PNS,HOU
927,1905,1725,STL,TTN
1865,2133,1949,MSP,CLT
253,1320,1255,LAX,PHX
1877,1950,1645,ATL,ORD
1078,1745,1545,SEA,DEN
219,1010,802,CLT,JFK
1457,2213,2115,AUS,DFW
350,2238,2120,ACY,MYR
817,2044,1905,CLT,TPA
357,2244,1859,SFO,BOS
1594,2149,2034,TUL,ATL
362,1425,1120,ATL,BOS
4645,2337,2100,JAX,EWR
4856,1045,925,LAX,SJC
3338,750,600,DFW,GSP
1275,755,720,ELP,SAT
770,900,555,BWI,STL
5319,1002,759,GSO,LGA
441,2345,2140,SDF,MDW
754,1849,1705,DEN,PHX
1574,2051,1919,LAS,SFO
667,2228,1955,ATL,EWR
1106,1825,1710,SMF,BUR
885,1415,1205,ATL,DCA
310,1905,1740,BWI,PVD
4641,1120,1005,SJC,SNA
487,2050,1323,IAD,LAS
2944,1130,1025,DFW,FSM
1991,1113,940,ORD,PHL
1868,1005,825,OAK,PDX
347,1947,1830,LGB,OAK
2191,1034,700,TPA,BOS
500,1155,915,JFK,FLL
904,1509,1226,TTN,FLL
453,2102,1901,BOI,DEN
1461,850,652,DFW,DAY
1072,2331,2151,PIT,ATL
4914,1825,1535,DCA,STL
580,1352,1135,SNA,PDX
755,1910,1600,LAX,PHL
595,2015,1900,ALB,BWI
714,1100,935,MDW,MCI
1037,1150,1145,LAS,PHX
166,1439,1400,OGG,HNL
1121,1209,1036,LAX,DEN
1115,1829,1500,DFW,BOS
5250,2316,2105,DSM,IAH
428,920,735,DEN,CLT
814,1819,1529,IAH,ORD
2569,1450,1330,DFW,LIT
3600,1823,1655,GPT,DFW
1126,905,730,DEN,IAH
705,936,630,FLL,LGA
5395,1218,910,IAH,MSP
3176,1100,949,DFW,AMA
218,1025,800,ACY,FLL
4918,2150,2045,BUR,LAS
3030,1011,745,BUF,ORD
978,1952,1705,DFW,COS
863,1202,855,PBI,DTW
7407,2247,2200,TWF,SLC
3462,2120,1830,CMH,MIA
513,1658,1350,CLT,MCI
1923,2102,1756,LGA,MIA
809,1532,1120,OGG,PDX
122,925,835,AUS,HOU
1854,2140,1555,CLT,PHX
219,1900,1815,LIH,OGG
3357,1910,1714,ORD,TUL
4364,1556,1441,IAD,EWR
5951,1710,1626,ORD,TYS
1732,1426,1130,SEA,IAH
454,2007,1705,PHX,SFO
1932,905,730,PHL,CLT
2381,1533,800,MCO,LAX
4148,800,600,EWR,CVG
1860,1700,1355,TPA,ISP
4599,1615,1305,SAV,IAH
722,805,700,LAX,SLC
4321,2229,2007,MCI,EWR
1543,1533,1242,ATL,ALB
356,1632,1520,LAS,SAN
5205,1808,1659,ORD,DCA
680,930,815,OAK,LAX
1618,1650,1412,EWR,TPA
5428,704,650,DEN,HYS
916,2341,2115,DCA,MIA
5455,1427,1310,EAU,ORD
4740,703,600,ORD,GRB
1292,1145,810,DEN,PDX
5213,1525,1130,ORD,ASE
1450,1610,1350,ORD,MIA
3633,1911,1825,GRK,DFW
72,1533,845,ATL,LAS
2494,1446,1105,SJU,MIA
4403,2300,2125,MCI,MDW
434,1629,800,BOS,SFO
1451,2300,2110,OAK,DEN
995,2126,1855,PIT,ORD
4618,2201,1900,JAX,IAH
3625,1415,1210,LAS,PDX
486,2206,1835,PDX,JFK
759,2302,2139,GEG,MSP
769,2155,1815,SAN,BOS
778,1822,1535,DEN,LAS
838,902,610,JFK,BQN
3428,2000,1850,DFW,AMA
3164,1640,1451,ORD,MEM
5417,1337,1120,HYS,DEN
10,530,2115,MCO,SEA
3469,1915,1734,ORD,FSD
298,634,144,IAH,LAS
2941,1030,835,CHS,BWI
5155,1655,1610,AEX,ATL
4811,844,632,CVG,BNA
2600,1959,1754,RDM,LAX
2084,1445,1359,STL,ATL
1377,1639,1506,ORD,MSP
3,1216,729,SJU,JFK
2191,1355,1230,TPA,ATL
736,1745,1410,DCA,DAL
373,1920,1811,DFW,SAT
1610,1119,615,DTW,DEN
5392,959,905,SFO,SMF
925,1304,1000,TPA,JFK
1928,1254,1015,DTW,MCO
2047,2130,2035,SMF,PHX
1957,2124,2010,SEA,SLC
2276,735,434,BDL,SJU
2487,750,720,LAX,PHX
4716,1714,1615,ORD,ATW
6614,2154,2100,MRY,PHX
1200,1507,900,ORD,LAX
76,1734,950,IAD,LAX
132,1738,1335,PHL,DFW
3121,2150,1820,SJU,FLL
1660,2258,2000,EWR,FLL
2263,1425,1230,DFW,CMH
2992,1853,1655,IND,ORD
2575,1510,1350,RNO,LAS
1151,1406,1300,DEN,DFW
155,852,817,HNL,OGG
361,2225,1930,MSP,DEN
643,2203,2005,LAS,CLT
2046,1515,1245,CLT,BOS
2083,1029,645,SLC,BOS
1164,1941,1643,CLE,FLL
4561,1440,1250,ATL,CAK
1294,1347,1211,SFO,LAS
1335,1059,930,TPA,ATL
1218,1254,1117,SMF,DEN
4678,1510,1312,EWR,CHS
567,840,646,ATL,DTW
1811,2050,1930,SNA,OAK
1620,1302,1015,RDU,ORD
725,1100,807,PHX,ORD
4617,1344,1122,IAH,BNA
1969,923,730,RSW,CLT
510,1810,1310,SJU,BWI
1401,2034,1630,MIA,ORD
1703,1315,1020,TPA,HOU
1052,1534,1322,TPA,SJU
2335,1410,1205,SLC,DTW
1647,1813,1535,ORD,IAH
1986,1949,1749,MSP,PHL
6176,921,814,EWR,IAD
3191,2113,1955,DFW,LIT
2295,1314,1020,SLC,SAN
6322,837,741,SAN,LAX
3354,1805,1700,DFW,LBB
1555,1325,1117,LAX,ATL
520,1611,950,BWI,PHX
6486,1344,1239,DEN,CPR
5301,1814,1820,MGM,ATL
203,2324,1907,EWR,IAH
3289,1816,1640,ORD,SUX
233,1610,1235,PHX,GEG
740,1651,850,PHL,SAN
4935,1610,1510,ATL,AGS
214,2100,1915,DEN,PHX
2108,1250,1140,DEN,MSP
2211,825,610,ATL,GRR
866,1043,737,BDL,ORD
4950,1052,919,MSP,MDW
2516,1840,1755,BNA,CLE
1587,1249,1003,EWR,PBI
305,1208,602,ORD,LAX
1026,1458,1224,JFK,TPA
2463,2345,1855,DFW,LAX
2693,2119,2000,LGA,BOS
2258,1805,1700,BNA,STL
970,2151,2040,LAS,LAX
4889,2058,1955,MSP,CVG
2368,1901,1740,MSY,DFW
5458,1006,850,SFO,SBP
96,1402,940,SEA,ANC
925,820,700,SFO,LAX
1982,1615,1510,SAT,DAL
939,1150,1021,DEN,IAH
4977,936,759,BNA,LGA
1817,1507,1340,DEN,ATL
2460,1004,705,ATL,HOU
3690,1721,1610,ORD,MLI
3674,1150,1100,BNA,TPA
1114,1555,1415,STL,MSY
448,2212,2053,OAK,LGB
394,1842,1108,PHL,LAS
2136,1813,1315,ATL,ELP
4950,1052,919,MSP,MDW
1874,2111,1800,ATL,MKE
5363,2128,2000,SFO,ONT
1072,2054,1757,DFW,DEN
4120,900,711,LGA,CLE
657,1159,1030,CLT,BWI
1892,1930,1750,HOU,MCO
1480,1856,1559,DTW,RSW
2937,1842,1755,ABI,DFW
2370,2356,2125,IAD,MIA
1507,1419,1100,LAX,EWR
1744,915,610,ATL,DAL
5398,1827,1645,ATL,EWN
265,1935,1900,HNL,OGG
4908,1936,1810,ATL,GSO
484,2024,1708,IAH,DEN
349,1250,1125,SLC,DEN
2851,1310,1055,PIT,MCO
623,1659,1550,DEN,DTW
1488,1358,1145,LGA,ATL
1476,1443,1345,MSP,DTW
2230,2340,2050,PHL,BNA
4525,2300,2150,MDW,STL
5534,756,530,ATL,BTR
2346,1345,1240,SNA,LAS
648,1404,1010,TUS,SEA
1786,1036,835,PHL,ATL
42,1730,1630,DAL,HOU
3854,2105,1905,ATL,BWI
619,1036,700,SAN,BOS
4473,1600,805,BWI,SAN
1003,1630,1148,DFW,PSP
5390,1245,1105,GCC,DEN
5925,1143,1000,FSD,ORD
226,1818,1540,DSM,DEN
305,1504,1300,SEA,SFO
404,2230,2040,SJC,PDX
319,1335,1155,BWI,BOS
4717,1352,1018,CMH,IAH
1067,1535,1355,DEN,ORD
1098,1939,1805,OMA,ATL
866,1518,1510,BNA,ATL
3179,623,600,ORD,DAY
745,2103,1908,PDX,DEN
256,1628,1330,BOS,RSW
614,2143,1615,ATL,PHX
2191,1034,700,TPA,BOS
2597,1909,1820,LAX,SAN
2212,834,820,PNS,ATL
759,2357,2100,CLT,ORD
3027,826,735,MSN,ORD
939,1150,1021,DEN,IAH
325,50,1740,BUF,LAS
222,910,755,SAN,SJC
546,1035,945,HOU,AUS
1734,1159,820,CLT,SAT
5608,1403,1345,MSN,DTW
425,2100,1940,SJC,LAS
4981,2048,1755,BOI,IAH
4222,1340,1237,DEN,GUC
3026,1605,1450,JFK,BWI
1296,2119,1935,PIT,ATL
637,1833,1635,LAS,CLT
348,1217,736,BOS,IAH
585,2023,1800,PHX,MSP
4809,1330,1205,BWI,DAY
1119,940,753,DFW,MCI
236,1517,700,JFK,SEA
810,2225,2045,PDX,SFO
6581,1354,1230,PHX,ELP
4232,912,845,ORD,CLE
6476,1417,1213,SFO,AUS
1178,1559,1432,RIC,ATL
415,1153,1054,SJC,PHX
364,1349,1226,MSY,DFW
6503,2113,1940,EUG,SFO
4914,1628,1530,FSM,ATL
3693,1710,1550,DFW,LIT
173,1032,600,SEA,ANC
2065,1309,1120,IAH,CLT
1619,1901,1630,MSP,LGA
2539,1021,705,ATL,MKE
269,2010,1805,STL,LGA
2244,2205,1845,CLT,DFW
3628,926,710,SDF,ORD
1414,940,830,LAX,SLC
3389,1420,1320,BWI,ORF
1163,2230,1910,FLL,IAH
6199,1521,1231,CID,DEN
2703,1228,1135,FLG,PHX
5958,1741,1548,STL,EWR
1541,1610,1350,SLC,LAS
2876,1255,1100,DEN,PHX
2258,1805,1700,BNA,STL
41,1735,1630,HOU,DAL
3668,1305,1005,LAX,BWI
576,902,630,MSY,EWR
1219,854,600,LGA,MIA
2703,1700,1635,BUR,PHX
306,1614,1450,PSP,SFO
4472,2108,1952,MLI,MSP
1466,2140,1846,BUF,FLL
193,820,700,LAS,IAH
110,1400,807,ORD,SNA
244,1347,855,DFW,SNA
278,2117,1835,MDT,ORD
1462,1918,1600,EWR,ORD
523,1425,1315,DEN,DFW
266,1902,1740,SMF,LGB
101,1505,1330,BNA,LGA
264,1003,706,RSW,CLE
2173,1308,1107,MIA,ATL
5298,1859,1806,ORD,MKE
1535,1605,1450,MHT,BWI
2379,1058,938,EWR,BOS
4386,1350,1240,BWI,BUF
2134,644,440,MCO,SJU
3010,1005,819,ORD,SGF
3595,1320,940,SJU,MCO
4393,1400,1240,LAS,SJC
49,1629,1530,ADQ,ANC
50,1636,1453,SCC,ANC
4386,1730,1630,MCI,STL
5193,2106,1605,DFW,LAX
155,1641,1413,LAX,ORD
2588,1710,1440,OKC,BWI
4264,1343,1221,STL,IAD
4523,945,725,LAS,BNA
407,1245,920,LAX,JFK
5237,1040,740,IAH,MKE
1557,950,814,DFW,IND
266,820,720,MSY,HOU
553,1059,745,ATL,SAT
4233,1814,1604,DEN,HSV
1742,1645,830,EWR,LAX
346,1220,1020,OAK,SEA
5956,1650,1545,DAL,IAH
670,2115,1751,LAX,EWR
576,1955,1900,ONT,LAS
5232,1012,805,TUS,DEN
1051,1007,940,MEM,ATL
716,1033,836,MSP,BWI
2698,1340,1330,PSP,PHX
671,2305,2115,PDX,PHX
292,2157,1705,IAH,LAS
4202,2110,1813,IAD,STL
3588,5,2050,HOU,DEN
882,620,2235,SEA,OGG
1380,1428,1000,RSW,MSP
4749,1640,905,FLL,LAS
792,1600,845,DTW,SEA
641,2200,1925,BDL,MCO
4663,920,825,FLL,TPA
197,2335,1725,ORD,SFO
361,1844,1655,SEA,SMF
362,2120,1950,BWI,SDF
147,1031,915,LGB,OAK
1530,1430,925,MSP,LAS
202,2145,2005,SMF,SEA
2076,1318,1049,LGA,MCO
474,750,620,SJC,SAN
1547,1902,1750,SNA,DFW
1439,2234,2040,SFO,DFW
222,1720,940,IAD,SAN
1081,1135,930,OKC,MDW
1473,1515,1345,DFW,ATL
2328,900,643,ORD,DFW
1510,2328,1918,MCO,MSP
1988,2218,1950,SFO,DTW
2248,1815,1410,RSW,MKE
5756,1058,920,IAD,PVD
12,1200,1035,MCI,DAL
748,1618,1300,DEN,LAX
5464,713,616,DEN,LAR
1534,1723,1445,BDL,TPA
2175,1120,1000,DCA,LGA
404,1945,1345,MDW,SEA
1042,548,2215,MIA,SAN
4545,740,700,STL,GRR
2,2015,1700,SFO,DCA
451,1426,1100,MCO,BOS
295,2000,1725,DAL,ELP
315,1600,1300,ATL,IAH
1004,1350,1200,SFO,DEN
1946,1108,950,ORD,CLT
751,1514,1236,DSM,DEN
2557,5,2120,RDU,MDW
4737,1251,1155,GRB,ORD
1154,1631,1542,BNA,DTW
1202,1725,1300,ORD,TUS
403,1154,846,PBI,EWR
594,1005,800,DTW,MDW
5203,2126,1818,ASE,LAX
925,820,700,SFO,LAX
425,2138,1732,FLL,ORD
628,1835,1655,STL,RSW
6566,1518,1430,PHX,TUS
931,2325,2045,RSW,BWI
249,940,845,COS,DFW
2353,2255,2030,DFW,ORD
5769,2050,1925,IAD,LGA
4578,1418,1040,BHM,DEN
4918,1832,1505,DTW,MSY
569,1146,810,FLL,BOS
875,1729,1616,TUL,ATL
176,2217,1915,BDL,SJU
5919,724,615,ORD,CLT
332,1456,1130,RDU,DFW
162,2103,1338,LAX,HNL
744,1214,955,CLT,MIA
667,2212,1950,SEA,DFW
617,1145,910,SEA,LAS
1638,2104,1920,DCA,ATL
424,1010,700,PHX,ORD
997,1613,1430,LAX,IAH
1161,1951,1210,CLE,SFO
2707,1455,1330,SNA,SFO
21,2211,1845,LAX,JFK
4210,2051,1900,BNA,IAH
1715,1949,1700,MSY,LGA
6285,920,540,DEN,MFR
908,1025,908,TTN,RDU
1810,1620,1440,TPA,CLT
5994,1115,1025,ORD,BUF
732,1310,1100,ATL,PHL
4693,1417,1315,PVD,EWR
567,2215,1950,PDX,LAX
4694,1525,1305,CLE,MKE
1736,2051,1920,CMH,ATL
349,1804,1241,TPA,DEN
377,1629,1444,DEN,PHX
1712,2051,1822,MSP,TPA
1206,2325,2206,GSO,ATL
448,1143,815,RSW,DFW
548,2110,1555,TPA,DEN
2930,825,652,ORD,ALO
739,1555,1450,LBB,DAL
965,900,620,MCO,PIT
2309,1055,820,DFW,ORD
452,1159,900,SFO,MSY
360,1520,1357,LAS,OAK
701,1429,1137,LAX,FLL
4485,1056,720,RDU,IAH
3610,835,635,DTW,LGA
306,1245,955,EWR,FLL
1798,1214,1000,EWR,ATL
61,2235,2130,HOU,DAL
1581,45,2235,SEA,SFO
2104,2052,1935,DEN,MSP
5293,1124,1024,ATL,AVL
2820,1448,1359,EYW,MIA
3690,1545,1450,MLI,ORD
586,2140,2000,MCI,BNA
4927,1809,1423,LGA,MCI
773,1020,841,DEN,PIT
1544,1805,1545,PHL,MCO
270,1555,828,LAX,HNL
3475,950,800,BWI,ATL
2093,1733,1535,SNA,MSP
124,1616,800,JFK,LAX
3031,1530,1321,LGA,ATL
6462,2100,1820,SLC,SFO
3130,1401,1245,JAN,DFW
1136,1432,1140,DEN,LAS
1987,851,740,ORD,CLT
4700,1020,835,SLC,PHX
9,2055,1705,HNL,LAX
490,1335,1100,SAN,SEA
2413,929,800,LAX,DFW
6364,908,721,DEN,JAC
2280,1111,754,TPA,LGA
1221,1349,1203,LGA,DTW
1817,1810,1805,SAN,PHX
2375,1811,1455,TPA,DFW
4495,1258,1150,SLC,BOI
4558,1605,1155,BNA,PHX
5431,1408,1315,ORD,MKE
698,2211,1900,LGA,ORD
6219,1932,1850,COS,DEN
2234,1545,1440,MIA,TPA
3336,800,605,LGA,DAY
1648,1654,1215,EWR,SAT
4403,830,705,SNA,OAK
4669,2240,2035,HOU,MCI
6380,1355,1119,BOI,SFO
2513,1545,1440,MLU,DFW
514,1110,900,DEN,TPA
346,1425,1150,DEN,EWR
5756,2050,1908,IAD,PVD
1704,2240,1920,MIA,IAH
3165,2011,1800,MQT,ORD
2872,1915,1805,BNA,RSW
4422,1109,940,EWR,PIT
2126,1955,1830,BOS,DCA
3627,1353,1210,LIT,ORD
3680,635,540,ORD,MSN
2597,1909,1820,LAX,SAN
3437,1230,1205,ORD,TVC
269,1435,1402,OGG,KOA
611,1900,1745,MHT,BWI
1339,2006,1914,CHA,ATL
555,1353,1235,SAN,DEN
3412,1511,1240,TYS,ORD
5146,1453,1242,HPN,ATL
5035,918,730,DTW,CHA
2164,2207,2100,BOS,LGA
1274,1835,1450,OGG,LAX
1111,1930,1810,DEN,SAT
448,1600,1135,GRR,DEN
969,952,610,MIA,DFW
3432,727,610,JFK,DCA
1108,1201,750,LGA,DFW
479,2025,1440,BNA,SAN
241,2154,2105,HNL,ITO
5211,1059,953,XNA,ATL
2084,947,720,JFK,MCO
2281,2027,1845,ATL,IND
3688,1315,1104,DFW,MGM
1102,2045,1829,DTW,EWR
3101,1733,1531,ORD,OKC
4511,1940,1755,RDU,EWR
1142,1030,812,DEN,MCO
4986,2243,2035,HPN,ATL
1256,1105,935,SFO,LAX
1316,2013,1855,JAX,FLL
3383,2114,1935,XNA,ORD
697,1845,1745,SEA,GEG
4534,2218,1955,OKC,MSP
2375,2050,1854,DFW,TPA
1087,1534,1403,ATL,DAB
2398,1914,1706,DFW,BHM
1070,1941,1920,MOB,ATL
3408,705,605,DFW,SJT
4403,1446,1121,IAH,TUS
4762,1127,932,EWR,GRR
1762,1635,1525,PHX,ABQ
1478,2116,1647,LGA,IAH
5423,1135,1018,LAX,MRY
698,1221,1020,CLT,FLL
5808,2244,2112,MAF,IAH
4670,1137,1000,MCI,ORD
508,813,600,ATL,ECP
1715,1949,1700,MSY,LGA
379,845,620,STL,BOS
1165,722,605,JFK,BOS
1791,1500,1300,CLT,LGA
1108,1932,1747,MSP,ATL
4157,2230,2045,DEN,PHX
4299,1415,1125,PHL,FLL
4171,1550,1413,MSN,EWR
1402,5,2120,RDU,ORD
6009,1657,1550,IAH,DAL
1405,2103,1953,MSY,IAH
2141,1021,900,LGA,BOS
881,1042,700,LIH,SJC
44,1630,1505,HOU,ATL
4485,1335,1125,IAH,RDU
151,2135,1817,ORD,DEN
6448,2335,1845,AUS,LAX
2626,1113,830,ATL,JFK
1890,1453,1315,MCI,CLT
6486,1637,1531,CPR,DEN
3526,2025,1845,MDW,LGA
210,2155,1540,ORD,SFO
8,1951,1745,ATL,MIA
745,1440,1106,IAH,PHX
4124,1950,1835,PHX,ABQ
5348,1500,1345,BUF,DTW
3267,1829,1614,DAY,ORD
1539,2244,2112,LAS,IAH
365,1235,1000,DFW,DCA
921,1205,1140,MDW,CLE
2585,925,705,LAX,EUG
1330,2226,1855,DTW,DFW
1299,2245,2035,PHX,CVG
73,1948,1610,HNL,SFO
342,2003,1700,LGA,MIA
237,1319,1005,IAH,EWR
1526,1044,810,LGA,MCO
3386,1535,1438,DFW,CLL
1503,2139,1902,ORD,IAH
1899,1055,900,PSP,MSP
1429,935,810,DAL,ATL
1651,1435,1240,DEN,PHX
1196,1906,1300,MIA,EGE
1507,836,600,EWR,TPA
844,1140,840,PHX,MDW
1945,1918,1720,CLT,FLL
3418,1338,1200,BNA,LGA
64,1442,1355,PSG,JNU
1711,2324,2159,DFW,ATL
6420,920,608,DEN,PSP
1502,843,600,JFK,FLL
6192,1318,1138,SBA,DEN
5405,1341,1255,SBA,LAX
3373,1924,1825,DFW,CLL
388,1055,750,DFW,EWR
1918,2101,1930,PHL,BOS
5961,842,745,ORD,SCE
1687,2234,2105,SAN,IAH
1944,1256,1120,PHL,CLT
2120,1249,951,ATL,MDW
709,743,640,SJC,SLC
3126,1414,1310,EVV,ORD
2981,1230,1110,ORD,RIC
2133,1702,1545,ATL,CLT
1375,1417,1035,RSW,ORD
1752,1826,1700,ATL,CHS
735,20,1950,AUS,LAS
649,1320,954,DFW,PHX
3951,1810,1653,IAH,MFE
1514,1800,1650,MDW,DCA
2560,1340,1020,FLL,HOU
1060,621,2300,TPA,LAX
2652,2130,1945,SLC,PHX
1620,805,645,MSP,OMA
626,1002,800,LAS,PDX
1092,1300,615,ATL,LAS
2340,1802,1515,DCA,ORD
634,1354,1140,DCA,PBI
4313,1440,1316,DEN,CMH
218,630,548,KOA,HNL
1758,1341,1145,SAN,MSP
1237,1818,1555,DTW,BOS
4616,2012,1735,SLC,ORD
234,1401,1131,SFO,IAH
583,1700,1440,PDX,SNA
3190,1150,1040,DFW,MAF
420,1543,845,HNL,JFK
1539,1010,830,OAK,DEN
1608,915,520,MSP,BOI
2089,1849,1740,PHL,LGA
1876,2057,1330,DTW,LAX
563,2112,2100,SAN,PHX
1482,857,710,ATL,RDU
1351,2015,1500,MSP,PDX
6116,1522,1230,MOT,DEN
5250,2316,2105,DSM,IAH
2353,2255,2030,DFW,ORD
4215,1203,900,ORF,ORD
802,900,615,DAL,ABQ
2384,1655,1545,LAX,LAS
515,1745,1540,PHL,ATL
1104,1104,655,LGA,DFW
2401,1417,1252,JFK,BUF
257,1444,1320,SBA,DEN
3172,1445,1345,CID,ORD
1979,2125,1905,IND,MCI
162,1645,1535,BNA,DCA
422,518,2310,ORD,SFO
599,1937,1805,DCA,BDL
3671,945,815,MAF,HOU
2692,1441,1435,PSP,PHX
1563,1620,1505,DFW,TUL
4208,630,530,IAH,SHV
1441,813,519,IAH,PHL
5221,1638,1257,ORF,IAH
2595,845,715,LAS,SJC
3308,1930,1655,DAL,DCA
5516,1245,1135,MHT,LGA
451,523,155,FLL,PBG
4691,1001,759,DAY,EWR
1099,1120,700,MCO,MSP
1301,930,600,MSP,ABQ
5328,1015,905,TLH,ATL
2356,1315,1035,SFO,ORD
1737,1128,948,DTW,BWI
3265,1932,1635,RIC,ORD
1571,2227,2044,MIA,SJU
440,1505,1135,LAX,JFK
3353,1050,945,SAN,LAS
646,1651,959,BOS,PHX
4299,1050,850,FLL,ATL
5405,1200,1114,LAX,CLD
159,1220,1030,PBI,ATL
2852,2205,2035,DAY,BWI
6133,632,600,ORD,ERI
251,1245,945,LAS,JFK
1294,2304,1830,MIA,MSP
2912,1131,810,LGA,STL
108,1722,945,ATL,SEA
2155,1045,815,PHL,MCO
4199,1624,1430,CLE,LGA
1207,2102,1900,SLC,DTW
1368,800,630,ATL,TPA
3649,845,630,DFW,MGM
777,2237,2005,LAS,FLL
2569,2245,2142,LAX,SLC
679,1510,1500,SAN,PHX
1044,1205,1145,LAS,MAF
268,2334,2110,ACY,FLL
460,2200,1935,MCO,PIT
11,1820,1725,DAL,AUS
5199,2135,2058,MLU,ATL
4195,1455,1125,ATL,MSP
4476,1413,1130,SEA,PSP
6205,834,755,COS,DEN
1928,1254,1015,DTW,MCO
490,1954,1810,DEN,PHX
3363,1754,1620,MOB,DFW
1088,1040,600,DFW,LAS
106,2130,1830,MCO,HOU
533,1409,1054,TPA,BDL
328,1530,940,MDW,LAX
4483,2116,1954,CIU,DTW
1616,850,744,DFW,AUS
1258,1048,940,JAX,ATL
1594,1127,736,DCA,IAH
2238,2320,1950,BOS,STL
4767,1450,1329,OAK,LAX
1345,604,50,MSP,PDX
5137,1935,1900,BTR,ATL
448,1600,1135,GRR,DEN
804,1345,1110,DTW,MCO
814,2024,1708,IAH,DEN
1137,2005,1945,LAS,TUS
