FLIGHT_NUMBER,SCHEDULED_ARRIVAL,SCHEDULED_DEPARTURE,DESTINATION_AIRPORT,ORIGIN_AIRPORT
449,2010,1725,PHX,PIT
5183,1112,1120,MGM,ATL
5398,1827,1645,ATL,EWN
2257,1557,1310,SLC,SNA
139,1920,1825,TUL,DAL
248,1455,905,DFW,SEA
499,2357,2219,DEN,CLT
5396,1514,1310,FWA,ORD
2413,929,800,LAX,DFW
602,1810,1700,DEN,SDF
1368,1055,810,HPN,PBI
4534,1115,900,MEM,MSP
196,2155,1620,EWR,DEN
6441,2114,2000,BUR,SFO
4753,1948,1810,SGF,ORD
1908,1621,1400,DTW,ORD
1425,1805,1605,MDW,BOS
3403,2044,1935,DFW,HOU
4200,1157,1029,CLE,DCA
429,2002,1737,SLC,IAH
394,1433,1132,TPA,EWR
205,1639,1335,FLL,EWR
795,1806,1255,IAD,DEN
260,1605,1330,TPA,BWI
36,1425,935,DFW,SAN
1147,1340,1205,RNO,SAN
1644,2005,1635,IAH,BOS
5493,1839,1510,RDU,MSP
2456,1050,645,BWI,SAT
404,2159,1915,PHX,SJC
6237,716,606,DEN,DFW
3234,1925,1805,DFW,CHA
1347,1937,1731,DFW,DSM
455,2355,2225,SAN,SFO
4767,1450,1329,OAK,LAX
1421,1658,1525,IAH,MCO
1073,1922,1635,PHL,MIA
2669,919,800,LGA,BOS
1517,1450,1240,PHX,SAN
4775,1709,1520,FCA,SLC
6343,1140,1015,SFO,SNA
1291,1416,1146,ORD,FLL
4786,1122,1030,DTW,MBS
172,1532,1458,HNL,LIH
440,1145,1055,BNA,PIT
1762,1637,1345,CLT,SJU
1823,1458,1351,BOI,SLC
4603,1508,1350,CVG,GRR
1169,1055,755,LAX,MIA
4308,2113,1900,SBN,EWR
2440,606,55,MSP,SEA
5264,1332,1011,MEM,DEN
4547,1254,1135,GRR,CVG
1402,2355,2110,RDU,ORD
386,2051,1855,SFO,PDX
1481,832,637,RIC,BOS
4124,2221,1907,CLT,IAH
4714,1704,1559,FSD,MSP
1310,1105,1049,VPS,ATL
5366,1838,1631,DTW,MDW
633,2045,1653,SFO,BOS
745,2133,2020,ATL,CLT
4236,1433,1140,IAH,ELP
1609,1640,1530,DEN,MSP
1984,947,640,ATL,AUS
458,1305,1010,ATL,MCI
4224,2220,2046,MKE,EWR
1803,1710,1145,MCO,DEN
4573,2220,1948,SBN,MSP
711,2154,1859,LAS,JFK
1072,1810,1515,ATL,MCI
20,1030,935,HOU,HRL
1730,2230,1953,JFK,RSW
244,2217,1930,EWR,PBI
751,1906,1615,DFW,PHL
1234,2030,1726,SFO,IAD
634,1107,740,SFO,PHL
85,1529,1240,MCO,BUF
5336,940,700,ATL,FSM
3662,1306,1145,MIA,TLH
1748,1040,845,LGA,DTW
66,1925,1830,JNU,YAK
1726,1559,1445,BOS,PHL
1195,1542,1400,IAD,ATL
354,2205,2035,OAK,SAN
72,500,2248,JFK,SLC
6358,920,739,DEN,IDA
4211,2125,1840,ABQ,LAX
1946,837,630,CLT,EWR
5341,2038,1910,RKS,DEN
1026,1645,1444,IAH,FLL
5595,2223,2102,EWN,ATL
357,1641,1405,BWI,MIA
3572,1742,1625,DFW,XNA
2514,844,750,OKC,DFW
1261,1932,1759,IND,ATL
1766,2010,1740,TPA,DCA
222,2130,1610,AUS,SFO
2043,1928,1700,CLT,BOS
535,1315,1115,PHX,BOI
5095,1927,1920,GTR,ATL
935,2055,2045,ONT,PHX
406,1600,1455,MDW,STL
509,850,813,LIH,HNL
4567,1451,1229,MCI,EWR
691,1940,1800,ORD,LGA
710,1725,1325,LGA,DAL
5540,1730,1610,ROA,ATL
3142,2045,1940,BUR,OAK
245,1934,1830,SAN,LAS
1016,1920,1805,SNA,SJC
3040,950,605,BWI,HOU
4735,644,613,MKE,CLE
5230,909,600,ATL,CID
168,947,755,SFO,DFW
809,2154,1755,PHL,DFW
626,1500,1300,CLT,LGA
203,1140,900,BWI,BNA
793,1916,1755,CLT,JAX
4276,1335,1148,ORD,BDL
2850,2225,2050,DAL,ATL
2500,1215,1130,LAW,DFW
1698,1310,940,DFW,SJU
2828,950,730,BWI,TPA
697,1825,1652,SFO,LAS
2920,2352,2030,GRR,DFW
4476,1045,805,PSP,SEA
717,2247,1955,SLC,SAN
2463,1742,1450,LGA,PBI
1458,1247,1100,RSW,ATL
3365,1838,1725,DCA,JFK
4607,1030,923,IAH,LFT
3685,849,725,DFW,XNA
4655,1550,1430,LAS,SJC
215,1855,1740,DEN,GRR
1738,2230,1910,FLL,IAH
1229,2029,1746,PDX,IAH
2139,2004,1800,ATL,DCA
1185,2049,1845,IAH,MIA
543,826,630,PHL,ATL
4462,1211,1034,ABQ,SLC
1636,1826,1705,BZN,SLC
124,1616,800,JFK,LAX
1109,2012,1713,MCO,EWR
5956,1659,1511,TUS,IAH
3073,1910,1836,ORD,CLE
3007,1425,1224,DFW,GRR
746,1904,1725,CLT,MCO
1343,943,625,CLT,DFW
3415,1040,845,ATL,FLL
454,2255,2115,SLC,PHX
397,1250,1030,RDU,BNA
147,2255,2105,SLC,DFW
569,1451,1235,PHX,SAN
3063,1210,1025,ORD,HPN
2297,1703,1545,ATL,JAX
4827,839,625,ATL,SBN
2722,1111,952,ABQ,PHX
326,1637,1600,OGG,HNL
178,1430,1050,PIT,HOU
1860,1655,1500,MIA,ATL
119,1440,1310,MDW,LGA
1779,1435,1225,BWI,MCO
2164,2246,1926,DCA,MSP
5541,1758,1430,IAH,ASE
1123,2300,2020,CLE,RSW
1900,1300,905,FLL,MDW
1282,1428,1120,DTW,MIA
1173,1139,805,HNL,SFO
1731,1253,1135,ORD,PHL
24,1445,630,JFK,LAX
4279,740,550,EWR,DTW
3610,1100,911,LGA,DTW
671,2110,1840,SEA,AUS
746,1841,1716,SFO,LAX
179,1407,1030,SFO,JFK
5615,1525,1414,SFO,SBA
1,1100,800,SEA,DCA
861,1320,905,OGG,SEA
4953,1805,1654,GNV,ATL
2530,1920,1755,DFW,BTR
4333,1400,1205,PDX,DEN
1184,830,604,JFK,MCO
1083,2325,2205,RDU,ATL
1588,37,1950,AUS,LAX
2517,1013,820,MLI,DFW
4902,1141,1016,LEX,DTW
2526,1512,1215,LGA,MIA
490,1146,820,DEN,SAN
3261,1527,1440,GRK,DFW
1058,2035,1849,ORD,EWR
2480,851,625,ATL,MDT
413,827,620,CLT,JFK
1567,2246,2050,SAN,ATL
1129,2345,2115,CLE,TPA
5612,1117,925,DTW,RDU
1052,850,600,EWR,PBI
2222,1805,1645,OKC,HOU
1617,2104,1934,MSP,ORD
363,1055,720,LAX,BOS
1525,1735,1525,RDU,MIA
72,1533,845,ATL,LAS
1276,1137,1000,CMH,ATL
216,2130,1850,ALB,MCO
1583,1602,1250,SAT,DEN
5177,1602,1530,EVV,DTW
1020,2145,1759,MCO,MSN
364,1800,1500,LGA,ORD
2373,2206,2025,BNA,DFW
1034,1944,1735,MCO,SJU
975,1630,1450,DFW,MSY
193,1608,1445,JFK,BOS
4222,1850,1735,OMA,STL
1508,1944,1739,ATL,HSV
1123,1811,1600,DEN,DCA
2036,1159,1004,BOS,DTW
3560,1640,1415,PDX,LAS
4493,1430,1314,SLC,BZN
4101,1045,900,MEM,MDW
4462,1429,1246,SLC,ABQ
2392,1650,1242,MSP,PHX
1532,1513,957,BWI,DEN
806,1650,1110,PBI,DEN
223,1840,1520,DEN,SAN
298,1355,1055,ATL,DAL
188,2055,1900,PHX,MCI
3153,1306,1010,TLH,DFW
1798,1130,945,BNA,HOU
1436,835,735,MIA,TPA
4998,825,706,LGA,CHO
673,1145,1000,ORD,LGA
1883,1531,1512,LAS,SLC
188,1730,1405,RSW,DFW
2233,1905,1825,MSY,ATL
578,1905,1725,MKE,LGA
4527,1815,1650,EWR,IAD
2456,1355,1247,DFW,SAT
2578,2235,2125,SJC,LAX
111,831,658,LAS,DTW
4279,740,550,EWR,DTW
6149,1218,1157,ORD,DAY
56,2100,2000,DAL,HOU
2138,1105,945,LAX,SMF
4514,644,617,ORD,CLE
1886,1859,1645,LGA,ATL
5389,1906,1742,LGA,ROC
851,1111,615,ATL,ELP
5439,1009,835,CEC,SFO
3310,1435,1320,DAL,ICT
1621,1525,1320,TPA,SDF
515,809,627,BUF,BOS
3382,2130,1825,LGA,BNA
5612,748,630,SFO,SLC
1942,1103,925,BUF,CLT
173,1920,1115,JFK,SEA
3213,650,630,ORD,CVG
61,934,715,DFW,MIA
9,825,700,DAL,ICT
2193,1308,1120,SEA,MSP
794,2317,1959,DEN,PDX
2248,1335,1020,MKE,DEN
475,1045,735,MCO,PVD
3224,10,2135,BUF,MCO
2625,1815,1550,TUS,LAX
320,1040,935,MKE,BWI
1106,925,800,STL,TPA
1077,1115,831,DFW,BWI
839,756,600,ATL,DCA
1146,1010,745,SEA,DFW
651,1810,1615,ATL,PIT
4381,1903,1713,EWR,DTW
4786,1122,1030,DTW,MBS
1128,1145,1011,DEN,IAH
948,935,750,STL,PHL
5113,1252,1055,ATL,DHN
3948,1055,930,SNA,SMF
6203,912,810,DEN,ASE
531,1144,1050,RNO,PHX
878,2145,1800,DCA,DAL
240,918,635,SAN,SEA
4835,1750,1255,HOU,SNA
5193,924,800,DTW,TVC
4642,1924,1755,CVG,CLT
243,1530,1350,DFW,MSY
525,2135,1855,BUF,MCO
557,2005,1820,STL,PHL
724,1551,1313,LBE,FLL
6526,2209,2050,FAT,LAX
193,805,610,STL,HOU
1921,2118,2000,JAX,CLT
3159,1138,1010,DFW,LFT
1799,2100,1727,ATL,MSP
970,2215,2055,HOU,ATL
2784,1415,1255,RNO,LAS
4992,1516,1405,ATL,BQK
611,815,653,CLT,RIC
235,818,530,IAH,PHL
710,2157,1731,GRR,DEN
2950,1253,1140,RST,ORD
1177,1125,955,DEN,CMH
793,1852,1730,JFK,BOS
4179,1025,907,MFE,IAH
435,1245,1020,PDX,LAX
3626,2110,1750,HOU,PHX
782,1023,730,JFK,MIA
1944,900,720,ATL,ILM
413,818,640,CLT,MCO
5162,931,820,FAY,ATL
359,2054,1730,BUR,JFK
1982,1148,940,BOS,CLT
4733,1820,1706,ORD,CAE
111,917,715,ORD,BOS
1055,2048,1945,MSP,DTW
6119,1109,845,OKC,ORD
2231,1849,1630,DTW,LGA
1753,1040,901,DEN,IAH
2304,1406,1240,TUS,DFW
4681,855,600,SLC,EUG
563,1925,1758,ORD,PHL
4539,1400,1250,DEN,DAL
176,2000,1635,PHX,BWI
1236,1831,1445,BWI,DFW
4387,2230,2115,OAK,LAX
7429,1315,1230,SLC,PIH
1625,1320,1045,SEA,LAS
29,2200,2030,DFW,ATL
946,2250,2045,SEA,SJC
2643,1703,1425,CHO,ORD
2695,906,659,PHX,PSP
334,907,530,DEN,SEA
2998,1600,1430,DFW,BTR
3262,1240,1125,HRL,IAH
1720,850,715,STL,DAL
4995,1400,1125,BUF,TPA
5511,1915,1730,COS,ORD
1456,1039,729,IAH,LGA
3236,1155,1030,SMF,SNA
3672,1005,720,PHX,OAK
3590,1753,1645,AEX,DFW
2546,2355,2145,PHX,LAX
4428,805,630,IAH,JAX
2303,1110,905,ATL,BHM
297,2139,1928,EWR,ATL
2905,900,812,ORD,MQT
346,1121,1048,HNL,LIH
1617,1438,1315,HOU,ATL
5545,1323,1005,DEN,SAN
60,2155,2100,DAL,HOU
369,1230,1115,DEN,MSP
231,2005,1845,SMF,LAX
2426,1225,726,DFW,LAX
3468,1825,1730,ORD,BMI
730,614,420,MCO,BQN
5416,1235,1120,LGA,RIC
4959,1853,1730,SDF,ATL
6033,1455,1350,IAH,SHV
145,940,905,HNL,OGG
208,1208,1059,PWM,JFK
464,1030,810,DEN,BWI
456,1410,1110,MCO,JFK
9,825,700,DAL,ICT
1664,1533,1425,SAT,DFW
1638,840,600,ORD,IAH
3328,650,604,DFW,ACT
784,1130,900,LAX,SEA
765,1450,1140,DAL,LGA
520,1611,950,BWI,PHX
2129,1125,1040,LAS,OKC
1825,2116,1815,IAH,PHL
4566,2136,2050,RDM,SLC
1563,1806,1131,SJU,ORD
2070,2140,2040,BNA,STL
4,805,700,DAL,HOU
4256,1805,1600,CAK,BOS
3496,1925,1655,LAS,BWI
1345,713,600,DFW,TUL
3648,1214,1055,CRP,DFW
1544,1805,1545,PHL,MCO
1479,1030,825,DFW,CLT
2532,1215,1104,DFW,BPT
4307,1339,1135,MCI,IAH
780,1250,1150,SJC,PHX
692,1735,1135,SAT,SEA
22,1834,1235,ORD,SEA
2210,1222,805,HNL,SEA
1983,2015,1945,STL,CMH
439,1648,1423,CLE,MCO
5245,1611,1334,OKC,DEN
2589,1315,1225,OKC,DAL
2220,1843,1543,ATL,OKC
265,1645,1335,PVD,MDW
5372,1223,1016,ATL,GTR
1351,1025,745,ATL,EWR
1244,739,600,ATL,SRQ
3573,2045,1710,ATL,MSP
2139,1540,1335,LAS,MDW
1391,1046,939,MCO,MIA
2451,1548,1345,MEM,MSP
3378,1423,1305,DCA,JFK
4581,820,600,BWI,RSW
6485,1900,1740,SFO,TUS
1270,1648,1435,ATL,PNS
2311,1459,1235,SEA,DFW
752,18,2149,GRR,MSP
1404,1730,1500,DFW,DCA
1799,1810,1750,LAS,SLC
784,2258,2012,DEN,LAS
4536,2119,1907,CVG,EWR
5262,1828,1720,DEN,CVG
486,1831,1615,PHX,SAN
211,1135,950,DEN,MDW
2242,1920,1635,BWI,MDW
6584,1348,1255,PHX,YUM
4557,638,536,IAH,CRP
1108,1557,1245,DFW,LGA
3663,1640,1616,ORD,DTW
492,2355,2130,PIT,MDW
2343,943,735,EWR,ATL
3857,1655,1530,SAN,SFO
415,1004,710,PHX,PIT
5554,858,739,DSM,ORD
1025,1814,1510,IAH,EWR
5342,1952,1723,ATL,EVV
3481,1740,1505,SEA,SBA
116,1055,944,SYR,JFK
1964,1304,1130,MCI,CLT
3583,1235,630,MDW,OAK
406,742,600,SJC,PDX
1525,2106,1900,ATL,BWI
3058,1423,1135,BWI,ORD
35,1745,1640,HRL,HOU
1461,850,652,DFW,DAY
5996,1115,932,ORD,BNA
5933,1014,905,DAL,IAH
4069,1415,1250,OAK,SNA
319,852,559,MCO,EWR
1697,904,700,ATL,IAD
287,851,745,ORD,MDT
827,1240,905,HNL,OAK
3860,2210,1735,AUS,SAN
627,1820,1720,LAS,BUR
1891,1912,1755,JAX,CLT
261,1345,1130,LAS,GEG
3359,830,640,DFW,FWA
5338,923,915,ECP,ATL
4773,1910,1634,SLC,PSC
1002,1603,1237,ORD,DEN
358,1515,1345,SAN,HOU
315,2000,1715,LAX,MCO
1266,1007,730,ATL,BUF
568,849,700,PHX,SLC
524,1600,1055,HOU,LAX
499,805,610,STL,HOU
4311,1715,1619,ORD,MLI
2225,1134,915,PVD,ATL
516,823,600,ORD,DFW
850,740,605,BWI,PVD
680,1948,1340,DCA,PHX
2401,1417,1252,JFK,BUF
1806,1655,928,DTW,LAX
3112,1720,1559,DFW,CRP
866,755,620,BNA,MCI
4166,1525,1430,SAT,HOU
2974,1900,1700,OAK,SEA
3662,1306,1145,MIA,TLH
5027,1123,953,DTW,ROC
5006,1600,1403,ATL,DHN
4125,2015,1755,STL,BOS
2705,1710,1445,OKC,BWI
5050,733,615,LGA,RIC
5322,1347,1245,ATL,AVL
782,607,2215,PHL,LAX
2115,1113,844,BOS,ATL
4631,2105,1900,LGA,ATL
1119,904,545,DEN,GEG
2904,1818,1525,RIC,ORD
5385,1526,1420,SFO,SBP
2327,1125,735,DCA,HOU
3326,1635,1525,JLN,DFW
4524,2338,2013,DFW,SLC
2418,852,600,ATL,XNA
4429,1455,1330,OMA,MDW
1187,914,748,DFW,ICT
244,1349,1035,IAH,DEN
226,1818,1540,DSM,DEN
4869,1705,1650,VPS,ATL
3064,1624,1455,DFW,SGF
4279,1650,1540,LAS,RNO
2121,2233,2003,PHX,DTW
4713,2157,1927,ERI,ORD
878,2145,1800,DCA,DAL
3020,1640,1610,ORD,CLE
1980,1905,1632,DTW,STL
2053,41,2146,PBI,JFK
1479,2059,1609,SAT,LAX
215,1855,1740,DEN,GRR
1333,959,615,SJU,MCO
3343,1419,1135,FAR,DFW
635,727,600,LAX,SFO
65,1017,931,WRG,KTN
2126,1010,810,ATL,PIT
3326,1633,1525,JLN,DFW
168,541,2125,JFK,OAK
2134,1332,1105,PHX,MSP
428,1524,1015,CLT,DEN
1630,15,2040,FLL,DFW
1829,2100,1748,DTW,MIA
472,1647,1420,LAX,SEA
610,1605,1330,LAS,SEA
1161,1314,1210,MIA,TPA
3948,1708,1558,DEN,SDF
5177,1602,1530,EVV,DTW
893,1530,1215,DEN,LAX
5608,1124,840,SEA,LAX
1777,2215,1915,ATL,ORD
481,1642,1110,PHL,DEN
1922,2117,1955,CLT,JAX
2956,1805,1320,SAT,LAX
3658,2021,1905,SGF,DFW
3228,830,705,OAK,ONT
213,1712,1355,LGB,JFK
4393,826,604,IND,EWR
5485,1328,1240,DEN,COS
7432,1432,1345,TWF,SLC
6522,1415,1150,PHX,LAX
576,1235,1130,BWI,RDU
299,2055,1755,MCO,LGA
4381,810,635,MCI,MDW
758,1820,1700,ATL,JAX
1728,2357,1620,JFK,LAS
358,1405,1053,MKE,DEN
683,1640,1455,PHX,TUL
5043,754,603,DTW,AVP
5199,1829,1745,CHA,ATL
2290,844,635,ATL,PIT
267,2258,1850,HNL,LAX
4627,2255,1924,CLE,DFW
395,1558,1255,JFK,SJU
178,1537,1453,KOA,HNL
662,1222,640,DFW,SEA
1488,1817,1707,MSY,IAH
3173,819,620,DFW,GRI
1613,1558,1225,SJU,MIA
1001,1954,1830,TUS,DFW
2982,1750,1630,ORD,RIC
4675,1919,1627,SLC,BUR
5513,1740,1254,ICT,LAX
4515,1307,1218,GRR,DTW
15,1851,1630,SLC,ATL
26,2225,1355,JFK,SFO
710,1644,1400,PHL,MIA
5160,1912,1725,PDX,SFO
5305,1604,1440,SFO,ONT
3250,800,605,STL,HOU
1210,1944,1718,BOS,JAX
4601,1020,845,LBB,IAH
1857,933,811,SEA,SLC
570,1650,1440,LAX,PDX
9,1005,900,HOU,DAL
1882,2048,1520,DTW,SLC
2279,1330,1055,ORD,AUS
2467,1345,1200,ATL,DAY
1041,1416,1105,CLT,DFW
134,1340,1150,SFO,DEN
6098,1658,1510,ELP,DEN
4243,2124,1926,EWR,CLT
706,2008,1805,LAX,DTW
101,1829,1115,ATL,LAX
4531,1805,1637,IAH,MAF
626,1133,1015,BOS,BWI
3648,1214,1055,CRP,DFW
684,1519,1115,LIH,PHX
5864,1610,1430,IAD,SAV
1228,1236,1215,JAN,ATL
1502,1646,1349,IAH,ORD
2013,1250,1110,PDX,OAK
2412,1204,900,ATL,ORD
1811,2050,1930,SNA,OAK
520,1611,950,BWI,PHX
2064,1033,650,CLT,MSP
1261,1217,1050,TUS,DFW
26,2225,1500,PDX,HNL
1151,1733,1345,SJU,TPA
2973,905,650,DFW,GRR
4950,844,700,MDW,MSP
1438,2324,2145,DCA,ATL
4449,2319,2025,SLC,LAX
3068,2153,1945,CMH,ORD
705,1600,1335,IND,MCO
6172,1809,1614,GRR,ORD
1516,1115,610,ATL,DEN
1891,1725,1425,MCO,BDL
1361,940,725,ATL,PHL
2001,1255,1000,ATL,LGA
842,950,700,PHX,OAK
767,314,2323,PSE,MCO
1722,1745,1547,BOS,DTW
72,1432,725,SFO,HNL
392,1650,1530,OAK,SNA
1162,543,2130,JFK,LAX
554,1329,1015,DEN,SAN
966,1720,1505,TTN,UST
1161,1108,1000,TPA,MIA
2793,1825,1550,DAL,ABQ
1263,2010,1800,DTW,MDW
359,1555,1510,LIH,OGG
1079,1235,1150,ELP,DFW
1484,1209,1105,DFW,AUS
1300,1148,645,DFW,SNA
5389,1906,1742,LGA,ROC
3428,2010,1857,DFW,AMA
3096,1203,905,ASE,LAX
61,1111,1010,YAK,JNU
6205,1816,1733,COS,DEN
6326,1452,1402,SFO,BOI
304,1605,1425,BWI,MHT
5687,1847,1635,DAY,ORD
1566,533,2205,RDU,LAX
2550,2011,1850,RAP,DFW
1254,701,2355,ATL,LAX
4970,2320,2055,PIT,BNA
1169,840,647,LAX,IAH
1507,1422,1205,SLC,ATL
1494,1049,850,PHL,ATL
1094,2104,1809,IAD,ORD
4349,1405,1204,ICT,ORD
925,1940,1835,BUR,OAK
1387,1216,840,IAD,DFW
1201,1334,1050,AUS,ORD
6025,1921,1709,TUL,IAD
124,920,630,DFW,DEN
5160,2058,2021,COS,DEN
4924,913,908,ECP,ATL
3606,2130,2114,ORD,DTW
206,1958,1447,IAH,LAX
4,935,845,ELP,DAL
559,1035,755,IAH,BWI
2498,1824,1500,TPA,LGA
2340,1654,942,DTW,SEA
4683,2008,1915,LFT,IAH
1234,2013,1717,LAS,EWR
5535,1325,1003,DEN,SAN
5584,1343,1255,AVL,ATL
45,1830,1730,HOU,DAL
361,1840,1655,SEA,SMF
688,1907,1600,LGA,ORD
5082,2148,2000,BTV,DTW
1583,1918,1745,SAN,SFO
1892,1346,1135,CLT,MIA
611,1229,830,HNL,LAX
4173,1649,1448,IAH,BHM
657,1059,930,EWR,BOS
833,900,707,DEN,BOI
1449,2158,1845,DTW,MIA
6358,920,739,DEN,IDA
1884,1911,1635,JFK,MCO
287,1420,1110,LGA,MKE
2511,1350,1150,MCI,MSY
2433,1333,1210,LAX,DFW
1140,1814,1735,MSY,ATL
394,1223,1050,SAN,SFO
1876,2057,1330,DTW,LAX
1219,854,600,LGA,MIA
4558,2220,2005,PIT,MCO
912,1225,1015,HOU,STL
2004,1915,1623,SLC,LAX
1711,2003,1815,EWR,CLT
1655,1429,1220,LAX,ATL
683,805,600,SEA,DEN
5282,1829,1735,DTW,MBS
2155,1045,815,PHL,MCO
1213,2245,1720,DFW,SFO
1730,2224,1947,JFK,RSW
4092,1632,1512,ABQ,IAH
4794,1400,1135,PHX,LAX
3679,1435,1324,DFW,MAF
1614,1815,1710,DEN,DAL
1003,2215,1935,PHL,FLL
5359,1436,1310,PAH,ORD
2607,1049,918,LAX,SMF
400,1930,1900,BNA,CHS
820,1930,1825,MDW,STL
302,1220,1050,DEN,ORD
642,1739,1555,DEN,PHX
179,1400,855,MCI,LAX
1803,1710,1145,MCO,DEN
1041,1715,1454,SAV,JFK
1297,805,550,IAH,CLE
1714,1055,930,DAL,ATL
1363,1825,1534,ATL,TUL
3273,1540,1425,LGA,CHO
5362,1749,1657,LAX,SBA
4279,1251,1101,EWR,DTW
3618,1930,1734,ORD,LIT
1891,1702,1530,CLT,PIT
3832,1105,945,SMF,ONT
3020,1640,1610,ORD,CLE
592,1615,1432,DEN,BOI
3417,1531,1345,ORD,BDL
2155,1045,815,PHL,MCO
1424,1032,805,SAN,ORD
1824,725,605,BWI,PIT
2006,900,615,EWR,FLL
938,2325,2111,ACY,RSW
5566,2100,1955,ORD,ATL
1002,1940,1825,ONT,SMF
565,1022,729,DFW,PHL
4622,1018,814,ATL,IAD
109,915,620,ATL,MDW
434,1755,1610,MDW,MEM
1311,1402,1255,ORD,CLT
135,1210,750,MCO,MSP
668,935,755,IND,DCA
1929,1435,1250,BWI,ATL
1585,2126,1810,BOS,ORD
2454,1330,1130,ATL,IAD
1784,1228,1050,ABQ,ATL
460,1619,1005,ORD,SFO
4718,1957,1900,BTR,IAH
5363,2128,2000,SFO,ONT
9,1005,900,HOU,DAL
810,1014,710,ATL,IAH
729,2115,1800,SEA,PHL
456,1656,1520,PHX,DFW
5585,1659,1528,JAC,DEN
2337,1550,1050,DFW,SAN
2230,1345,1010,PIT,HOU
1630,1701,1415,JFK,RSW
1497,2040,1834,SFO,SEA
484,2343,1950,STL,PHX
843,1358,1217,CHS,DCA
267,1510,1415,BNA,MCO
444,1751,1124,JFK,SLC
1239,2255,2151,SAT,DFW
1255,2040,1720,MIA,LGA
9,1005,900,HOU,DAL
498,2156,1550,DCA,PHX
344,1915,1730,DEN,PHX
2478,2025,1752,DFW,RIC
4625,1058,959,LAX,SAN
6336,908,810,RNO,SFO
1934,1340,1200,CLT,CLE
1845,841,615,PHL,TPA
6503,2224,2053,EUG,SFO
1917,1306,950,LAX,PHL
199,2356,2240,LAS,IAH
2474,1746,1755,BHM,ATL
140,1150,1020,MDW,OMA
3673,2122,2035,CMI,ORD
1445,1859,1525,MIA,LGA
990,1945,1900,MDW,GSP
73,1205,1005,CLT,PHL
1161,2305,2055,ATL,DCA
454,1935,1705,MCI,DEN
1001,1043,738,EWR,ORD
374,1556,1315,ROC,ORD
2695,2222,2100,LGA,BOS
3125,2255,1955,EWR,BNA
3590,1753,1645,AEX,DFW
735,1637,1325,ATL,OMA
545,1850,1815,HNL,OGG
1915,1859,1805,RDU,CLT
4744,1855,1505,DCA,HOU
5332,1034,850,BWI,DTW
134,2020,1845,MDW,OMA
2176,1212,1100,LGA,DCA
3383,1235,950,ROC,MCO
1350,2039,1912,HOU,ATL
1735,1028,800,CLT,PVD
529,1508,1320,EWR,CLT
137,1840,1550,DEN,LAS
3142,1030,835,SDF,BWI
1320,2355,2255,SAV,ATL
3262,803,700,IAH,TYR
2294,2150,2050,LAS,AUS
1583,1920,1735,PDX,SJC
4511,1759,1649,DCA,EWR
4113,1614,1414,EWR,IND
563,1125,900,PDX,LAX
1202,1525,1330,BWI,JAX
763,1026,847,DEN,CLE
3002,1658,1530,DFW,BTR
300,2103,1855,SFO,SEA
222,1720,940,IAD,SAN
795,1800,1249,IAD,DEN
4249,1355,1250,ELP,HOU
854,1433,700,DTW,SFO
3797,1615,1455,SAN,OAK
2597,1806,1730,MSY,ATL
754,1653,1505,PIT,ATL
180,1421,1130,LGA,FLL
1435,1836,1225,ORD,SFO
831,835,705,SFO,SAN
729,1000,825,SAN,RNO
1449,2101,1824,DEN,EWR
1616,1305,800,ATL,DEN
5212,1030,930,DEN,COS
5470,1258,1137,ATL,LEX
1399,1718,1650,RNO,SLC
5238,1433,1233,ASE,ORD
315,1320,1210,LAS,MCI
841,1755,1430,LAX,JFK
786,1310,1140,OAK,SAN
5555,921,815,ATL,CAE
747,1945,1850,AUS,DAL
690,750,625,SLC,BIL
2322,2355,2105,EWR,MIA
4830,1435,1245,SEA,SMF
2462,1120,815,MCO,JFK
5426,2011,1904,SBP,SFO
1777,920,755,SJC,LAS
1672,1503,1200,ATL,DFW
3672,1219,1120,ORD,DBQ
806,558,20,MSP,SFO
526,1255,1120,SFO,SAN
4622,1217,1114,SJC,SLC
3060,1919,1805,ORD,LSE
3949,1210,1037,ORD,MCI
2635,1405,1325,MKE,ORD
687,2130,1950,BNA,HOU
8,730,630,HOU,HRL
1822,2024,1803,PDX,LGB
4991,1645,1321,DEN,BFL
51,1916,1725,SLC,DFW
1355,1132,940,EYW,ATL
2467,1106,930,DAY,ATL
744,1450,1310,PHL,CLT
6277,2204,2005,FAR,ORD
1519,1425,940,ATL,DEN
958,1630,1505,SAN,SFO
1111,1040,730,DFW,LGA
3418,1716,1411,LGA,BNA
3947,1220,1122,ORD,MSN
2477,1540,1230,BOS,FLL
714,1719,1530,PHL,BOS
6560,2127,1859,PHX,BFL
1151,1738,1350,SJU,TPA
2591,647,520,ATL,TPA
6223,1514,1416,SFO,SUN
207,1455,1147,IAH,EWR
343,1321,1242,LIH,HNL
350,2315,2120,OAK,SEA
3404,1135,1048,DFW,TYR
5200,1442,1321,SFO,SLC
1862,1022,805,CLT,BDL
6317,1743,1700,COS,DEN
1699,1835,1820,MDW,DTW
2636,1749,1708,MKE,ORD
612,948,725,LAS,SEA
1522,1135,1005,ATL,SDF
3274,1640,1608,ORD,ERI
3058,1423,1135,BWI,ORD
2483,1723,1600,OKC,ATL
1137,2320,2055,PDX,LAS
1185,1912,1726,RDU,JFK
3603,654,625,ORD,CMH
1494,1050,944,DFW,AUS
547,2119,1845,SEA,ONT
5423,2113,2031,BMI,ATL
