FLIGHT_NUMBER,SCHEDULED_ARRIVAL,SCHEDULED_DEPARTURE,DESTINATION_AIRPORT,ORIGIN_AIRPORT
1172,1751,1250,ATL,EGE
4393,1400,1240,LAS,SJC
1127,1336,1155,ATL,IND
3463,1201,1012,RDU,LGA
1638,2015,1850,MDW,OMA
825,2130,1650,MCI,LAS
4440,1400,1236,LAX,SJC
873,1123,815,ATL,STT
3849,1515,1400,HOU,MSY
794,2317,1959,DEN,PDX
344,1539,1359,PIT,ATL
3444,1040,740,SEA,SAN
513,1020,850,TPA,ATL
5240,1105,710,ORD,ASE
969,734,625,ORD,BWI
4298,1404,1015,DTW,IAH
108,504,45,SEA,ANC
1039,2055,1425,SJU,DFW
50,655,1625,JFK,HNL
303,1509,1155,FLL,EWR
1291,815,600,DTW,MDW
1578,1254,1117,SMF,DEN
1927,942,745,ATL,FLL
711,1039,900,ORD,LGA
2402,2044,1705,FLL,DFW
251,1510,1335,SFO,LAS
2209,2215,2110,SNA,DFW
2266,1917,1530,MIA,DFW
840,806,20,CLT,SFO
1670,1713,1400,BOS,ORD
6220,2335,2235,RNO,SFO
1964,1041,900,CLT,MDT
629,910,650,PDX,LAS
527,1055,800,SEA,SNA
3920,1225,1033,ORD,ICT
4982,1445,1355,LAX,SAN
1803,805,630,STL,DAL
5503,1618,1520,FWA,DTW
1970,905,823,MSY,ATL
635,1904,1545,FLL,SWF
2247,1649,1359,ATL,LGA
6209,1936,1805,BNA,ORD
1728,710,2240,BOS,SFO
858,1030,800,CLT,ALB
346,1121,1048,HNL,LIH
2459,2027,1530,DFW,LAX
7383,1230,1109,CPR,SLC
735,2215,1920,PHX,MDW
187,1520,1430,HOU,AUS
1533,1614,1315,MSP,FLL
630,2106,1759,LGA,ORD
3489,1110,925,FSD,ORD
5015,717,600,LGA,MHT
908,1711,1255,BOS,STT
7438,1111,1119,EKO,SLC
1408,1356,1125,CLE,TPA
1985,935,700,DAL,ELP
1620,804,645,MSP,OMA
1440,1204,800,DFW,JAC
4299,1415,1125,PHL,FLL
735,1637,1325,ATL,OMA
4582,1217,1110,MSP,FSD
2672,1700,1520,DCA,ATL
1198,2105,1914,ATL,RIC
1470,1310,1111,ATL,CLE
1961,1038,830,CLT,MIA
332,1456,1130,RDU,DFW
72,1220,1019,DFW,MCO
1102,1353,1022,ORD,DEN
1693,28,2228,SEA,DEN
334,2220,1900,DEN,OAK
5426,2011,1904,SBP,SFO
2566,2058,1805,TYS,DFW
5631,1858,1744,BUR,SFO
344,1808,1610,OAK,SEA
3141,610,602,ORD,FWA
5513,1632,1146,ICT,LAX
1678,1635,1155,DAL,LAS
4669,1955,1655,MCI,BOS
1019,2251,2149,TPA,MIA
3574,1525,1230,FLL,BWI
3906,800,700,LAS,BUR
3056,1900,1715,SPI,DFW
1037,1441,1206,LAX,ORD
682,1507,1200,LGA,ORD
1239,1100,904,LAX,IAH
3214,1110,940,SFO,SNA
2289,2037,1940,AVL,ATL
1154,2105,1845,MSP,DFW
1773,1305,1010,ATL,TUL
3493,1825,1530,MIA,BHM
19,1429,1100,LAX,JFK
796,1445,1235,DTW,MKE
1733,1102,1050,ECP,ATL
682,1150,700,DAL,SAN
1294,2040,1735,CVG,DFW
203,1140,900,BWI,BNA
1406,2356,2105,JFK,MIA
1593,2309,2032,EWR,MCO
363,1121,935,IAD,BOS
1457,950,700,ATL,HOU
1059,1715,1535,PHL,BOS
3405,950,840,MKE,STL
3412,1511,1240,TYS,ORD
2155,835,735,BNA,MCO
1415,1350,1149,PHX,IAH
6268,2327,2230,FAT,SFO
2679,2022,1850,EWR,BOS
466,1555,1255,BOS,RSW
54,1730,1446,JFK,PBI
3264,2232,2110,MHK,DFW
2533,632,2216,BOS,LAX
2331,2025,1810,ORD,DFW
4570,20,2135,DEN,LAS
3481,1100,1057,ORD,FWA
35,1140,800,HNL,PHX
412,2330,2115,PDX,LAS
356,2001,1835,BOS,IAD
602,825,605,LAS,SEA
3350,732,600,JFK,RDU
402,2250,2145,LAS,LAX
1170,1451,1300,RIC,MCO
4371,1910,1550,HOU,DEN
2598,1405,1140,TUS,LAX
782,1035,829,DEN,IAD
43,2150,1840,IND,HOU
3143,740,600,DFW,JAN
2156,1113,905,SYR,ATL
171,1520,1305,FLL,RDU
404,1329,1009,DEN,LAX
2456,1350,1245,DFW,SAT
711,2112,1945,LAS,DTW
6197,1006,755,PDX,DEN
174,1630,800,EWR,SFO
2168,1826,1248,MSP,LAX
1278,29,1619,IAD,SFO
145,6,2055,ANC,PDX
153,740,545,MDW,PVD
1434,608,30,MSP,LAX
6448,2337,1843,AUS,LAX
4745,1921,1700,CVG,MSN
5184,1448,1255,LGA,CHS
3397,1014,920,EYW,MIA
2935,1851,1655,STL,LGA
1695,1820,1636,ATL,CMH
241,1456,1220,SEA,ORD
4453,1910,1746,LAX,OAK
1774,1909,1730,ATL,RDU
4142,1809,1614,GRR,ORD
225,1152,1020,LAS,IAH
3246,1015,850,SNA,SMF
2691,2025,1900,LGA,BOS
74,1026,920,HOU,DFW
2914,1405,1340,ORD,SDF
1467,1533,1251,ORD,IAH
402,1925,1745,OAK,DEN
2007,830,600,LAX,MSY
5427,926,839,SMF,SFO
555,2144,2111,HNL,OGG
1670,1520,1410,MDW,CLT
1009,1650,1555,OAK,SLC
5259,949,836,BUF,DTW
502,1135,900,SNA,SEA
4770,1355,1120,MSP,DIK
617,1145,910,SEA,LAS
683,1640,1455,PHX,TUL
883,5,2055,DEN,LAX
62,2032,1751,CVG,BOS
1483,2257,1945,MIA,LGA
1397,1802,1359,OGG,SEA
1488,2036,1745,ORD,IAH
3650,1110,1011,ORD,PIA
2908,749,655,DFW,ABI
2821,2105,1955,DFW,MAF
642,1810,1650,LAS,SJC
2584,2230,2020,EUG,LAX
3460,1230,1105,ORD,DSM
4213,1515,1410,SAN,LAS
3572,1750,1635,DFW,XNA
5024,1650,1500,LGA,CLT
364,1617,1439,SFO,LAS
995,2328,2022,LGA,ORD
5096,2221,1955,OMA,LGA
2101,741,600,DCA,BOS
5677,1125,923,EWR,CVG
581,1459,1350,SEA,SLC
5487,1342,1153,ASE,IAH
2602,1315,1200,LAX,ELP
4487,1753,1650,EUG,SLC
4028,1050,940,BUR,SMF
2016,1631,1500,DEN,ATL
567,1602,955,MCO,PHX
927,1415,1038,MCO,ORD
2941,1215,1100,MDW,CHS
2685,1846,1755,PHX,FLG
1757,1016,755,PHL,MCO
1269,1651,1320,DTW,DFW
4909,1349,1215,BOS,RIC
3629,1235,1044,ORD,LIT
179,920,805,SMF,PHX
2156,1423,1148,ATL,SYR
1216,1243,745,SJU,EWR
3062,1339,1135,ORD,OKC
1652,1840,1500,CLE,SJU
118,2015,1905,MDW,DCA
1954,2205,2020,LGA,CLT
3303,2040,1745,DCA,MKE
3389,1605,1450,MHT,BWI
3010,1005,819,ORD,SGF
2037,2307,2155,CLT,ATL
2482,1912,1815,AUS,DFW
452,1343,1110,LAX,SEA
337,2210,1920,SFO,MDW
1612,1450,1345,ORD,ATL
2341,2103,1944,OMA,MSP
159,1450,1231,DTW,BOS
251,1205,1050,OAK,LAX
866,810,600,ATL,DCA
4661,1400,1205,DAL,BHM
4134,930,715,IAH,MCI
130,954,847,MIA,TPA
1156,1450,1155,PHX,SFO
450,1621,1445,SLC,PHX
5548,1200,837,DEN,BUR
475,1640,1530,LAX,LAS
5434,1924,1923,ORD,MKG
4470,2027,1906,GRB,ATL
805,935,620,LGA,BNA
2866,755,655,STL,MCI
376,1640,1129,IAH,SNA
2996,1244,1055,VPS,DFW
4386,1505,1245,LAS,MCO
2601,1635,1507,JFK,BUF
2476,1006,640,MIA,BDL
1025,2055,1905,MKE,MCO
1889,1536,1350,CLT,DTW
921,1333,1140,MYR,LGA
51,2101,2015,SCC,BRW
2347,1827,1710,MSP,MSN
317,2137,1424,IND,SFO
2069,1648,1455,IAH,CLT
413,1047,930,ATL,CLT
145,1810,1705,LAS,LAX
4742,1450,1400,LAS,ELP
5501,1930,1803,LAX,ICT
4654,754,620,SLC,HLN
2772,1010,855,ORD,MSN
2594,1520,1355,SMF,LAX
369,1236,1130,SAN,DFW
1150,2305,2140,TUL,HOU
5393,1030,830,RDU,LGA
3590,1938,1820,DFW,AEX
2429,1625,1505,SNA,SMF
930,2010,1415,MDW,SAN
4571,925,740,MSP,MOT
111,840,715,MEM,HOU
612,1855,1325,ATL,PHX
416,1610,1335,BDL,MCO
4654,1636,1535,BTR,IAH
1304,1648,1340,DAY,DFW
5610,2255,2144,GNV,ATL
1083,925,600,ORD,DEN
175,837,600,DFW,DCA
300,2320,2140,MSP,ATL
2312,531,2230,IND,LAX
1564,1125,707,ORD,PHX
5723,1129,1018,IAD,PIT
1129,1101,855,SEA,SFO
6503,2115,1940,EUG,SFO
6290,2015,1841,SFO,PSP
770,1626,1435,DTW,ATL
6082,705,600,ORD,ATW
5402,2123,2030,SFO,SMF
4630,1316,1208,IAH,DAL
3721,2130,1840,PHX,MDW
4463,1710,1550,MSY,DAL
3946,1211,1110,ORD,MSN
2567,1847,1635,MSP,MEM
494,1513,1320,CLT,RSW
1077,1134,825,LAS,BOS
834,1834,1640,MSP,DCA
115,811,736,HNL,OGG
634,1433,1201,DTW,TPA
1132,1925,1805,STL,DCA
640,2315,2105,PHX,SNA
750,1717,1311,PHL,DFW
2986,1838,1620,DTW,ORD
132,1530,1330,ATL,FLL
4215,1512,1350,ORD,ORF
1041,1701,1440,SAV,JFK
1030,720,610,BNA,DCA
2422,1740,1415,DEN,PDX
1846,1345,1240,LBB,DAL
1916,2107,1855,CLT,SYR
3688,1315,1104,DFW,MGM
587,1203,940,PDX,SNA
264,539,2138,JFK,SEA
1510,1756,1210,IAH,SFO
113,1720,1610,ONT,OAK
71,2157,1839,SLC,JFK
4664,1804,1354,ORD,SLC
1105,1559,1205,HNL,SLC
2443,2115,2015,LAS,DFW
736,1755,1410,DCA,DAL
7405,2307,2140,ABR,MSP
1156,750,540,ATL,PIT
1596,2325,1946,LGA,MSP
2013,831,645,CLT,PIT
1371,26,2130,FLL,LGA
5293,1251,1105,SGU,DEN
1274,2244,1915,BDL,MSP
23,947,630,LAX,JFK
6410,2045,1928,BFL,SFO
3463,1145,923,PDX,ONT
119,2103,1850,DFW,FLL
127,2055,1905,MDW,MCO
5302,2141,1950,PSC,SFO
4871,1531,1514,MOB,ATL
480,1239,1056,DEN,ORD
258,1237,1100,SFO,LAS
3911,1515,1155,DAL,LGA
6502,1608,1043,SAT,SFO
2428,2000,1849,ATL,TYS
1127,1114,939,IND,ATL
1453,2209,2110,AUS,IAH
376,2210,2105,SAT,DAL
88,1420,1245,LAS,SFO
5203,1506,1345,SFO,TUS
3674,1525,1220,LGA,BNA
4486,1830,1647,GSO,EWR
3555,1530,1415,DEN,MSP
5078,2018,1905,MSN,ATL
2346,1125,1005,LAX,SFO
1678,740,640,DEN,MCI
3404,1135,1048,DFW,TYR
1165,1950,1810,MDW,ICT
1844,1625,955,PHL,PHX
4041,1600,1345,RNO,MDW
4491,1813,1725,PDX,SEA
4018,1835,1720,LAX,SJC
5301,1814,1820,MGM,ATL
4297,724,600,EWR,MHT
3943,1530,1335,BOI,DEN
1984,940,835,LBB,DAL
3281,1254,1100,CMH,LGA
2325,1600,1328,DFW,ORD
2449,1256,1040,DTW,LGA
679,1338,1025,PHX,DCA
1451,2349,2035,MCO,BOS
770,1225,937,DEN,LAS
3664,824,700,ORD,LSE
707,1130,930,DEN,IAD
5653,1135,1000,LAX,AUS
1411,720,600,DFW,LIT
3097,2110,1951,ORD,MSP
1292,1903,1730,ORF,ATL
776,1209,915,PHX,SFO
383,1938,1555,DCA,DFW
5259,1143,1025,DTW,BUF
2515,1002,905,SJT,DFW
1228,1236,1215,JAN,ATL
906,2352,2145,LGA,ATL
4869,1705,1650,VPS,ATL
964,1205,845,MDW,DEN
650,1833,1455,PHX,SEA
318,1015,932,KOA,HNL
440,1025,805,PIT,MDW
1272,1150,1025,LAX,DAL
2109,1940,1755,LIT,BWI
1866,1359,625,ATL,SFO
1217,833,600,EWR,MCO
3580,2316,2110,GSO,MIA
1015,2225,1736,DFW,SAN
3327,1640,935,PIT,LAS
112,943,600,MCO,ORD
348,508,1710,ORD,OGG
4965,1457,1230,ATL,HPN
1962,1202,1015,PHL,DTW
70,1200,703,DFW,SAN
2859,700,525,DFW,SGF
1079,820,625,DFW,CLT
1367,915,645,PHX,SNA
307,2058,2015,HNL,KOA
121,745,610,DAL,MCI
721,2033,1805,LAX,CLT
2974,705,600,ORD,CMI
1117,2049,1247,EWR,LAX
1417,1600,1241,IAH,DEN
5246,1336,1015,CLT,IAH
112,2145,1833,BOS,ORD
1314,2331,2200,CMH,ATL
6458,1155,827,DEN,FAT
661,1215,1100,HOU,MSY
2036,1801,1620,SYR,CLT
4125,953,810,GSO,EWR
321,1000,700,LAX,FLL
2803,805,635,DEN,ATL
277,2148,1819,SFO,FLL
2372,1645,1430,PIT,MCO
1277,2050,1810,MCO,PHL
1627,1310,1140,FAT,DFW
1095,1442,1315,ATL,CLT
138,2034,1655,DCA,DFW
1081,1050,800,LAX,IAD
2120,1249,951,ATL,MDW
3236,2335,1935,BWI,AUS
4841,1446,1329,GFK,MSP
1892,1442,1200,DTW,TPA
7386,2112,1945,ESC,DTW
2036,1434,1240,EYW,ATL
1822,1305,1005,PBI,PHL
661,1707,1238,ORD,PHX
762,848,610,LGA,PBI
5513,1724,1628,CAE,ATL
2720,1046,945,YUM,PHX
717,2357,2105,SLC,SAN
2408,2020,1745,ORD,AUS
2975,2200,2020,HSV,ORD
4588,730,611,SEA,GEG
2123,1650,1345,AUS,DEN
569,2305,1800,RDU,DEN
63,2319,1955,PHX,MIA
2807,700,535,JFK,PWM
5342,1658,1635,EVV,ATL
298,2320,2105,CLE,MDW
1334,1130,938,ATL,RIC
558,859,640,LAX,PDX
4330,2244,1900,RIC,IAH
4210,1520,1345,SLC,PHX
815,2255,1815,LIH,SEA
1472,1103,935,TPA,ATL
481,1740,1500,RSW,DCA
519,1706,1535,CLT,BWI
147,1031,915,LGB,OAK
4987,1025,847,MCI,ORD
2730,2352,2240,DRO,PHX
1337,1655,1555,LAS,DFW
2632,1118,1030,MKE,ORD
1408,1135,855,SLC,OAK
3204,745,600,ORD,XNA
1703,1348,1020,SFO,PHL
3190,1013,900,MAF,DFW
2399,1731,1625,IAH,DFW
430,1332,1000,SFO,JFK
469,1105,1005,LAS,DFW
1471,1141,1102,LIT,ATL
745,1903,1310,CLT,PHX
172,2135,1917,LBE,TPA
5239,1046,805,DFW,ORD
896,1600,1455,BUR,LAS
3138,915,700,MDW,MSY
865,2356,2020,RSW,BOS
1242,946,645,ATL,HOU
2987,750,620,ORD,SYR
1044,1613,1205,MIA,ORD
1100,1010,600,LGA,DFW
1628,1100,825,SEA,ORD
2849,2335,2125,CLE,MDW
270,1555,825,LAX,HNL
4321,2233,2005,MCI,EWR
1799,1647,1445,CLT,LGA
338,1810,1705,SAN,LAS
2259,1315,1128,SLC,MSP
466,1341,1150,DEN,CLT
1433,1835,1610,ABQ,LAS
2038,1707,1520,DCA,ATL
2912,2100,1945,CAK,DCA
1774,2102,1910,CLT,PBI
903,1540,1235,DFW,EGE
2643,1830,1730,ORD,CHO
438,1535,1410,HOU,TPA
1935,2222,1905,TPA,LGA
1889,1718,1630,CHA,ATL
2568,800,640,DEN,MSP
12,1000,900,DAL,HOU
230,2332,2145,ATL,FLL
1185,1855,1517,DEN,SEA
4987,1425,1351,ORD,CLE
4578,1418,1040,BHM,DEN
734,1543,1312,PIT,ORD
3492,2251,1940,CAE,DFW
1988,2151,1735,MCO,MSP
1792,1545,1358,EWR,DTW
338,2028,1730,DFW,DEN
4189,1050,925,RDU,ATL
4986,710,538,LAX,AUS
1723,2154,1955,FLL,CLT
1435,2020,1442,ORD,LAS
2458,1340,1015,BNA,DEN
1513,1242,1110,DFW,ATL
2620,1620,1535,LAX,SAN
3157,1233,1025,ABQ,ORD
1311,1326,1200,ATL,CLT
2529,1855,1645,DFW,FSD
108,544,502,KOA,HNL
3263,1129,1050,ACT,DFW
46,1340,725,ORD,SJC
5977,751,645,IAH,DAL
4506,1229,1107,MSP,BIS
4425,5,2125,BWI,BNA
765,1914,1810,STL,CLT
2463,2345,1855,DFW,LAX
1419,1000,830,SMF,SAN
4684,2110,1950,CID,MSP
683,1220,1010,HOU,STL
425,1709,1635,ORD,CLE
951,1908,1548,MCO,BOS
1727,1947,1615,OGG,SFO
2213,1557,1416,ATL,MLB
1237,1318,1001,RSW,DTW
4588,730,611,SEA,GEG
4727,1405,1200,SEA,SJC
1450,1130,1015,ORD,RDU
3287,1405,1300,HOU,DAL
5448,1930,1810,ONT,SFO
1827,1548,1345,ATL,FLL
6266,1310,1125,TUS,IAH
4661,2010,1605,BWI,SAT
2336,750,10,PBI,LAX
2340,2011,1900,ORD,DCA
851,2047,1820,DEN,PHL
5363,2128,2000,SFO,ONT
112,932,700,EWR,MCO
1647,2248,2000,IAH,ORD
2360,2257,1702,DCA,SLC
5312,905,900,ORD,FWA
1246,1402,1220,DEN,ORD
5333,1454,1402,LAX,SBA
690,1701,1536,BOS,DCA
4303,1705,1449,DSM,IAH
5293,958,906,AVL,ATL
5392,959,905,SFO,SMF
731,42,2150,ANC,SEA
1001,2012,1700,RSW,EWR
3480,1100,905,PHX,OMA
5623,1040,900,BIS,MSP
298,2000,1540,MDW,PHX
173,1430,1351,LIH,HNL
972,1135,1030,LAX,LAS
3281,1254,1100,CMH,LGA
5698,921,822,PIT,IAD
2221,2040,1940,MSY,HOU
827,1315,945,DEN,OAK
2083,1028,645,SLC,BOS
29,1150,1035,ONT,DFW
255,1330,1000,LAX,JFK
4953,1752,1640,GNV,ATL
760,2209,2051,BOS,PHL
2063,1025,830,MSP,DCA
507,804,550,IAH,CLE
919,1840,1705,SFO,LAS
4696,1605,1351,OKC,MSP
102,1735,1620,LAS,IND
1637,1115,755,DFW,BDL
1251,1840,1615,DEN,MIA
1636,1622,1525,AUS,DFW
469,1105,1005,LAS,DFW
3940,1829,1606,DTW,ORD
1159,1009,640,RDU,DFW
1441,1650,1435,ATL,GRR
4030,1015,845,OAK,LAS
5199,2025,1631,IAH,SLC
185,28,2055,LAX,JFK
3771,1000,830,DAL,MSY
815,1030,805,MSY,ORD
3089,2058,2010,ABI,DFW
266,2237,1930,DEN,SNA
1147,2309,2112,PHX,IAH
1614,1418,1115,MIA,EWR
1087,1530,1402,ATL,DAB
5490,1442,1302,SFO,PSP
151,2135,1817,ORD,DEN
182,1515,1355,SJC,SAN
1108,850,630,MCO,CLE
4680,1221,1112,EUG,SLC
6223,1806,1640,PSP,SFO
782,1710,1555,MKE,DCA
349,1250,1125,SLC,DEN
6364,1525,1357,PSP,SFO
1780,1121,940,CLE,CLT
3631,1553,1355,DTW,LGA
5180,1740,1623,LAX,HDN
1882,2048,1520,DTW,SLC
2133,1702,1545,ATL,CLT
634,1006,700,EWR,ORD
219,1900,1815,LIH,OGG
198,825,600,LGA,MCO
771,1432,940,SJU,PHL
2215,1848,1740,FSD,MSP
981,2345,2130,TUS,LAX
6379,1420,1325,ORD,MLI
19,2215,1850,SEA,MCO
2708,1825,1655,TPA,ATL
2248,1335,1020,MKE,DEN
544,750,630,PHX,ABQ
1744,804,630,PHL,CLT
1111,1645,1350,LAS,EWR
3941,603,600,ORD,LAN
3688,1315,1104,DFW,MGM
2505,1514,1400,LFT,DFW
528,1706,1450,BUR,SEA
4784,1214,955,LAS,SEA
740,905,700,SEA,SFO
128,1615,1430,LAX,HOU
4788,1850,1725,TPA,ATL
4527,843,730,SLC,IDA
65,1126,1100,PSG,WRG
1425,2125,1910,ABQ,MDW
1251,2354,2232,LAX,SFO
820,1930,1825,MDW,STL
2352,1535,1355,BHM,MDW
733,2206,1953,SEA,SFO
1768,1450,1035,MKE,PHX
1046,1116,820,LAS,EWR
1988,1353,1150,ALB,CLT
645,2125,1925,SEA,PHX
349,2025,1820,ATL,MIA
2008,2057,1800,MSP,DEN
5546,1205,1115,ASE,DEN
2486,2031,1650,SJU,MIA
5490,1012,841,PSP,SFO
1271,940,630,FLL,PHL
1046,1021,850,MCI,DFW
579,2045,1810,PDX,SAN
630,2106,1759,LGA,ORD
879,1014,815,CLT,DTW
3632,957,815,HSV,DFW
2902,945,854,DFW,GRK
4152,2145,1930,GRR,STL
249,840,700,HOU,GSP
1255,1406,1225,ORD,LGA
3981,1625,1320,PVD,MDW
1467,1650,1250,IAD,IAH
1189,2233,2055,DCA,BOS
4642,1730,1606,CLT,CVG
1554,2012,1649,SEA,EWR
2486,2031,1650,SJU,MIA
2694,2118,2000,BOS,LGA
969,720,620,ORD,BWI
2679,1255,1145,MKE,DCA
1690,1618,1402,BDL,ATL
5345,2247,2155,SHV,ATL
80,2318,2059,DCA,FLL
2672,1915,1730,IND,DCA
94,1607,745,JFK,SAN
1960,825,600,CLT,PVD
482,1750,1550,MCI,MCO
3154,948,800,VPS,DFW
5477,1240,1155,CLD,LAX
552,2223,2145,MSY,ATL
1412,1210,715,DFW,ONT
744,1645,1500,MSP,ATL
3323,1950,1815,LAX,SFO
2143,1803,1625,LAS,ATL
1725,1359,1155,LAS,ORD
4393,1720,1440,SEA,LAS
2601,721,630,LAX,SAN
1604,1040,720,FLL,DTW
1804,1644,1333,DTW,FLL
2563,846,730,CRP,DFW
1159,1959,1819,PHL,BOS
850,1200,1135,BNA,CLT
647,504,200,FLL,IAG
808,913,615,DTW,MCI
19,1205,1100,HOU,DAL
4640,1100,825,DEN,FLL
1605,1549,1330,DFW,MIA
2680,2000,1805,FLL,SJU
7401,749,657,SLC,VEL
3404,1145,1055,DFW,TYR
1714,1723,1310,MCO,MSP
630,2106,1759,LGA,ORD
1098,2118,2000,BDL,DCA
1455,1030,856,DFW,ATL
359,2035,1848,ORD,LGA
2002,1620,1419,BOS,CLT
1698,1810,1610,OAK,SEA
1848,930,728,LGA,DTW
244,2349,1910,BOS,IAH
1334,1130,938,ATL,RIC
740,1005,800,SEA,SFO
1161,1314,1210,MIA,TPA
2172,1925,1745,ATL,TPA
4163,2335,2055,PDX,SAN
3960,1015,930,DEN,OKC
1359,2210,2040,FAT,DFW
5362,823,545,ATL,SHV
5317,1744,1610,CEC,SFO
616,2108,1855,LAS,SEA
690,1913,1600,LGA,ORD
1707,1946,1752,PHX,IAH
158,1549,1355,BOS,DTW
5547,920,600,DEN,ONT
510,1536,1435,SMF,PHX
246,1123,845,SAN,SEA
2284,2250,2010,DCA,ORD
1348,1850,1535,DEN,LAX
1201,2308,2000,FLL,JFK
896,725,600,BWI,ALB
1304,1455,1357,CAE,ATL
2886,1035,935,ORD,ATL
4551,903,625,SLC,RDM
1652,1011,815,MIA,ATL
2773,1730,1630,TPA,FLL
746,901,600,JFK,PSE
220,2235,2045,SDF,BWI
1037,837,647,ORD,BOS
689,1545,1320,ABQ,LAS
4860,1812,1615,DEN,LFT
2971,1750,1440,TPA,AUS
959,1042,720,FLL,BDL
3092,2203,2115,CLL,DFW
2696,1349,1230,PHX,DRO
2773,1530,1415,LGA,CHO
1902,2120,1830,LGA,PBI
648,1955,1810,ORF,MCO
150,1517,1135,BWI,DFW
4259,1921,1743,LBB,IAH
7385,759,605,SLC,EKO
7363,1310,1145,ABR,MSP
312,1645,1438,ACY,MCO
4719,2355,2025,OMA,PHX
3613,1249,1000,ATL,ORD
568,1203,950,LAX,PDX
2457,937,725,BDL,ATL
4999,1244,1230,MOB,ATL
37,1800,1710,CRP,HOU
3858,1730,1535,DEN,BNA
7423,619,530,MSP,BRD
1203,1212,1105,TLH,ATL
1485,1913,1745,LAS,IAH
1393,2355,1810,MDW,LAX
276,1420,1207,EWR,ATL
6522,1730,1700,LAX,PHX
1240,1308,1050,TUS,ATL
2533,1800,1635,LAS,OAK
110,1400,807,ORD,SNA
2077,920,810,LAX,SJC
6171,713,625,DEN,FSD
2389,2222,2059,DAL,ATL
5249,812,530,IAH,DSM
5348,711,600,LAX,SBP
4288,632,520,IAH,MFE
1190,1323,937,SRQ,ORD
3306,1440,1335,SJC,BUR
1872,1700,1459,DCA,MCO
4366,1447,1310,IAH,TUL
1494,1235,1035,HOU,CLT
1761,2221,1945,PBI,DCA
4478,1733,1520,OMA,IAH
496,2255,2140,CLE,BWI
223,2250,1925,BNA,DEN
3498,855,615,ATL,STL
325,1130,945,ORD,LGA
5570,1715,1449,ATL,BTR
861,1854,1354,SJU,BOS
745,446,2359,PSE,JFK
3645,1616,1500,JAN,DFW
3057,740,645,ORD,TYS
242,1350,1110,ABQ,LAX
6273,1556,1311,SLC,SFO
5295,1435,1300,DTW,MDT
1216,2305,2210,TUL,DFW
185,1000,710,RSW,CAK
275,745,715,BNA,CMH
3377,1810,1630,SJC,DEN
745,2105,1645,LGA,IAH
5181,1241,937,ASE,LAX
4763,1140,948,IAD,JAX
4984,2259,1951,LIT,DEN
2980,1903,1810,OKC,DFW
1004,2045,1700,ITO,LAX
1295,1043,907,PIT,ATL
1259,2208,2043,OKC,ATL
455,1815,1540,DAL,ABQ
5365,1524,1352,TUL,DTW
134,2020,1745,DFW,DCA
1282,2046,1824,LAX,ORD
2865,1500,1320,MCI,BNA
1026,1520,1430,AUS,HOU
1251,2252,2125,MCI,DFW
379,805,630,MYR,ACY
687,2258,1923,LAX,BOS
8,630,2250,LAS,HNL
801,1145,1035,DAL,AMA
6169,1251,1125,ABQ,IAH
3918,1645,1240,MSP,PHX
501,1220,620,MDW,SEA
3184,1133,1045,DFW,GRK
1464,2308,1730,EWR,DEN
2500,2140,2045,GSP,ATL
5265,1529,1345,ATL,CHO
306,1552,800,MIA,LAX
2312,2029,1920,MIA,MCO
2046,2215,1646,ATL,PHX
613,1935,1700,SEA,LAS
3329,1025,845,JFK,CMH
520,1009,750,BUR,SEA
3023,845,624,DFW,VPS
421,908,725,DEN,JAC
2435,2258,2155,DLH,MSP
1129,853,700,ATL,PBI
360,1823,1600,PDX,LAS
4588,1147,1033,DFW,IAH
5319,844,700,LGA,PIT
6167,1558,1455,ORD,CWA
895,2152,1855,PHL,ORD
4574,2315,2205,BDL,BWI
84,841,730,BOS,JFK
481,1740,1500,RSW,DCA
128,2206,1427,ATL,SEA
622,735,640,AUS,DAL
1973,1452,1310,IND,CLT
5540,1618,1454,ROA,ATL
548,717,640,SEA,BLI
569,1451,1235,PHX,SAN
212,1429,605,JFK,LAX
6246,1203,1045,FAT,LAX
1742,2029,1912,FAY,ATL
590,1335,955,MCI,PHX
1336,2053,1900,BOS,DTW
714,735,625,DAL,LBB
1598,2110,1900,IAD,MCO
19,1429,1100,LAX,JFK
3919,1035,925,BUF,BWI
896,15,2225,FLL,SJU
1760,1356,1125,CLE,TPA
4967,1455,1127,IAH,ASE
599,1851,1737,LAX,LAS
5304,1437,1318,MSP,BIS
1725,2031,1850,SFO,LAS
623,1139,1120,SAN,PHX
1131,1239,925,DFW,LGA
182,1915,1805,LAS,LAX
6100,2113,2016,PIA,ORD
1172,1123,950,DEN,ORD
1773,1020,855,ATL,TPA
365,1235,1000,DFW,DCA
1566,1424,1212,DEN,MCO
3028,1609,1448,DFW,LRD
415,2326,2001,LAX,JFK
1535,1315,1125,PDX,DEN
4735,644,613,MKE,CLE
2336,2149,1410,PBI,LAX
2980,1903,1810,OKC,DFW
1084,1459,1313,BOS,RDU
635,1849,1530,FLL,SWF
1695,832,730,MIA,MCO
2527,1400,1210,DFW,MOB
2363,659,600,DFW,OKC
6310,1701,1606,PSP,LAX
4638,1054,750,CVG,MSP
586,1820,1655,RDU,ATL
4494,1840,1650,MSP,ICT
576,1740,1505,PHX,CMH
3367,1658,1555,HOU,DFW
1935,2030,1745,PBI,PHL
1146,2248,2040,RIC,FLL
2851,1635,1345,PHX,PIT
