FLIGHT_NUMBER,SCHEDULED_ARRIVAL,SCHEDULED_DEPARTURE,DESTINATION_AIRPORT,ORIGIN_AIRPORT
627,2208,2105,OAK,PHX
813,1844,1534,FLL,HPN
5330,1749,1555,GSO,LGA
220,1321,1123,ORD,RSW
5159,2050,1900,EYW,ATL
35,1510,1130,DCA,DFW
278,2335,2050,DAL,DCA
4733,1405,1204,ICT,ORD
1451,2107,1814,IAH,ORD
47,2105,2010,SAT,HOU
53,1810,1530,DTW,MSP
1346,2133,1815,CMH,DFW
1974,2106,1840,DCA,FLL
235,900,710,BOS,CAK
3560,1340,1240,LAS,BUR
3211,920,800,BOS,BWI
5413,1224,1206,MDW,DTW
1885,2156,2015,BUF,CLT
1374,1925,1641,SLC,OAK
2366,2105,1804,ATL,DAL
413,2245,2115,STL,DAL
736,1745,1410,DCA,DAL
2803,805,635,DEN,ATL
424,1010,700,PHX,ORD
600,1430,1325,BUR,OAK
1843,1712,1558,ATL,CLT
555,2300,2105,TUS,DEN
1035,1945,1555,STL,PHX
1371,742,550,SLC,MCI
4020,1700,1345,TPA,SAT
695,725,605,RNO,LAS
3322,915,815,DFW,ABI
3663,1640,1616,ORD,DTW
4969,1500,1402,IAH,AUS
1186,1209,1100,JAX,ATL
1874,2021,1815,DCA,MCO
928,2135,1815,TTN,STL
1019,1,2107,SEA,IAH
857,830,700,SMF,LAS
923,920,730,FLL,SJU
3467,1600,1400,PDX,TUS
453,1506,1256,AUS,CLT
1510,1253,1128,IAH,TPA
2140,2110,1850,SLC,LAS
6151,1115,1013,ORD,GSO
126,1325,1150,OAK,LAS
975,1630,1448,DFW,MSY
862,1116,835,MCO,DCA
1833,1238,715,ATL,TUS
4721,1600,1315,BDL,RSW
2184,1830,1657,ATL,SDF
3182,1410,1310,FSM,DFW
3204,745,600,ORD,XNA
3368,1438,1215,PIT,ORD
2419,1655,1540,LAX,SFO
90,800,543,ORD,DFW
2224,1655,1105,DTW,PHX
4334,1104,916,EWR,CMH
4972,1124,700,ORD,BOI
352,2125,1820,LGA,ORD
3479,950,700,SLC,SAN
4606,1209,912,IAH,ELP
4699,1209,1125,RAP,MSP
768,1710,850,BOS,SAN
5441,825,718,SBP,SFO
2700,2135,2000,SFO,SAN
1150,1342,1220,SFO,LAX
205,1450,1310,OAK,LAS
2281,1800,1625,IND,ATL
1579,1708,1357,MIA,DTW
300,1235,816,ORD,TUS
913,1622,1513,MCI,DTW
1994,1350,715,JFK,PHX
1041,2033,1813,CLE,ORD
1866,1359,625,ATL,SFO
2655,1124,755,RSW,JFK
5125,1820,1757,JAN,ATL
730,2000,1635,ATL,STX
1974,1210,1040,SMF,SAN
2355,2359,2152,LAX,ATL
1714,1935,1755,MKE,LGA
3307,1005,724,DFW,BIS
6441,2114,2000,BUR,SFO
1031,1036,700,HOU,BOS
619,2027,1830,IAH,FLL
2238,1500,1320,DCA,ATL
685,2341,2130,DEN,MCO
2316,1920,1221,DTW,LAS
4924,1940,1735,MKE,RSW
165,1620,1300,LAX,EWR
5334,1248,1150,ATL,ABY
3488,859,600,MIA,BHM
761,2220,2130,LAS,DEN
3014,1024,700,MIA,MEM
4974,923,800,ABQ,DEN
5445,659,605,SFO,SMF
2384,854,615,SLC,SMF
554,1439,1205,PSP,SEA
5157,2109,1900,OMA,IAH
3947,1513,1315,LAN,ORD
260,2343,2112,ORD,IAH
603,2013,1820,PHX,DEN
183,2054,1757,MCO,JFK
1329,1100,720,MCO,MCI
1320,1300,800,STT,JFK
6473,1906,1523,DEN,EUG
753,1305,1050,SFO,SEA
2388,2200,2115,ABQ,DFW
703,1446,1129,LAX,JFK
1649,810,615,IAH,FLL
4465,1130,1025,LAS,BUR
2059,1326,1155,CLT,DCA
3662,1355,1300,DAL,AUS
21,2210,1930,SEA,ORD
1351,1025,745,ATL,EWR
764,1740,945,DCA,PDX
3475,1425,1305,ORD,CID
2392,1136,900,PHX,MSP
4960,2118,1859,BTV,ATL
833,830,700,SAN,SMF
3950,1652,1552,DEN,MOT
3134,1040,935,BNA,STL
395,1920,1602,ORD,SJU
141,2200,2005,ICT,MDW
1703,2128,2003,SNA,SFO
1107,1632,1359,DEN,EWR
475,1856,1715,CLT,TPA
665,1959,1700,PBI,EWR
1545,806,527,IAH,IAD
985,1857,1450,MIA,ORD
4828,910,705,SEA,PHX
1439,1905,1750,BWI,BUF
2790,1440,1300,OAK,PDX
1559,1552,1405,DEN,PHX
1194,1530,1300,LAX,ORD
56,2250,1445,JFK,PSP
4661,1400,1205,DAL,BHM
2373,2335,2110,BUF,MDW
2111,1534,1316,ATL,GPT
504,2130,1915,EWR,ATL
692,1532,1145,HNL,PHX
1669,645,630,SAN,TUS
2525,2105,1946,DFW,CRP
4894,1535,1402,ATL,FAY
3398,1315,600,ATL,LAX
914,1935,1205,ATL,SFO
1493,1905,1635,DTW,ORD
95,2340,2050,ANC,SEA
1173,1800,1451,MCO,IAH
1274,1821,1426,OGG,LAX
1408,855,612,SLC,OAK
212,1420,605,JFK,LAX
2378,1422,1255,LAX,SFO
2040,833,620,PHL,MCO
2609,1814,1650,SMF,LAX
1733,1903,1534,DEN,SFO
498,2156,1550,DCA,PHX
1267,2048,1857,PDX,DEN
601,909,601,FLL,JFK
4112,1235,1010,ISP,MCO
4612,2122,1955,CIU,DTW
1204,730,630,LAS,DAL
2353,905,700,ATL,CAK
947,1700,1600,LAS,DAL
672,1835,1445,LIH,PHX
2055,1340,1205,RNO,SAN
2501,1651,1535,GEG,MSP
6345,1329,1256,DEN,LNK
1612,1553,1300,MCO,EWR
1857,2354,2220,MCO,CLT
621,1520,1305,LAS,BNA
4090,1900,1737,ABQ,IAH
1590,1600,1430,HOU,TUL
2996,1244,1055,VPS,DFW
114,955,825,MKE,LGA
5458,1125,1010,SFO,SBP
4916,828,600,ATL,HPN
5165,1532,1230,ATL,GRK
1169,1229,955,LAX,ORD
212,2158,1845,ATL,SAT
5407,1836,1700,BOS,RIC
1221,1349,1203,LGA,DTW
2091,1257,1130,TPA,ATL
1911,1835,1735,SNA,LAS
1612,1125,1030,SAT,HOU
1896,1245,1020,DEN,PHL
2280,946,836,BOS,EWR
1784,1935,1750,BWI,PWM
3171,1450,1220,PBI,BWI
875,2100,1806,ATL,TUL
1895,2151,1930,PHL,TPA
2142,2211,1930,ATL,EWR
391,2123,2034,HNL,ITO
805,1109,845,ATL,PHL
294,1620,1240,ORF,DFW
280,55,1935,MDW,LAS
5418,1849,1742,SFO,SBP
1620,1302,1015,RDU,ORD
3259,910,735,ORD,HPN
2253,2140,1840,PBI,JFK
695,1322,1140,CLT,TPA
1430,820,710,BDL,BWI
2,730,630,DAL,HOU
1648,1010,700,DFW,TUS
1794,1729,1400,PHL,MSP
1701,1039,729,FLL,EWR
4612,2122,1955,CIU,DTW
89,837,520,MIA,IAH
5431,1105,1018,MKE,ORD
5230,905,559,ATL,CID
347,1630,1546,HNL,KOA
162,1645,1535,BNA,DCA
1392,1505,1400,DFW,SAT
1960,2255,2025,TPA,BWI
689,1850,1700,ORD,LGA
6178,1345,1220,EWR,IAD
2023,1350,1120,PHX,MSP
3414,1515,1400,OAK,ONT
3031,1238,959,ATL,LGA
1070,1530,1320,PHX,LAS
1414,940,830,LAX,SLC
66,1622,1532,CDV,ANC
851,2047,1820,DEN,PHL
3587,935,825,BWI,RDU
2531,2345,2020,RDU,HOU
2868,1420,1115,ALB,FLL
178,1205,1035,SMF,LAS
1393,1535,1207,DFW,SJU
567,2300,2125,LAS,SFO
132,1738,1335,PHL,DFW
2058,2126,2015,BOS,PHL
1392,1323,1215,SAT,DFW
1106,1240,1010,SFO,STL
4663,1614,1417,EWR,CVG
553,1617,1316,PBI,JFK
562,1920,1545,MCO,MDW
2842,1200,1040,CMH,BWI
1387,1215,840,IAD,DFW
828,1105,835,MCI,DEN
5615,1525,1414,SFO,SBA
3156,1303,1205,DFW,SJT
2732,1853,1620,PHX,SBA
1661,1317,1055,DFW,MIA
4449,1345,1213,IAH,GPT
571,928,825,FLL,TPA
1885,1750,1510,IND,RSW
3034,2038,1930,JLN,DFW
867,2103,1750,ATL,SAT
3337,1215,910,LEX,DFW
5599,1308,1216,GRR,DTW
1460,935,750,PHX,DFW
1995,2315,1935,SJU,MCO
1078,900,645,ATL,PNS
1376,2231,2055,OMA,ATL
862,1359,1154,DCA,MCO
903,1540,1235,DFW,EGE
1129,1814,1645,DFW,IND
1390,2230,1910,DEN,SMF
512,1200,1035,LAS,SJC
1122,1645,1555,BNA,TPA
1269,1620,1505,LAX,SMF
5971,1850,1745,DAL,IAH
4749,2013,1725,SLC,ONT
1524,1535,1055,DFW,LAS
1176,1014,855,SNA,DFW
1782,2114,1325,CLT,SEA
3108,1848,1650,GRR,ORD
5358,915,815,XNA,ATL
5520,36,1858,MSP,LAX
450,1353,1145,PHX,LAS
4871,1807,1557,ATL,MOB
2001,1306,1000,FLL,PHL
1455,1143,829,LAX,EWR
639,1331,1053,TPA,DTW
158,1305,1200,STL,MDW
1889,1822,1630,BDL,CLT
4563,943,824,CLE,IAD
939,941,724,IAH,DTW
5479,1220,1010,MBS,ORD
555,2144,2111,HNL,OGG
3267,1650,1300,TPA,MKE
2155,2145,1935,LAX,ATL
1433,650,545,DFW,SAT
1574,2325,2110,ORD,MIA
3760,1145,1025,HOU,MAF
857,830,700,SMF,LAS
1754,1721,1350,CLT,AUS
1752,2247,1755,SJU,PHL
1872,1416,1150,MCO,DCA
1350,2040,1915,HOU,ATL
7396,720,628,SLC,TWF
420,1719,1354,ORD,DEN
3581,1925,1735,MKE,BOS
172,2135,1917,LBE,TPA
4307,1325,1125,MCI,IAH
1451,1805,1640,MKE,MCI
134,1625,1335,STL,DEN
1438,1159,835,CLT,IAH
3298,1441,1255,ORD,XNA
3696,2030,1850,PNS,DFW
727,755,615,BWI,BOS
2151,1520,1400,LGA,BOS
2061,1006,730,ATL,PHL
1378,2000,1759,ATL,ORF
1831,910,600,ATL,BOS
4992,1219,1108,BQK,ATL
2563,1600,1511,SNA,SLC
2986,940,810,BWI,GSP
998,1025,905,DEN,AUS
4630,1828,1735,LFT,IAH
50,1828,1546,MSP,RSW
1079,1603,1320,DFW,ELP
1429,1310,1010,ATL,DAL
1328,1230,1135,OKC,DFW
4869,2128,1915,FAR,ATL
2018,1025,855,MCO,ATL
1197,2135,1605,SFO,ANC
785,1645,1315,ATL,MSP
3542,1327,1145,MIA,CHS
1895,1203,1000,PHL,ATL
1777,1845,1559,RSW,DCA
212,1420,605,JFK,LAX
2362,16,1600,JFK,LAX
5640,955,830,SBA,SFO
1181,2100,1620,MCI,LAS
4595,1210,1040,MSP,MOT
337,1610,1424,ORD,LGA
769,2200,1810,SAN,BOS
1592,2359,2055,BOS,ORD
1614,1444,1204,DFW,ELP
3266,1536,1151,IAD,OKC
516,2001,1740,PHX,ATL
1559,2258,1855,MIA,ORD
741,2114,1810,SAN,PHL
1091,834,725,JAX,ATL
487,1725,1625,ISP,BWI
4299,1216,1059,ROC,EWR
1175,1142,935,IAH,MIA
1253,2359,1611,IAD,LAX
3954,1534,1144,EWR,OMA
6431,1405,913,SAT,LAX
63,2319,1955,PHX,MIA
2114,1355,1230,BOS,DCA
239,1425,1047,RSW,BOS
8,506,1745,DFW,HNL
3462,2120,1830,CMH,MIA
1083,1055,805,AUS,MDW
33,2044,1705,PDX,BOS
1341,2115,1955,OAK,SNA
935,2005,1835,PHX,SAT
245,1934,1830,SAN,LAS
2996,1530,1310,DFW,VPS
5252,1355,1050,ATL,OMA
4157,1010,750,DTW,ORD
38,1425,1325,HOU,HRL
549,2100,1630,SJU,ATL
326,959,728,JFK,TPA
3337,1215,910,LEX,DFW
1764,2109,1945,MDT,CLT
425,1650,958,JFK,PHX
483,1755,1550,JAX,BWI
4561,2035,1920,OAK,LAX
6379,2122,1811,SAT,ORD
3208,1740,1555,MDW,LGA
1413,2357,2255,SAT,DFW
5454,1700,1608,SFO,SMF
745,1204,845,PHX,PHL
651,2355,2125,BWI,FLL
565,1725,1521,LAS,ORD
5150,1153,1016,MDW,MSP
4419,1111,841,XNA,EWR
6333,1531,1437,SAN,LAX
296,1826,1720,SAT,DFW
3273,1055,935,DEN,DAY
579,601,2245,CLT,SAN
1538,1136,716,LGA,IAH
5402,2137,2045,SFO,SMF
5943,1420,1315,DAL,IAH
3927,1019,845,MAF,IAH
1403,841,715,LAX,AUS
1406,553,2230,DTW,LAX
867,836,715,LAX,DFW
5686,1821,1719,PIT,IAD
4657,1714,1403,OMA,SLC
139,1545,1505,MSY,ATL
954,1015,855,SJC,SAN
992,1915,1805,MDW,DCA
4732,1416,1220,ATL,SBN
5565,1734,1615,OAJ,ATL
406,2125,2010,DEN,AUS
3556,1113,941,ORF,LGA
1193,1204,1023,SFO,SAN
451,523,155,FLL,PBG
423,1905,1525,LAX,JFK
2378,710,600,MCI,STL
5465,2356,2318,DVL,JMS
833,1720,1155,IND,PHX
1129,2255,2025,CLE,TPA
5365,1149,1050,SBP,LAX
1266,2105,1300,MCO,SFO
1969,923,730,RSW,CLT
1026,1630,1550,ELP,AUS
1566,2238,2050,DSM,DFW
4239,2004,1838,IAH,JAN
4966,1348,1055,SUN,SFO
694,1845,1455,HNL,PHX
1177,1059,755,FLL,CLE
4200,1157,1029,CLE,DCA
1618,1650,1412,EWR,TPA
1063,1805,1540,SLC,ORD
1786,1655,1445,LGA,ATL
1665,1907,1706,ORD,TPA
1513,1640,1255,DCA,DAL
1548,957,700,RSW,CLE
4923,1125,640,AUS,SAN
938,1359,1108,JFK,BQN
5324,1242,1132,FAR,MSP
1074,1840,1511,MSP,SLC
2542,1604,1255,CRW,DFW
1466,2207,2049,DAB,ATL
729,2303,2045,SMF,ATL
493,959,725,PHX,CMH
578,1635,1340,HOU,MDW
1346,1352,1215,CAK,ATL
426,2250,2110,SMF,DEN
1535,2050,1914,IND,ATL
2433,1340,1220,LAX,DFW
2570,1719,1540,DFW,PIB
332,2040,1737,JFK,SJU
1095,1145,1030,CLT,ATL
1502,843,600,JFK,FLL
1911,1158,1010,PSP,MSP
2471,725,610,SAN,LAS
1471,1458,1221,ATL,LIT
1105,1335,1116,DFW,PBI
3370,1018,900,DCA,JFK
154,2325,1955,MCO,ORD
611,815,653,CLT,RIC
3949,1102,930,ORD,MCI
1530,2143,1400,IAD,LAX
1246,1910,1725,SFO,DEN
388,1930,1800,SMF,SAN
6321,837,743,SAN,LAX
2474,2156,1700,DFW,LAX
3638,1208,1050,COU,ORD
1155,2008,1700,FLL,EWR
3263,1129,1050,ACT,DFW
4732,50,2130,MDW,DEN
269,1435,1402,OGG,KOA
2885,845,820,BNA,CMH
2941,1557,1540,ORD,DAY
450,1621,1445,SLC,PHX
162,1630,825,EWR,LAX
66,2326,2010,SEA,JNU
2502,1055,725,DFW,RAP
4974,720,627,DEN,BIS
1570,1752,1555,LAS,ORD
355,1956,1805,ORD,LGA
1812,10,2211,BOS,CLT
2404,1724,1355,SJU,MIA
1890,1453,1315,MCI,CLT
2997,2032,1905,BNA,ORD
1410,1314,1049,BOS,JAX
599,1149,1033,LAX,LAS
2259,1240,1120,SMF,LAX
3635,1210,1030,PNS,DFW
2125,1149,956,BWI,ATL
3600,1823,1655,GPT,DFW
1841,1623,1430,RSW,CLT
1003,1107,1000,PSP,DFW
1790,1020,750,MSY,EWR
2503,1920,1700,SAT,ELP
254,1825,1720,BUR,OAK
2591,1725,1345,SJU,MCO
3942,1707,1547,ORD,STL
288,2310,2005,BOS,ORD
706,1846,1135,CLT,LAS
6360,2150,1909,SLC,SFO
5367,1343,1235,RDD,SFO
5290,650,553,ATL,ABY
2079,911,645,DTW,BOS
287,735,610,DEN,STL
2886,858,610,ATL,ORD
1434,650,112,MSP,LAX
974,1020,720,SEA,SAN
888,830,710,OAK,BUR
3689,1913,1705,CVG,ORD
1440,1204,800,DFW,JAC
4541,1030,630,BWI,AUS
1765,1736,1611,MCI,CLT
5629,741,605,SFO,PSP
4650,1439,1350,DTW,LAN
203,1620,1505,JAX,ATL
23,1755,1340,EWR,HOU
2935,1851,1655,STL,LGA
605,2310,2155,ONT,SMF
2194,2128,2104,GPT,ATL
4567,1335,1120,PHX,SAN
1127,910,812,LAS,DEN
1526,2230,1900,LAX,EWR
746,1710,930,ATL,SEA
695,1652,1359,MCO,HPN
491,1018,811,PHX,DEN
1856,1255,1116,ATL,MLB
4279,1935,1725,PHX,LAS
5236,1600,1402,ORD,MEM
1756,1115,811,TPA,EWR
2399,1940,1825,DFW,IAH
1148,755,635,SAN,SJC
2173,1023,900,DCA,LGA
1444,2155,1812,MCO,ORD
3168,1909,1645,LGA,SDF
154,1033,902,ANC,OTZ
1880,1232,1000,MCO,DCA
465,1435,1240,PHX,HOU
163,1825,1300,BHM,LAS
2708,1623,1415,PHX,PSP
3327,1735,1620,CRP,DFW
2675,1115,1010,SJC,BUR
6619,1657,1605,PHX,YUM
3631,842,740,TUL,DFW
4612,2121,1955,CIU,DTW
1735,2149,1748,LIH,LAX
600,1805,1607,ATL,FLL
2545,1423,1130,TYS,DFW
4900,1515,1230,TPA,BNA
311,1119,915,SEA,SFO
2144,1350,1225,MCO,ATL
1116,1915,1745,MSP,ORD
948,1155,1010,DAL,STL
4148,1455,1130,BWI,MSY
2302,1825,1630,DFW,MCO
2367,1420,1113,ATL,ICT
745,1114,840,SFO,DTW
1703,1315,1020,TPA,HOU
734,1432,1220,MCO,SJU
5482,1613,1454,CRW,ATL
553,1617,1316,PBI,JFK
5534,756,530,ATL,BTR
908,2005,1710,SJC,MDW
1626,1350,1020,DEN,SFO
573,913,630,PDX,SAN
5464,713,616,DEN,LAR
2434,1720,1620,LIT,DAL
2784,1415,1255,RNO,LAS
7438,1418,1215,SLC,EKO
4618,2159,1900,JAX,IAH
3367,1637,1530,HOU,DFW
4789,1443,1315,BIS,MSP
6270,1139,1040,RNO,SFO
146,2,2100,BOS,MIA
4173,1040,904,BHM,IAH
1750,950,730,ATL,MSY
2570,2134,1935,SAN,MSP
1362,1800,1710,SJC,PHX
4303,1610,1449,ABQ,IAH
3696,2030,1850,PNS,DFW
188,2031,1830,MYR,LGA
1673,1020,746,DEN,LGA
131,1738,1424,DFW,PHX
4466,1633,1430,MCI,IAH
4345,1809,1708,IAH,CRP
1417,1032,843,PDX,SFO
2730,2103,1945,DRO,PHX
2038,2351,2204,PVD,CLT
1907,1335,1120,CLT,BNA
4997,855,730,TUL,HOU
247,1942,1859,HNL,KOA
3475,1410,1305,ORD,CID
1694,2030,1538,DFW,SAN
1524,1416,830,ATL,SLC
1667,2209,2102,MYR,ATL
1116,2020,1848,ORD,MSP
677,2215,2110,SAN,LAS
3188,1945,1625,MDW,DEN
3945,1815,1620,STL,HOU
1430,2002,1728,IAH,DCA
579,2045,1810,PDX,SAN
2024,1502,1315,DEN,PHX
5082,1452,1210,ATL,BMI
1277,8,2210,MIA,CLT
530,2322,1950,OMA,PHX
1293,1540,1500,MSY,ATL
1149,1427,1215,DEN,MCO
931,1220,930,HOU,MDW
2420,755,645,MDW,ROC
770,2055,1655,LGA,DAL
682,2329,1810,MCO,DEN
3338,755,556,DFW,GSP
3369,2003,1915,BMI,ORD
147,2010,1740,BWI,FLL
334,920,805,LAX,OAK
4452,1509,1349,LAX,OAK
60,2200,2100,DAL,HOU
944,920,545,DEN,SMF
1565,1629,1450,IAH,RSW
4,2106,1230,JFK,LAX
6433,2338,2235,FAT,LAX
4569,1300,1009,SLC,BUR
1809,2145,1935,PHX,ONT
6245,1057,923,PSP,IAH
2757,1535,1420,OAK,ONT
668,848,610,PHL,RSW
2256,1640,1345,PHX,MDW
3270,1415,1246,DFW,CHA
736,1745,1410,DCA,DAL
6437,2233,2005,DFW,ORD
1550,1210,1040,DEN,HOU
106,210,2140,SEA,ANC
2420,1931,1816,GSO,ATL
3132,1550,1526,ORD,DTW
487,1000,835,HOU,OKC
480,850,600,PHX,SMF
419,1530,1220,BOS,MKE
1224,1747,1335,EWR,DFW
116,1750,1455,HOU,ABQ
4109,1036,819,IAH,CLE
376,1300,1133,DFW,IND
761,2245,1945,PBI,LGA
523,1115,955,BNA,PNS
1129,1814,1645,DFW,IND
2301,1203,950,ORD,DFW
2498,2319,2005,CLT,DFW
140,2135,1850,MCO,BUF
6093,2152,1920,CRW,ORD
5096,2221,1955,OMA,LGA
6,2055,1305,DCA,LAX
155,852,817,HNL,OGG
921,1205,1140,MDW,CLE
176,2227,1925,BDL,SJU
3750,805,715,AUS,HOU
303,953,915,LIH,HNL
2346,45,2205,DCA,ORD
3140,2120,2010,OAK,BUR
544,1255,1115,HOU,MCO
7379,1030,930,SLC,CDC
1641,1553,1300,MCO,EWR
1434,2349,1615,LAX,HNL
5048,1413,1250,ATL,GSO
5543,1641,1402,BOI,SFO
1233,1445,1250,ATL,ORF
2479,2227,2046,MDT,ATL
5950,1914,1719,XNA,ORD
1668,1534,1329,BOS,CHS
6064,1602,1505,MSN,ORD
405,1442,1320,LAX,DEN
2475,1140,1035,MKE,ATL
2023,1340,1055,PHX,ORD
473,1719,1603,ORD,BWI
3233,1840,1340,MCI,SAN
2257,1557,1310,SLC,SNA
5582,905,815,TYS,ATL
4278,1855,1600,PHL,MDW
1029,1530,1220,BOS,MKE
4295,1655,1140,DAL,OAK
4122,1125,859,SDF,EWR
69,1305,1000,SFO,IAD
4552,2345,2158,IND,IAD
741,2118,1810,SAN,PHL
1640,1256,1050,DTW,ATL
2550,1233,1138,SNA,SLC
1604,2009,1830,BNA,DFW
4637,1428,1216,DTW,MKE
3659,1510,1430,MSY,TPA
2532,2125,1751,LAX,BOS
1393,1925,1740,SFO,DFW
1191,1313,937,TPA,ORD
5221,1638,1257,ORF,IAH
2379,840,625,DFW,RDU
494,2143,1955,DEN,PHX
78,1130,1005,ATL,SDF
5412,1113,900,DTW,MDW
2069,905,600,BWI,MKE
1602,2157,1908,SEA,IAH
1752,2247,1755,SJU,PHL
985,1745,1600,MSY,DTW
4413,827,720,DAL,IAH
874,817,640,CLT,MCO
1025,1518,1315,CLT,MIA
1457,1924,1631,SLC,SEA
5307,1630,1547,LAX,CLD
2053,1327,1140,TPA,CLT
1362,2054,1910,OMA,DFW
236,1507,740,IAD,LAS
285,1603,1430,SAN,IAH
2899,2123,1830,RIC,ORD
4580,1650,1517,MKE,EWR
365,1014,856,LGB,SMF
4751,2343,2005,DSM,SLC
1700,1425,1255,PHX,SAT
5400,1723,1621,TRI,ATL
1131,1239,925,DFW,LGA
550,2020,1755,AUS,BNA
724,2100,1355,SFO,HNL
329,1204,1000,SEA,SJC
1487,1055,850,DFW,OMA
3153,1306,1010,TLH,DFW
26,2225,1500,PDX,HNL
5416,1941,1813,SFO,ONT
5303,2050,1920,GRK,ATL
938,2325,2111,ACY,RSW
570,1518,1212,BOS,FLL
1511,1710,1446,DFW,FLL
4831,2040,1820,SAN,PDX
4338,850,600,PHX,OAK
1281,1400,1029,PHX,EWR
1263,2105,1356,SFO,KOA
2104,2052,1935,DEN,MSP
45,2355,1925,RSW,MSP
5261,2132,2039,SHV,ATL
2049,1038,810,SFO,ATL
42,930,825,ANC,BET
1097,1944,1200,RDU,LAX
329,1204,1000,SEA,SJC
2699,1005,855,STL,BNA
1527,1936,1618,DFW,PHX
4117,943,859,CLL,IAH
2234,2328,2145,BDL,DTW
699,1546,810,RDU,LAX
1536,1621,1542,ORD,PIT
1059,1000,810,LIT,BWI
1138,1545,1135,LGA,DFW
330,2105,1325,FLL,LAX
72,1533,845,ATL,LAS
248,1700,1555,STL,MDW
3607,905,729,DFW,SGF
4121,1800,1615,DEN,BOI
3249,1228,1015,CLE,ORD
1542,1535,1445,AUS,DAL
1029,205,2222,BQN,MCO
1559,1803,1240,MCO,DEN
334,925,805,LAX,SFO
573,1455,1340,LAS,MCI
2176,1212,1100,LGA,DCA
406,2325,2155,GEG,DEN
764,1008,835,BOS,IAD
214,1205,627,IAH,SMF
1034,1330,1215,ONT,SMF
406,1545,950,DTW,PHX
3202,1804,1530,IND,JFK
4690,2228,1952,AZO,MSP
26,2215,1345,JFK,SFO
989,1859,1717,DCA,BOS
1024,935,615,MCO,PVD
1892,1450,1206,DTW,TPA
2338,1404,1220,DCA,ATL
1578,2029,1556,BOS,IAH
1973,1650,1545,SJC,LAX
1816,1525,1318,DCA,TPA
2609,1330,1150,OAK,DEN
1585,1427,1232,PIT,BOS
1999,2108,1704,MSP,PHX
647,1134,1115,ONT,PHX
775,1830,1645,MDW,TPA
1273,1315,1132,LAX,IAH
1752,2135,1920,ABQ,MDW
127,1522,1230,MCO,EWR
1762,1512,650,JFK,LAX
1189,1040,922,IAH,MSY
881,2139,1756,SJU,MCO
165,1740,1705,HNL,OGG
2506,1648,1435,ATL,ECP
28,2250,1500,MIA,LAX
4971,2012,1907,IAH,AUS
940,1445,1120,DEN,PDX
5317,1907,1730,CEC,SFO
769,1819,1545,MCO,PHL
1567,2246,2050,SAN,ATL
2334,2049,1855,FLL,ATL
472,2110,2000,PVD,BWI
441,926,600,LAX,JFK
5557,1227,1135,RST,MSP
481,1358,1105,SEA,SAN
1808,1158,1040,CLT,ATL
5420,1651,1612,MLU,ATL
5197,1707,1605,CAK,DTW
104,2129,1825,JFK,SJU
2168,1130,917,LAX,MSP
4390,1130,1013,IAD,CLE
226,1526,1447,OGG,HNL
601,29,2158,SEA,LAS
1543,1835,1555,SAN,IAD
478,1445,1345,BUR,SJC
615,934,700,SEA,LAS
885,924,739,RDU,JFK
182,540,2130,EWR,SFO
345,1042,1004,LIH,HNL
553,1244,1000,SEA,PSP
1300,1148,645,DFW,SNA
6474,2250,1955,ABQ,LAX
1960,1930,1640,BWI,MDW
1402,1243,1100,LAS,ATL
838,902,610,JFK,BQN
1726,1602,1407,FLL,ATL
1672,855,2313,DEN,OGG
1522,1135,1005,ATL,SDF
791,1407,1100,LGA,ORD
3214,1019,800,DTW,ORD
853,2050,2035,SNA,PHX
2607,1307,1045,CVG,RSW
2459,2027,1530,DFW,LAX
1780,834,600,CLT,MEM
4404,2254,2157,PVD,EWR
731,2336,2145,BOS,DTW
1681,910,630,MCO,PIT
624,2300,2055,LAS,PDX
2409,850,615,ATL,PHL
1219,1633,1145,LIH,DEN
4717,1040,920,MSP,CLE
883,2253,2000,MCO,JFK
1212,1625,1344,EWR,MCO
4687,1544,1332,CVG,EWR
628,1912,1740,DEN,IAH
949,1450,1250,MSP,TTN
597,542,115,FLL,MSP
5464,713,616,DEN,LAR
392,2005,1915,ITO,HNL
260,24,2209,MCO,IAD
1190,1025,855,STL,MCO
1770,2137,1950,SEA,MSP
2368,1901,1740,MSY,DFW
675,923,650,MSY,JFK
5573,1007,811,LIT,ORD
3648,1400,1239,DFW,CRP
4817,1615,1330,TPA,PHL
4606,1800,1646,LAX,LAS
3473,10,1930,DTW,DEN
4657,1710,1400,JAX,MDW
5321,1142,945,MKG,ORD
2980,1903,1810,OKC,DFW
6531,1455,1335,LAX,SAT
3780,1705,1605,DAL,SAT
55,1040,920,IAH,ATL
1347,1155,935,IAD,RSW
2108,1054,930,BOS,DCA
1336,923,610,DFW,PHX
521,1944,1740,SEA,PHX
5378,1510,1339,RST,ATL
1393,1735,1625,LAX,OAK
425,1647,1200,SJU,JFK
3496,1055,850,FAT,SEA
4299,805,635,ATL,RDU
3558,1940,1839,DFW,TXK
146,1640,1430,MDW,DAL
745,2133,2020,ATL,CLT
1746,1409,1130,MCO,PHL
5339,905,850,ORD,MBS
2164,2246,1926,DCA,MSP
377,1437,1248,DEN,PHX
742,1345,1159,DEN,PHX
133,2007,1630,LAX,JFK
1468,1427,1206,DTW,ORD
899,1702,1440,PHX,MSP
755,1540,1300,ORD,IAH
871,1049,830,ATL,JAN
815,2246,2035,SYR,ATL
947,1350,1010,LIT,PHX
