FLIGHT_NUMBER,TAIL_NUMBER,AIRLINE
571,N828UA,UA
1085,N402WN,WN
1015,N4XRAA,AA
4513,N437SW,OO
2321,N813DN,DL
4251,N924WN,WN
1496,N69813,UA
4572,N806SK,OO
5381,N751EV,EV
2357,N3GUAA,AA
1883,N3759,DL
200,N792AS,AS
1683,N3742C,DL
1167,N467WN,WN
6239,N738SK,OO
24,N7737E,WN
454,N170US,US
115,N8321D,WN
316,N3CYAA,AA
2199,N254WN,WN
833,N671DN,DL
6506,N910SW,OO
2053,N560WN,WN
1049,N239WN,WN
1199,N239WN,WN
1753,N722US,US
5166,N471CA,OO
4743,N15983,EV
1940,N955AT,DL
3257,N16919,EV
6019,N16961,EV
1906,N768US,US
1551,N3HGAA,AA
1804,N954UW,US
1240,N4WNAA,AA
991,N738CB,WN
510,N649AW,US
456,N557UW,US
5356,N585SW,OO
338,N606JB,B6
626,N329JB,B6
1114,N369NW,DL
3286,N600MQ,MQ
3192,N655MQ,MQ
348,N621NK,NK
61,N762AS,AS
693,N203UW,US
3473,N493WN,WN
1337,N623DL,DL
2791,N951WN,WN
2408,N4WKAA,AA
1283,N3GRAA,AA
1508,N410WN,WN
5431,N930SW,OO
205,N3AMAA,AA
278,N958WN,WN
762,N530VA,VX
840,N532AS,AS
5531,N679SA,OO
4737,N441SW,OO
2947,N518MQ,MQ
827,N585NW,DL
4529,N812SK,OO
272,N3EMAA,AA
1059,N502AA,AA
4721,N731SA,WN
2523,N905EV,EV
2900,N643MQ,MQ
123,N705AS,AS
4399,N13908,EV
948,N215WN,WN
134,N922WN,WN
5966,N14514,EV
3389,N207WN,WN
3943,N14573,EV
577,N537JB,B6
341,N627NK,NK
466,N807JB,B6
390,N912WN,WN
5781,N12142,EV
1652,N944DL,DL
2771,N906WN,WN
5370,N912SW,OO
551,N903DE,DL
1980,N911DA,DL
1991,N931DN,DL
2301,N326NB,DL
264,N559JB,B6
4728,N36915,EV
2766,N8627B,WN
4640,N15574,EV
1614,N8329B,WN
1559,N57862,UA
791,,WN
6456,N652BR,OO
556,N292WN,WN
56,N197JB,B6
433,N195UW,US
2002,N284JB,B6
492,N118US,US
1218,N125DL,DL
4214,N245WN,WN
4236,N36915,EV
381,N296WN,WN
1773,N967WN,WN
7363,N430SW,OO
162,N5DKAA,AA
5900,N12569,EV
1211,N549US,DL
156,N910FR,F9
1268,N26215,UA
2420,N3HMAA,AA
5393,N928EV,OO
5558,N871AS,EV
6446,N107SY,OO
3697,N676MQ,MQ
5082,N131EV,EV
4817,N353SW,WN
4822,N606SK,OO
5698,N833AS,EV
1697,N3773D,DL
771,N500WR,WN
5440,N847AS,EV
1424,N588NW,DL
6453,N957SW,OO
2776,N676MQ,MQ
4654,N16546,EV
1479,N67134,UA
36,N7749B,WN
782,N954DL,DL
5545,N758SK,OO
1885,N7709A,WN
2138,N961UW,US
1491,N3JDAA,AA
4230,N618WN,WN
2984,N530MQ,MQ
5203,N941SW,OO
356,N005AA,AA
2169,N184DN,DL
1118,N214WN,WN
335,N452WN,WN
2018,N963DL,DL
2125,N470WN,WN
711,N505NK,NK
1550,N24706,UA
710,N706AS,AS
2533,N906EV,EV
402,N703AS,AS
490,N184JB,B6
1337,N635DL,DL
1037,N65832,UA
843,N740UW,US
1162,N007AA,AA
1427,N184JB,B6
4811,N720WN,WN
595,N833UA,UA
55,N987DL,DL
5943,N14514,EV
885,N930WN,WN
207,N733SA,WN
4358,N451WN,WN
816,N337JB,B6
1750,N391DA,DL
2163,N8604K,WN
5067,N878AS,EV
4655,N482WN,WN
15,N547US,DL
867,N514SW,WN
1421,N30913,UA
1352,N990AT,DL
125,N358SW,WN
422,N846UA,UA
3485,N218WN,WN
316,N613NK,NK
1528,N959DN,DL
4193,N26141,EV
48,N663SW,WN
786,N359NB,DL
773,N703TW,DL
3950,N21130,EV
415,N418WN,WN
2592,N868CA,OO
305,N5CDAA,AA
5804,N16919,EV
5500,N937EV,EV
6064,N12567,EV
4646,N823SK,OO
466,N583AS,AS
815,N292JB,B6
4500,N213WN,WN
4030,N608SW,WN
720,N524NK,NK
1961,N8610A,WN
338,N3GLAA,AA
4357,N16963,EV
179,N369SW,WN
143,N484HA,HA
2445,N331NW,DL
348,N768UA,UA
1145,N228JB,B6
480,N462UA,UA
1830,N3734B,DL
5554,N916SW,OO
482,N660AW,US
3555,N929WN,WN
422,N547UA,UA
366,N847UA,UA
5189,N562SW,OO
1263,N490WN,WN
5649,N924SW,OO
2861,N7722B,WN
1064,N959AT,DL
3581,N438WN,WN
1694,N3BCAA,AA
5185,N843AS,EV
3257,N234WN,WN
3224,N690MQ,MQ
5295,N958SW,OO
3412,N759GS,WN
857,N277WN,WN
3543,N676MQ,MQ
993,N708JB,B6
39,N232WN,WN
3373,N647MQ,MQ
4496,N21537,EV
3065,N922MQ,MQ
3458,N219AG,OO
3047,N820MQ,MQ
303,N371DA,DL
1791,N943WN,WN
2905,N602MQ,MQ
698,N971UY,US
1593,N75425,UA
1471,N961DL,DL
450,N403UA,UA
101,N914WN,WN
2203,N380DA,DL
202,N484HA,HA
1801,N821AW,US
1732,N21108,UA
201,N533AS,AS
4553,N17159,EV
3325,N544MQ,MQ
264,N535JB,B6
1061,N76523,UA
722,N659JB,B6
117,N533NK,NK
1304,N4YNAA,AA
85,N779AS,AS
811,N956DN,DL
2941,N646MQ,MQ
526,N278WN,WN
5157,N708EV,EV
4218,N18557,EV
1775,N924AT,DL
866,N438WN,WN
1950,N330NW,DL
122,N953FR,F9
1777,N947UW,US
1019,N3JXAA,AA
1472,N904DE,DL
1860,N522US,DL
892,N504NK,NK
6244,N740SK,OO
730,N179UW,US
2062,N337NB,DL
1515,N634AA,AA
2494,N3KUAA,AA
4255,N761RR,WN
1625,N8314L,WN
1192,N3LKAA,AA
1567,N589JB,B6
1693,N26226,UA
1890,N275WN,WN
5149,N925EV,EV
3016,N815MQ,MQ
6484,N593ML,OO
2560,N229WN,WN
419,N721TW,DL
365,N805UA,UA
3954,N41104,EV
4232,N15555,EV
4407,N16951,EV
1590,N5DVAA,AA
1251,N87512,UA
320,N776WN,WN
1697,N383DN,DL
1527,N910DN,DL
5398,N221SW,OO
1700,N685SW,WN
1500,N17730,UA
616,N715SW,WN
2333,N3JNAA,AA
5238,N920EV,EV
1639,N383SW,WN
843,N114UW,US
1528,N927DN,DL
543,N961UW,US
141,N477HA,HA
2436,N3751B,DL
1198,N624SW,WN
4087,N11127,EV
2639,N758SW,WN
3224,N631MQ,MQ
1578,N764SW,WN
928,N336NB,DL
6209,N708SK,OO
1913,N119US,US
2276,N994DL,DL
5959,N12135,EV
4832,N613QX,OO
2056,N584UW,US
246,N264LV,WN
5334,N565SW,OO
1095,N4XBAA,AA
3146,N8329B,WN
1761,N680AW,US
2398,N567AA,AA
686,N972DL,DL
2515,N710TW,DL
3092,N695MQ,MQ
880,N926WN,WN
876,N915DE,DL
1403,N919DL,DL
2037,N825AW,US
2403,N4WMAA,AA
2118,N595NW,DL
149,N3GMAA,AA
1527,N603SW,WN
4966,N771SK,OO
6087,N14158,EV
1806,N575UW,US
3959,N17138,EV
1232,N532US,DL
5365,N717EV,EV
609,N438UA,UA
688,N626AS,AS
1980,N940WN,WN
717,N251AY,US
1502,N634SW,WN
3214,N641MQ,MQ
1530,N3HPAA,AA
2557,N880AS,EV
1423,N908DE,DL
3772,N947WN,WN
312,N475HA,HA
4497,N14904,EV
2248,N422WN,WN
456,N517AS,AS
3388,N500MQ,MQ
1612,N3HCAA,AA
5398,N914EV,EV
845,N570AS,AS
1846,N721UW,US
1690,N910DE,DL
1108,N3KKAA,AA
2364,N349NB,DL
1268,N8329B,WN
849,N845UA,UA
3634,N941MQ,MQ
252,N587JB,B6
123,N481HA,HA
1466,N608JB,B6
561,N578UW,US
587,N627AS,AS
523,N457UA,UA
1490,N38268,UA
1932,N539UW,US
6458,N969SW,OO
657,N932FR,F9
4306,N29906,EV
1281,N38451,UA
3034,N628SW,WN
387,N626AS,AS
4028,N213WN,WN
5388,N842AS,EV
1211,N77431,UA
582,N809AW,US
2238,N405WN,WN
1052,N37255,UA
4453,N966WN,WN
749,N582UW,US
2516,N904EV,EV
2079,N3743H,DL
660,N642AW,US
608,N457AS,AS
4727,N33182,EV
376,N501AA,AA
246,N799AS,AS
2380,N368JB,B6
3489,N669SW,WN
4858,N8310C,WN
686,N921DN,DL
6182,N13553,EV
447,N712TW,DL
762,N480WN,WN
3381,N928MQ,MQ
1100,N918FR,F9
4121,N382SW,WN
1843,N3750D,DL
1304,N906AT,DL
286,N470UA,UA
765,N822AW,US
2464,N961DN,DL
1197,N662JB,B6
531,N844UA,UA
5337,N905SW,OO
409,N190UW,US
1670,N3KEAA,AA
265,N484HA,HA
341,N523AS,AS
679,N806UA,UA
6053,N13538,EV
1433,N386SW,WN
2156,N919AT,DL
3011,N660MQ,MQ
1620,N3LVAA,AA
454,N176UW,US
826,N568UW,US
1682,N3ATAA,AA
6085,N17169,EV
5070,N917EV,EV
968,N543US,DL
3380,N922WN,WN
1657,N397SW,WN
745,N184US,US
1365,N655WN,WN
402,N928WN,WN
1108,N3FPAA,AA
103,N628NK,NK
3306,N636MQ,MQ
523,N754UW,US
4682,N29515,EV
1869,N762US,US
4386,N781WN,WN
4142,N13914,EV
5266,N709SK,OO
498,N659AW,US
601,N654AW,US
85,N797AA,AA
786,N913US,US
151,N937WN,WN
263,N5DEAA,AA
2301,N4YAAA,AA
1800,N8607M,WN
1651,N3BMAA,AA
5189,N567SW,OO
1216,N4YNAA,AA
3134,N546MQ,MQ
1383,N4XJAA,AA
1718,N442WN,WN
338,N371SW,WN
5380,N928SW,OO
250,N634NK,NK
68,N5EHAA,AA
4718,N608SW,WN
2326,N211WN,WN
1888,N279JB,B6
4330,N14171,EV
2016,N944UW,US
754,N579UW,US
4843,N463SW,OO
2047,N569UW,US
2587,N863AS,OO
716,N562UW,US
494,N917WN,WN
308,N466UA,UA
1660,N314NB,DL
342,N663SW,WN
837,N256AY,US
5005,N136EV,EV
4649,N8644C,WN
807,N804JB,B6
823,N902DA,DL
357,N3HYAA,AA
29,N4XVAA,AA
3072,N802MQ,MQ
1256,N910DE,DL
330,N632VA,VX
1474,N75435,UA
3839,N694SW,WN
1066,N904DE,DL
259,N419UA,UA
2371,N4XEAA,AA
190,N913WN,WN
5146,N615QX,EV
581,N918FR,F9
547,N543UW,US
4762,N449SW,OO
2474,N303DQ,DL
3839,N357SW,WN
514,N8623F,WN
4424,N17138,EV
3262,N16987,EV
2135,N436WN,WN
688,N302AS,AS
2042,N925DL,DL
3013,N650MQ,MQ
4479,N802SK,OO
3459,N630MQ,MQ
1458,N943DN,DL
4475,N912EV,OO
240,N417UA,UA
1218,N993DL,DL
860,N327NB,DL
3004,N428WN,WN
1138,N3GUAA,AA
1678,N275WN,WN
6459,N730SK,OO
154,N906WN,WN
1896,N524UW,US
2205,N3FTAA,AA
675,N747SA,WN
1688,N969WN,WN
323,N612DL,DL
2868,N8600F,WN
316,N609AS,AS
4899,N954WN,WN
1646,N443WN,WN
2889,N629JB,B6
456,N539UW,US
1211,N38458,UA
1780,N828AW,US
383,N213UA,UA
4386,N416WN,WN
2974,N464WN,WN
460,N654AW,US
269,N426UA,UA
1087,N75410,UA
991,N771SA,WN
1088,N4XMAA,AA
707,N8639B,WN
1404,N3EAAA,AA
478,N531NK,NK
1035,N7713A,WN
447,N554UW,US
1684,N3MDAA,AA
1120,N928WN,WN
711,N230WN,WN
1712,N803DN,DL
1964,N8644C,WN
202,N783SW,WN
591,N315AS,AS
5968,N11109,EV
172,N345SA,WN
900,N287WN,WN
426,N900WN,WN
266,N598JB,B6
3056,N263WN,WN
1703,N807DN,DL
1193,N68836,UA
1611,N16713,UA
14,N77066,UA
570,N306AS,AS
343,N929WN,WN
2465,N959DL,DL
1607,N307DQ,DL
5162,N753SK,OO
2011,N936DL,DL
108,N627VA,VX
3080,N661MQ,MQ
2643,N988CA,OO
329,N451WN,WN
1983,N935WN,WN
645,N467AS,AS
338,N583JB,B6
2321,N642WN,WN
5635,N788SK,OO
310,N437UA,UA
1798,N445WN,WN
1192,N69824,UA
4115,N13992,EV
643,N659JB,B6
1116,N16703,UA
872,N953DN,DL
1260,N5FFAA,AA
3696,N683MQ,MQ
523,N552AS,AS
4474,N437SW,OO
1702,N605JB,B6
3680,N630MQ,MQ
2312,N367AA,AA
4984,N980SW,OO
254,N5DHAA,AA
1599,N3HGAA,AA
2142,N938DL,DL
1118,N38443,UA
1190,N895AT,DL
3168,N847MQ,MQ
404,N771SA,WN
6322,N580SW,OO
1182,N933DN,DL
237,N436WN,WN
1838,N956UW,US
1218,N454AA,AA
1447,N619SW,WN
788,N533NK,NK
6295,N583SW,OO
2920,N692MQ,MQ
2415,N981AT,DL
1642,N926AT,DL
3745,N7723E,WN
1529,N284WN,WN
1120,N67827,UA
4448,N824SK,OO
399,N483UA,UA
3259,N13992,EV
3851,N903WN,WN
57,N304JB,B6
2106,N301NB,DL
437,N958WN,WN
295,N218FR,F9
3416,N421LV,WN
4794,N625CA,OO
2594,N716SW,WN
2867,N556WN,WN
1543,N712JB,B6
3414,N929WN,WN
2173,N551NW,DL
3071,N667MQ,MQ
621,N8651A,WN
258,N464UA,UA
2744,N907SW,OO
6352,N930EV,OO
6055,N11539,EV
284,N684WN,WN
1619,N26208,UA
1796,N724UW,US
3555,N510MQ,MQ
723,N484UA,UA
708,N433UA,UA
2444,N583AA,AA
2137,N8638A,WN
268,N921FR,F9
5077,N398CA,EV
3415,N7702A,WN
4210,N14117,EV
5447,N712EV,EV
1228,N970AT,DL
1399,N988DL,DL
3002,N607MQ,MQ
16,N374HA,HA
1168,N78509,UA
3272,N14168,EV
1284,N807DN,DL
472,N467UA,UA
187,N209FR,F9
6110,N11150,EV
524,N627AS,AS
1235,N3752,DL
760,N551AS,AS
5780,N16963,EV
472,N1501P,DL
1188,N26226,UA
5203,N752EV,EV
1849,N8317M,WN
1521,N588JB,B6
742,N624NK,NK
2873,N7720F,WN
6461,N946SW,OO
2958,N8328A,WN
20,N508SW,WN
1655,N1611B,DL
6463,N751SK,OO
254,N294WN,WN
4861,N8326F,WN
475,N848VA,VX
2299,N200WN,WN
5170,N793SK,OO
4546,N420WN,WN
1751,N534UW,US
1115,N76517,UA
4831,N646SW,WN
2075,N730US,US
325,N491UA,UA
20,N528SW,WN
2079,N324NB,DL
611,N738US,US
245,N6713Y,DL
1741,N385DN,DL
1996,N823AW,US
1453,N570AA,AA
5496,N719SK,OO
1776,N952UW,US
99,N317JB,B6
5225,N750SK,OO
4700,N22909,EV
997,N401UA,UA
431,N483WN,WN
1962,N360NW,DL
1561,N17719,UA
18,N791AA,AA
356,N534NK,NK
1011,N241WN,WN
500,N639VA,VX
3259,N36915,EV
309,N487HA,HA
1797,N830AW,US
1934,N748UW,US
313,,HA
101,N492HA,HA
5419,N922EV,EV
6327,N579SW,OO
1076,N634JB,B6
6219,N744SK,OO
1735,N569UW,US
331,N447UA,UA
1750,N714US,US
395,N3CGAA,AA
876,N540US,DL
531,N834JB,B6
2080,N358NW,DL
868,N634NK,NK
1590,N68817,UA
1437,N364NB,DL
528,N433UA,UA
322,N462WN,WN
1814,N332NB,DL
5093,N870AS,EV
976,N478AA,AA
268,N922FR,F9
535,N371SW,WN
981,N420WN,WN
695,N581UW,US
866,N341NB,DL
1887,N612SW,WN
1630,N540US,DL
4833,N296WN,WN
2674,N716SW,WN
1986,N954UW,US
1150,N212WN,WN
4521,N13553,EV
2161,N600WN,WN
1130,N989AT,DL
2001,N930DN,DL
1471,N7716A,WN
4649,N729SW,WN
373,N617SW,WN
28,N927DA,DL
465,N402UA,UA
1731,N936UW,US
5254,N107SY,OO
1949,N804AW,US
2335,N4XCAA,AA
6532,N918SW,OO
617,N827JB,B6
4838,N608SK,OO
1085,N413WN,WN
2116,,US
4588,N16963,EV
2783,N802MQ,MQ
72,N660DL,DL
83,N453AS,AS
597,N512NK,NK
2050,N7711N,WN
927,N308DE,DL
3614,N922MQ,MQ
2314,N3FXAA,AA
1660,N4WMAA,AA
6432,N784SK,OO
1481,N907DL,DL
1439,N922DX,DL
5149,N927EV,EV
2209,N3GEAA,AA
3118,N7703A,WN
1255,N7709A,WN
2651,N944SW,OO
1434,N519US,DL
1942,N756US,US
3005,N685SW,WN
4555,N483WN,WN
2765,N901WN,WN
1142,N68811,UA
3960,N11535,EV
6401,N120SY,OO
1208,N3737C,DL
1561,N954DN,DL
6438,N116SY,OO
1766,N711UW,US
2368,N504AA,AA
2435,N851AA,AA
461,N402UA,UA
2238,N272WN,WN
2295,N322NB,DL
719,N519NK,NK
3024,N611MQ,MQ
2297,N508AA,AA
5320,N965SW,OO
6292,N730SK,OO
4670,N822SK,OO
403,N651AW,US
1185,N3BKAA,AA
2712,N885AS,OO
5209,N782SK,OO
19,N785AA,AA
4551,N14179,EV
5036,N925EV,EV
2131,N622SW,WN
1755,N816DN,DL
2303,N946DL,DL
4662,N11113,EV
2777,N427WN,WN
4998,N280WN,WN
1139,N221FR,F9
1158,N641SW,WN
1255,N632SW,WN
395,N3755D,DL
1915,N626AW,US
320,N917WN,WN
3181,N520MQ,MQ
4285,N759GS,WN
72,N39450,UA
891,N547UW,US
1976,N927DA,DL
6533,N119SY,OO
402,N564JB,B6
4554,N13908,EV
5364,N983SW,OO
538,N468WN,WN
1802,N731SA,WN
1791,N637AW,US
3225,N920WN,WN
4457,N12160,EV
5934,N16559,EV
2929,N699MQ,MQ
627,N844UA,UA
4835,N798SW,WN
285,N355JB,B6
6245,N766SK,OO
5318,N958SW,OO
3621,N935MQ,MQ
511,N962WN,WN
783,N203FR,F9
5293,N883AS,EV
2970,N655MQ,MQ
1602,N4XFAA,AA
4896,N472WN,WN
4997,N489WN,WN
1078,N3BMAA,AA
4838,N603SK,OO
1720,N349NW,DL
296,N484AA,AA
56,N238JB,B6
5324,N578SW,OO
5411,N701BR,OO
1420,N829DN,DL
415,N945JB,B6
5406,N976SW,OO
3032,N616MQ,MQ
4616,N803SK,OO
1766,N642WN,WN
4688,N603SK,OO
3271,N849MQ,MQ
6052,N14105,EV
1899,N536UW,US
974,N255WN,WN
1055,N7726A,WN
1484,N473AA,AA
1140,N524SW,WN
7,N352AA,AA
469,N442AS,AS
2189,N957UW,US
1641,N965DL,DL
3579,N716SW,WN
1463,N3EKAA,AA
2404,N5FPAA,AA
4251,N11121,EV
1517,N927DA,DL
1515,N19141,UA
144,N536AS,AS
1424,N584NW,DL
332,N3741S,DL
1134,N39726,UA
487,N436UA,UA
381,N622AS,AS
6350,N740SK,OO
1262,N18223,UA
3536,N507MQ,MQ
4933,N713EV,EV
4809,N483WN,WN
2324,N340NW,DL
311,N406UA,UA
4959,N258WN,WN
915,N942JB,B6
326,N473AA,AA
855,N818AW,US
217,N516NK,NK
6287,N929EV,OO
3061,N641MQ,MQ
4770,N8982A,OO
1224,N919AT,DL
1719,N829DN,DL
2674,N650SW,WN
1686,N612SW,WN
47,N3DLAA,AA
1004,N8315C,WN
2446,N667DN,DL
1564,N996DL,DL
1843,N580UW,US
4369,N10575,EV
1367,N274JB,B6
1756,N963DL,DL
2381,N5DFAA,AA
2482,N893AT,DL
5101,N758EV,EV
1777,N953UW,US
6191,N929SW,OO
4535,N371SW,WN
3303,N933WN,WN
4687,N18556,EV
3242,N655MQ,MQ
73,N37287,UA
2181,N915WN,WN
1073,N3DJAA,AA
288,N3DNAA,AA
4369,N12195,EV
2939,N845MQ,MQ
2155,N125DL,DL
1770,N375NC,DL
2625,N371NW,DL
5104,N676CA,EV
775,N596AS,AS
134,N477HA,HA
3049,N7711N,WN
770,N448WN,WN
2625,N360NB,DL
4541,N914WN,WN
2711,N354SW,WN
1240,N4XTAA,AA
1514,N283WN,WN
6459,N748SK,OO
3666,N640MQ,MQ
1283,N79521,UA
824,N330NW,DL
6314,N767SK,OO
993,N908WN,WN
2485,N4XNAA,AA
1662,N87513,UA
3145,N375SW,WN
3415,N232WN,WN
2233,N528SW,WN
912,N975DL,DL
994,N364SW,WN
260,N249JB,B6
3058,N612MQ,MQ
3313,N754SW,WN
2218,N575AA,AA
1015,N184JB,B6
3225,N217JC,WN
894,N801UA,UA
1978,N912DN,DL
751,N303AS,AS
2873,N389SW,WN
1843,N185UW,US
1670,N3EKAA,AA
670,N827JB,B6
1814,N349NB,DL
5006,N919EV,EV
1564,N26208,UA
769,N275AY,US
3328,N614SW,WN
333,N571JB,B6
1156,N28478,UA
2153,N944UW,US
89,N3ETAA,AA
5477,N578SW,OO
605,N751UW,US
1511,N324NB,DL
5270,N916EV,EV
1074,N3GVAA,AA
342,N215WN,WN
1263,N485WN,WN
1255,N69810,UA
4008,N475WN,WN
1198,N900DE,DL
507,N668AW,US
1075,N3HRAA,AA
1940,N937AT,DL
2864,N8632A,WN
3102,N679MQ,MQ
1250,N3DUAA,AA
3366,N522MQ,MQ
2678,N893AT,DL
504,N442WN,WN
1039,N582AA,AA
371,N489HA,HA
3533,N855MQ,MQ
3011,N928MQ,MQ
5470,N562SW,OO
1820,N171US,US
787,N920FR,F9
469,N524NK,NK
5677,N24128,EV
467,N840UA,UA
890,N318JB,B6
806,N925FR,F9
1933,N559UW,US
2195,N684WN,WN
1304,N473AA,AA
4377,N12157,EV
3222,N647MQ,MQ
648,N474WN,WN
834,N805JB,B6
1971,N102UW,US
2669,N986AT,DL
3455,N908MQ,MQ
4807,N779CA,OO
4706,N630SK,OO
334,N4WMAA,AA
3411,N909WN,WN
2889,N712JB,B6
2446,N588NW,DL
2006,N700UW,US
5482,N982SW,OO
764,N996DL,DL
973,N457WN,WN
1704,N534UW,US
1398,N752AT,DL
5946,N21130,EV
3668,N8627B,WN
544,N484HA,HA
1257,N292JB,B6
162,N463WN,WN
440,N627SW,WN
961,N622VA,VX
1289,N372SW,WN
1658,N78448,UA
1763,N320NB,DL
1209,N371NB,DL
2271,N903DA,DL
795,N631VA,VX
2242,N8319F,WN
920,N927FR,F9
5062,N868AS,EV
565,N838AW,US
3633,N622MQ,MQ
4639,N462WN,WN
5607,N986SW,OO
1216,N921FR,F9
674,N702UW,US
6413,N916SW,OO
114,N128DL,DL
102,N527AS,AS
4177,N16987,EV
4900,N396SW,WN
4253,N13956,EV
1604,N559AA,AA
49,N5CCAA,AA
573,N905FR,F9
150,N965DL,DL
1159,N205WN,WN
136,N8622A,WN
2876,N819MQ,MQ
2057,N576UW,US
398,N618JB,B6
2136,N332NB,DL
2530,N386SW,WN
3418,N527MQ,MQ
689,N955UW,US
1685,N267JB,B6
111,N489HA,HA
3425,N620MQ,MQ
2485,N564AA,AA
1650,N376NW,DL
4465,N485WN,WN
167,N793SA,WN
4525,N446WN,WN
5170,N792SK,OO
1434,N69835,UA
499,N608JB,B6
1417,N75861,UA
6159,N27190,EV
2668,N929AT,DL
1835,N618DL,DL
5466,N290SW,OO
244,N756AS,AS
1089,N900PC,DL
782,N930DL,DL
1437,N441WN,WN
2538,N904EV,EV
3400,N934WN,WN
1846,N835AW,US
267,N8320J,WN
2063,N948DN,DL
6473,N909SW,OO
39,N464AS,AS
2066,N627DL,DL
1222,N26210,UA
6123,N19554,EV
6350,N708SK,OO
4462,N803SK,OO
6437,N114SY,OO
35,N3BYAA,AA
3034,N935MQ,MQ
350,N550WN,WN
513,N513AS,AS
284,N475HA,HA
4476,N778SW,WN
5324,N712EV,EV
1208,N3737C,DL
1849,N740UW,US
5078,N914EV,EV
681,N526UA,UA
4624,N29906,EV
2589,N520SW,WN
834,N325NB,DL
5043,N840AS,EV
4200,N16919,EV
3372,N8EGMQ,MQ
932,N390SW,WN
162,N256WN,WN
5419,N924EV,EV
5067,N937EV,EV
1951,N180US,US
908,N926FR,F9
877,N526NK,NK
2392,N900PC,DL
3027,N635MQ,MQ
2062,N173US,US
1053,N926FR,F9
5776,N833AS,EV
383,N565JB,B6
1793,N995AT,DL
2013,N823DN,DL
296,N420UA,UA
3334,N638MQ,MQ
821,N714US,US
3532,N626MQ,MQ
772,N261WN,WN
3214,N673MQ,MQ
1565,N12225,UA
1535,N925DN,DL
1715,N750UW,US
4126,N419WN,WN
1712,N635DL,DL
993,N421LV,WN
1386,N927DN,DL
3037,N488WN,WN
2267,N696DL,DL
437,N7749B,WN
5240,N611QX,EV
897,N633VA,VX
644,N634JB,B6
364,N814UA,UA
783,N814UA,UA
2702,N7812G,WN
1029,N69833,UA
4584,N13132,EV
1516,N6711M,DL
295,N202FR,F9
1652,N708SW,WN
1872,N821AW,US
827,N387SW,WN
2465,N3ECAA,AA
252,N3HXAA,AA
1070,N76265,UA
862,N600WN,WN
2059,N364SW,WN
4538,N548CA,OO
3,N799AA,AA
4741,N554CA,OO
207,N484HA,HA
1267,N38459,UA
4358,N28529,EV
6171,N16559,EV
1769,N626AW,US
1651,N73270,UA
345,N492HA,HA
6302,N726SK,OO
1875,N751UW,US
1874,N716UW,US
2393,N3FMAA,AA
4010,N362SW,WN
420,N7741C,WN
1920,N361NB,DL
2093,N327NB,DL
2199,N940DN,DL
3527,N694MQ,MQ
1528,N955DN,DL
5698,N833AS,EV
1975,N926DH,DL
128,N3762Y,DL
2343,N4WKAA,AA
812,N523NK,NK
1183,N982DL,DL
1906,N756SA,WN
6446,N119SY,OO
4657,N7752B,WN
710,N841VA,VX
5979,N13955,EV
5340,N701BR,OO
3035,N602MQ,MQ
3297,N698MQ,MQ
4985,N854AS,EV
5203,N722EV,EV
4128,N18557,EV
6149,N14570,EV
1430,N911DE,DL
305,N479WN,WN
300,N508NK,NK
3814,N352SW,WN
20,N375SW,WN
762,N636JB,B6
2166,N967UW,US
708,N457UA,UA
1326,N3BEAA,AA
3428,N516MQ,MQ
4819,N606SK,OO
4748,N659BR,OO
120,N8627B,WN
4027,N396SW,WN
2934,N487WN,WN
1612,N73276,UA
2258,N309US,DL
1735,N784SW,WN
2479,N5ERAA,AA
4706,N449SW,OO
651,N510JB,B6
337,N614AS,AS
129,N819DN,DL
4018,N390SW,WN
3404,N635MQ,MQ
672,N457UA,UA
1587,N3MAAA,AA
1032,N3KXAA,AA
4090,N16976,EV
188,N709SW,WN
404,N373DA,DL
1609,N329NW,DL
1901,N794JB,B6
6133,N13550,EV
3142,N380SW,WN
680,N656AW,US
4473,N963WN,WN
548,N315AS,AS
1182,N3LUAA,AA
929,N834JB,B6
2304,N945DN,DL
480,N649AW,US
353,N656SW,WN
2018,N1201P,DL
834,N209WN,WN
4099,N17196,EV
5291,N975SW,OO
653,N828AW,US
863,N928WN,WN
3619,N656MQ,MQ
379,N623SW,WN
1556,N3KUAA,AA
5908,N12126,EV
3688,N651MQ,MQ
3054,N438WN,WN
4288,N11181,EV
4095,N11127,EV
1568,N37255,UA
1805,N816AW,US
1666,N37293,UA
1647,N940DN,DL
822,N547JB,B6
202,N623NK,NK
719,N496UA,UA
736,N521VA,VX
534,N650AW,US
358,N835VA,VX
500,N487WN,WN
660,N7732A,WN
420,N833AW,US
7392,N935SW,OO
2394,N3ADAA,AA
3327,N7706A,WN
3267,N14105,EV
850,N8629A,WN
1721,N38454,UA
4628,N416SW,OO
943,N615NK,NK
5168,N785SK,OO
5404,N952SW,OO
105,N924DN,DL
371,N759GS,WN
92,N423AS,AS
4999,N858AS,EV
1840,N810AW,US
661,N490UA,UA
5302,N928EV,OO
1970,N939DL,DL
4456,N10575,EV
1307,N3EUAA,AA
4746,N7752B,WN
2430,N5FDAA,AA
3075,N641MQ,MQ
4896,N362SW,WN
3243,N458WN,WN
5313,N980EV,EV
1337,N5DJAA,AA
5971,N14514,EV
541,N165US,US
4587,N608SK,OO
4427,N14904,EV
974,N8303R,WN
2019,N965DN,DL
442,N947FR,F9
4807,N426SW,OO
70,N563AS,AS
703,N256AY,US
